# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.819778480788293296e-01 6.885005344683695627e-01 2.972222248665845612e-01 3.000649672903561438e-01 1.213151938230957322e-02 1.224754968532065953e-02
5.049999999999999822e+00 6.820412483753767185e-01 6.898238637630075276e-01 2.973050805796417784e-01 3.006975602873594999e-01 1.209786696153170894e-02 1.223591293132693728e-02
5.099999999999999645e+00 6.820152682247645481e-01 6.886052569796562439e-01 2.972813562346938721e-01 3.001538444118646565e-01 1.206009558761435632e-02 1.217662654814866824e-02
5.149999999999999467e+00 6.819867104862414875e-01 6.866130787996194140e-01 2.972138751826391978e-01 2.992300740810911464e-01 1.202078362720482123e-02 1.210232857759721559e-02
5.199999999999999289e+00 6.820113256095249321e-01 6.859545257759187553e-01 2.971810161395425087e-01 2.988992342809249081e-01 1.198310548949768281e-02 1.205238847906955381e-02
5.249999999999999112e+00 6.820569515381286196e-01 6.860232351907553650e-01 2.972093659919241571e-01 2.989376918261275051e-01 1.194811521575574534e-02 1.201759565130160884e-02
5.299999999999998934e+00 6.821115682826779381e-01 6.850831027346212521e-01 2.972922473461603321e-01 2.985873641516250121e-01 1.191552093571784932e-02 1.196742942491483067e-02
5.349999999999998757e+00 6.822322763889221431e-01 6.831681826465199059e-01 2.974171030657321024e-01 2.978251085757457339e-01 1.188479932330597892e-02 1.190110323979003994e-02
5.399999999999998579e+00 6.824228090905619659e-01 6.816709334836538181e-01 2.975443012347676053e-01 2.972164747039236499e-01 1.185435463086723616e-02 1.184129381290532565e-02
5.449999999999998401e+00 6.825676967547793517e-01 6.812771197831370973e-01 2.976088008005748353e-01 2.970460916851311861e-01 1.182160082623931983e-02 1.179924892493073446e-02
5.499999999999998224e+00 6.825799315468794592e-01 6.819193439435711213e-01 2.975902320374302912e-01 2.973022299895176079e-01 1.178575176385862622e-02 1.177434574215911398e-02
5.549999999999998046e+00 6.825354561458760738e-01 6.837475008932691889e-01 2.975522323236741151e-01 2.980806248299030514e-01 1.174934777191210915e-02 1.177021223415214597e-02
5.599999999999997868e+00 6.825593925842896592e-01 6.864893851462479102e-01 2.975679908521530193e-01 2.992813069436628393e-01 1.171527523039972603e-02 1.178272861982924621e-02
5.649999999999997691e+00 6.826375767381156479e-01 6.886256877125455089e-01 2.976282073012557206e-01 3.002390081056249826e-01 1.168314847109934267e-02 1.178563329168302344e-02
5.699999999999997513e+00 6.826534105195185553e-01 6.888651079826191292e-01 2.976665189969314174e-01 3.003750887226668276e-01 1.165035299400905833e-02 1.175636355078930884e-02
5.749999999999997335e+00 6.825777444004851313e-01 6.879342347437676919e-01 2.976583420328215990e-01 2.999941990802802438e-01 1.161593529884182192e-02 1.170709069581581802e-02
5.799999999999997158e+00 6.825054146272767630e-01 6.874004556601411853e-01 2.976440728097615729e-01 2.997788250305748470e-01 1.158148143228644386e-02 1.166454572103404336e-02
5.849999999999996980e+00 6.825073733428808076e-01 6.872618891947674946e-01 2.976589885715765771e-01 2.997325550045492060e-01 1.154836037135117781e-02 1.162880911753828156e-02
5.899999999999996803e+00 6.825526177421027407e-01 6.863746685798038927e-01 2.976899750462733696e-01 2.993569325656286750e-01 1.151605319327943591e-02 1.158053897739376101e-02
5.949999999999996625e+00 6.825932497260924769e-01 6.848467254904841983e-01 2.977112674789659241e-01 2.986941150625296304e-01 1.148355901558210240e-02 1.152147020491917778e-02
5.999999999999996447e+00 6.826360326895918318e-01 6.840356941392252699e-01 2.977236631166330083e-01 2.983341089676470048e-01 1.145091011987050406e-02 1.147438880644796426e-02
6.049999999999996270e+00 6.827006299136502143e-01 6.841403948618021147e-01 2.977439317740953051e-01 2.983718516231622653e-01 1.141875097887230447e-02 1.144283227701485377e-02
6.099999999999996092e+00 6.827804250477619297e-01 6.838034154047472057e-01 2.977845699386798550e-01 2.982307320316909260e-01 1.138755525578125788e-02 1.140461690369755192e-02
6.149999999999995914e+00 6.828737023372739579e-01 6.826159559782430941e-01 2.978539437237091025e-01 2.977415206368996259e-01 1.135763369775821471e-02 1.135334683076833981e-02
6.199999999999995737e+00 6.829877126985004487e-01 6.821541698938731191e-01 2.979464823021154007e-01 2.975828576835908290e-01 1.132876358563176741e-02 1.131493755450915968e-02
6.249999999999995559e+00 6.830844493411761809e-01 6.835769689655357695e-01 2.980219672810966447e-01 2.982368479851117415e-01 1.129941108174774278e-02 1.130755821744499831e-02
6.299999999999995381e+00 6.830918847108042868e-01 6.857063065298318882e-01 2.980281637607106182e-01 2.991688175313971243e-01 1.126760543518755091e-02 1.131073034145169132e-02
6.349999999999995204e+00 6.830076831184779262e-01 6.866726982794244538e-01 2.979645884959711832e-01 2.995634647037421772e-01 1.123334923641739098e-02 1.129362732153599454e-02
6.399999999999995026e+00 6.829280889852096248e-01 6.863315267709164669e-01 2.978976724511164242e-01 2.993822741405868237e-01 1.119916061846302525e-02 1.125497271205213798e-02
6.449999999999994849e+00 6.829274168560424130e-01 6.858275092975583132e-01 2.978906156666273342e-01 2.991556261224536106e-01 1.116740827241339933e-02 1.121483134479676382e-02
6.499999999999994671e+00 6.829669831161051530e-01 6.856641296749241832e-01 2.979392587033254935e-01 2.991158687975387087e-01 1.113791621320843299e-02 1.118190163729116879e-02
6.549999999999994493e+00 6.829762708756417222e-01 6.855197440183738999e-01 2.979962933702084982e-01 2.991060618953274020e-01 1.110890189637310857e-02 1.115027257764501442e-02
6.599999999999994316e+00 6.829660238304924302e-01 6.853706695453103404e-01 2.980325872858866632e-01 2.990819261386067351e-01 1.107927833776530674e-02 1.111828721704858150e-02
6.649999999999994138e+00 6.829901131480000664e-01 6.854952773896921814e-01 2.980466707150182248e-01 2.991398869233601321e-01 1.104899613401365277e-02 1.108952314822466041e-02
6.699999999999993960e+00 6.830406893030458448e-01 6.856930928153276428e-01 2.980382661030919200e-01 2.991956169845054747e-01 1.101805050288695055e-02 1.106083611772663844e-02
6.749999999999993783e+00 6.830670714964387491e-01 6.856197329203811419e-01 2.980135896966558118e-01 2.991272838358897124e-01 1.098667611784906635e-02 1.102773396630008645e-02
6.799999999999993605e+00 6.830779026668953868e-01 6.856002354684997968e-01 2.980075233660990364e-01 2.991079456581633433e-01 1.095615894728305811e-02 1.099661564919718684e-02
6.849999999999993427e+00 6.831365659308370475e-01 6.860183907716199680e-01 2.980580412202973317e-01 2.993154048427720815e-01 1.092788418772859538e-02 1.097398367892840274e-02
6.899999999999993250e+00 6.832509503122561334e-01 6.862091765024127543e-01 2.981518827716196363e-01 2.994427711455859287e-01 1.090134854740839980e-02 1.094854739106347445e-02
6.949999999999993072e+00 6.833447609962921554e-01 6.852146699610741631e-01 2.982267908826037317e-01 2.990428605763210124e-01 1.087426767119795308e-02 1.090402408664798914e-02
6.999999999999992895e+00 6.833573910345812630e-01 6.835241813815666756e-01 2.982377199782111354e-01 2.983105123024794025e-01 1.084500799920768213e-02 1.084765499281743761e-02
7.049999999999992717e+00 6.833111011089545439e-01 6.827326966080805581e-01 2.981984863786061313e-01 2.979460693662155935e-01 1.081408835461854061e-02 1.080493451917373393e-02
7.099999999999992539e+00 6.832585900208422158e-01 6.833331364779603456e-01 2.981525991521636332e-01 2.981851288858134996e-01 1.078309581020483847e-02 1.078427229243448908e-02
7.149999999999992362e+00 6.832198286217425753e-01 6.841406331871281443e-01 2.981281113039508934e-01 2.985299113022211737e-01 1.075304278823989261e-02 1.076753512361483534e-02
7.199999999999992184e+00 6.831961535527678597e-01 6.842455352689649217e-01 2.981301479957205736e-01 2.985880725972086536e-01 1.072410604301153592e-02 1.074057815097873188e-02
7.249999999999992006e+00 6.831956406135216708e-01 6.842426815380098226e-01 2.981521079405151653e-01 2.986090450756171411e-01 1.069603974674494286e-02 1.071243211033604502e-02
7.299999999999991829e+00 6.832121534356765391e-01 6.848984704389402545e-01 2.981776002763016908e-01 2.989135678008981722e-01 1.066825045711276669e-02 1.069458203223249727e-02
7.349999999999991651e+00 6.832206969915972650e-01 6.857775416692363235e-01 2.981892982323655072e-01 2.993052242039754285e-01 1.064011768893365420e-02 1.067993663528904805e-02
7.399999999999991473e+00 6.832238483707809840e-01 6.861113490010121163e-01 2.981911455551443657e-01 2.994513871623029067e-01 1.061178453932898509e-02 1.065663299509975182e-02
7.449999999999991296e+00 6.832622874169616001e-01 6.861319780238345212e-01 2.982067243194002071e-01 2.994591877605201624e-01 1.058408959429992316e-02 1.062854260019592892e-02
7.499999999999991118e+00 6.833468005818540414e-01 6.864827516028585430e-01 2.982430920642169525e-01 2.996117612791309170e-01 1.055727759519352500e-02 1.060572606297809084e-02
7.549999999999990941e+00 6.834223228557828600e-01 6.868940233403285633e-01 2.982748423085224143e-01 2.997900414466529995e-01 1.053044456517290665e-02 1.058393791515103814e-02
7.599999999999990763e+00 6.834418928759624645e-01 6.865214303419611142e-01 2.982812766320657172e-01 2.996253094991891963e-01 1.050286185324175725e-02 1.055018695419680796e-02
7.649999999999990585e+00 6.834382530751543783e-01 6.852963120833105437e-01 2.982809474619156909e-01 2.990918818790326839e-01 1.047518691701196901e-02 1.050366573763065157e-02
7.699999999999990408e+00 6.834694105027844246e-01 6.840022941186068017e-01 2.983047700322254414e-01 2.985373506306093772e-01 1.044850332862436344e-02 1.045664975939087672e-02
7.749999999999990230e+00 6.835220746885598553e-01 6.832053771607182746e-01 2.983468787815057865e-01 2.982086451787470116e-01 1.042259838538012011e-02 1.041776926388636448e-02
7.799999999999990052e+00 6.835309119467919414e-01 6.829401105228679603e-01 2.983697987891595904e-01 2.981119065725830186e-01 1.039616023655608873e-02 1.038717444503774179e-02
7.849999999999989875e+00 6.834805201578890710e-01 6.832461640621801946e-01 2.983544407801715925e-01 2.982521391346726336e-01 1.036852965352464892e-02 1.036497442692173136e-02
7.899999999999989697e+00 6.834257450517869925e-01 6.841071031889095488e-01 2.983197152581535949e-01 2.986171324493069879e-01 1.034037141276096181e-02 1.035068050084253510e-02
7.949999999999989519e+00 6.834096272183212140e-01 6.849471406155467346e-01 2.982931302767315440e-01 2.989642207411248309e-01 1.031264063186626556e-02 1.033584168508643042e-02
7.999999999999989342e+00 6.834192587354028792e-01 6.851138745194831348e-01 2.982866320160065809e-01 2.990262676471853176e-01 1.028574593158643885e-02 1.031125060852363697e-02
8.049999999999990052e+00 6.834339537349126692e-01 6.849032397338467026e-01 2.983040830026306711e-01 2.989453944419956377e-01 1.025981368882651103e-02 1.028187083205488531e-02
8.099999999999988987e+00 6.834621667476038498e-01 6.852122420158039962e-01 2.983460721758128820e-01 2.991100180204880887e-01 1.023485667841554127e-02 1.026106408303561687e-02
8.149999999999987921e+00 6.835070891320673692e-01 6.860693275119780221e-01 2.983959108105879166e-01 2.995144968022243059e-01 1.021029634937854931e-02 1.024857131915224949e-02
8.199999999999988631e+00 6.835403435432342301e-01 6.864611823498998344e-01 2.984216400044071849e-01 2.996968266340001019e-01 1.018503890800025180e-02 1.022856063597270618e-02
8.249999999999989342e+00 6.835401993393172004e-01 6.858903892631090793e-01 2.984081852676181423e-01 2.994341906303910061e-01 1.015857651974870837e-02 1.019350436188565592e-02
8.299999999999988276e+00 6.835252325618397240e-01 6.851395672197443387e-01 2.983768309466847679e-01 2.990815306949408114e-01 1.013164111873293520e-02 1.015556980288424491e-02
8.349999999999987210e+00 6.835246911797743241e-01 6.849864010592711105e-01 2.983622097963736230e-01 2.990002540328957625e-01 1.010540930724382162e-02 1.012701961161375022e-02
8.399999999999987921e+00 6.835426931692984986e-01 6.850285293129069197e-01 2.983797643756610496e-01 2.990283609342390125e-01 1.008039744512369100e-02 1.010230949102159520e-02
8.449999999999988631e+00 6.835735249145641346e-01 6.845047566751484291e-01 2.984222284701810723e-01 2.988287688745223658e-01 1.005635142275252726e-02 1.007005118364018639e-02
8.499999999999987566e+00 6.836211114442615200e-01 6.836162421139325707e-01 2.984725325642926252e-01 2.984704065893470926e-01 1.003269017022833005e-02 1.003261870888562217e-02
8.549999999999986500e+00 6.836755380042376373e-01 6.831938275116280490e-01 2.985084971580058699e-01 2.982981712545313968e-01 1.000866713019299414e-02 1.000161513007649834e-02
8.599999999999987210e+00 6.837007576568897571e-01 6.834749804894567626e-01 2.985106921209176312e-01 2.984121155173952156e-01 9.983635187990563473e-03 9.980338311618574751e-03
8.649999999999987921e+00 6.836813798692294997e-01 6.840286042558055835e-01 2.984842364886642896e-01 2.986358290418170691e-01 9.957772693533427019e-03 9.962829993054787142e-03
8.699999999999986855e+00 6.836577497379745516e-01 6.846199572181660420e-01 2.984636236672583154e-01 2.988836934044444282e-01 9.932233732687471839e-03 9.946212758883349672e-03
8.749999999999985789e+00 6.836746535422871807e-01 6.853400047857013400e-01 2.984773212944793475e-01 2.992043770300887306e-01 9.907960872845794284e-03 9.932095503073491011e-03
8.799999999999986500e+00 6.837132757660393523e-01 6.860041359525465010e-01 2.985128709146779302e-01 2.995130727176518182e-01 9.884532149492652325e-03 9.917651414491787665e-03
8.849999999999987210e+00 6.837181299583362515e-01 6.861996717470781881e-01 2.985341214750956151e-01 2.996176453211737423e-01 9.860747199838012025e-03 9.896536591946289776e-03
8.899999999999986144e+00 6.836807300770250118e-01 6.859496042963467710e-01 2.985279339014144107e-01 2.995186336581561193e-01 9.836175746339855322e-03 9.868818242443370622e-03
8.949999999999985079e+00 6.836487019307851964e-01 6.856767007426241012e-01 2.985142626925511022e-01 2.993997855763768090e-01 9.811479464011547622e-03 9.840584571121677171e-03
8.999999999999985789e+00 6.836522585337310165e-01 6.854857501992722701e-01 2.985121252505050782e-01 2.993127069598139345e-01 9.787282795098533467e-03 9.813531375731611092e-03
9.049999999999986500e+00 6.836697371053727101e-01 6.851079984769644637e-01 2.985180407177216999e-01 2.991460441869192577e-01 9.763468216442252115e-03 9.784007986489597422e-03
