# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 4.618603401368127948e+01 -2.639880616567680249e+01 -3.196396698568056971e-01 1.826982088332415599e-01 -1.304651713701247828e-02 7.457069748295574139e-03
5.049999999999999822e+00 1.277147244173531533e+02 -7.335601590851599951e+01 -3.125170041339617732e-01 1.795016387618477149e-01 -1.271686690270444446e-02 7.304237589495328302e-03
5.099999999999999645e+00 -1.373690094913543760e+02 7.953571755498548157e+01 -3.050665951522337771e-01 1.766314734111572582e-01 -1.237592678102368386e-02 7.165577014651410524e-03
5.149999999999999467e+00 -4.196608150355415034e+01 2.459399827164925867e+01 -2.972719261586102002e-01 1.742146270562697219e-01 -1.202313149276482140e-02 7.046092095299079719e-03
5.199999999999999289e+00 -2.381888593368108076e+01 1.420029526104770490e+01 -2.891237855215282870e-01 1.723692339276015062e-01 -1.165821715812614262e-02 6.950372335790384014e-03
5.249999999999999112e+00 -1.614810229062317148e+01 9.851355439230577105e+00 -2.806220490747368679e-01 1.711970545991478021e-01 -1.128128840501454663e-02 6.882293652227046941e-03
5.299999999999998934e+00 -1.192456173452362655e+01 7.493049336761375301e+00 -2.717770046867705735e-01 1.707768008629922951e-01 -1.089286591930944265e-02 6.844761557634962065e-03
5.349999999999998757e+00 -9.258619253709689190e+00 6.034404447083427492e+00 -2.626101037903572077e-01 1.711589530508693668e-01 -1.049391024137291684e-02 6.839518603431344115e-03
5.399999999999998579e+00 -7.428714050276617797e+00 5.057910138537370592e+00 -2.531540220299308697e-01 1.723623073887224910e-01 -1.008581761075421843e-02 6.867024198753885096e-03
5.449999999999998401e+00 -6.099593504380025344e+00 4.368839100956478205e+00 -2.434520117917590154e-01 1.743727131256529450e-01 -9.670387757368779577e-03 6.926423560105380607e-03
5.499999999999998224e+00 -5.094287836833733429e+00 3.863826269689125681e+00 -2.335565580484026960e-01 1.771438900489133439e-01 -9.249764675184266732e-03 7.015599605897559522e-03
5.549999999999998046e+00 -4.310540383092168248e+00 3.482729246950934332e+00 -2.235273902785764877e-01 1.806004144332751804e-01 -8.826353021858895226e-03 7.131309553140186171e-03
5.599999999999997868e+00 -3.685120240203413999e+00 3.188086230707384949e+00 -2.134289804068514318e-01 1.846425487683518440e-01 -8.402715764049269870e-03 7.269391683793380472e-03
5.649999999999997691e+00 -3.176797889692019261e+00 2.955325139571473692e+00 -2.033276767549023756e-01 1.891525415054593484e-01 -7.981459342685079741e-03 7.425026163119111469e-03
5.699999999999997513e+00 -2.757509293385685289e+00 2.767685593475420980e+00 -1.932886600843694014e-01 1.940019716999202837e-01 -7.565113897626983205e-03 7.593032160466548462e-03
5.749999999999997335e+00 -2.407454898947460009e+00 2.613400557118364276e+00 -1.833729338685997634e-01 1.990595660762516372e-01 -7.156016931457553736e-03 7.768178188341529587e-03
5.799999999999997158e+00 -2.112231257733592660e+00 2.484040769421556494e+00 -1.736345334193205581e-01 2.041988813553871074e-01 -6.756207526043602959e-03 7.945481764801056584e-03
5.849999999999996980e+00 -1.861076878549061675e+00 2.373494018013836193e+00 -1.641181445785252491e-01 2.093053967272694438e-01 -6.367338295966062586e-03 8.120480959350900169e-03
5.899999999999996803e+00 -1.645760171923725146e+00 2.277306154831183704e+00 -1.548573173027482097e-01 2.142824500376464547e-01 -5.990611887920628369e-03 8.289456481146866007e-03
5.949999999999996625e+00 -1.459852617182036294e+00 2.192237603907728705e+00 -1.458733408463215309e-01 2.190556905862499626e-01 -5.626744102076048498e-03 8.449592693780136332e-03
5.999999999999996447e+00 -1.298241859556739319e+00 2.115952532978665257e+00 -1.371748513352082366e-01 2.235758090890768712e-01 -5.275955820584933911e-03 8.599069580349113368e-03
6.049999999999996270e+00 -1.156799599459028771e+00 2.046791429845556287e+00 -1.287582666705971990e-01 2.278193360945065526e-01 -4.937996804241504174e-03 8.737079044851643259e-03
6.099999999999996092e+00 -1.032150209100625160e+00 1.983600099349943857e+00 -1.206088638029577664e-01 2.317877302282338459e-01 -4.612193644472573073e-03 8.863775534540492551e-03
6.149999999999995914e+00 -9.215081466686667611e-01 1.925595547479717728e+00 -1.127025434779517221e-01 2.355047176688864208e-01 -4.297523106880905309e-03 8.980160826268311636e-03
6.199999999999995737e+00 -8.225613900540172940e-01 1.872260068367938235e+00 -1.050080383225424630e-01 2.390123817944282969e-01 -3.992701076902756274e-03 9.087923262145565159e-03
6.249999999999995559e+00 -7.333870988574656691e-01 1.823255566935114036e+00 -9.748948921251954225e-02 2.423662131516885476e-01 -3.696283951185575910e-03 9.189240309068763199e-03
6.299999999999995381e+00 -6.523888746676164141e-01 1.778355317994031903e+00 -9.010914002585401761e-02 2.456296766962643985e-01 -3.406772779805446096e-03 9.286566226701870388e-03
6.349999999999995204e+00 -5.782488040939812723e-01 1.737390362544994016e+00 -8.282998938005148304e-02 2.488686950318649282e-01 -3.122714019983091963e-03 9.382420170852591446e-03
6.399999999999995026e+00 -5.098894031666019178e-01 1.700209049170660069e+00 -7.561823984463889037e-02 2.521464750351054551e-01 -2.842790971602966472e-03 9.479190790793439597e-03
6.449999999999994849e+00 -4.464416608806727749e-01 1.666648808815610172e+00 -6.844535180252064865e-02 2.555190835586618747e-01 -2.565898849204148457e-03 9.578972204635874052e-03
6.499999999999994671e+00 -3.872170237120488023e-01 1.636518806035067497e+00 -6.128961664034060508e-02 2.590320262395947593e-01 -2.291200622068808104e-03 9.683440233255881380e-03
6.549999999999994493e+00 -3.316816950821188659e-01 1.609592281145459269e+00 -5.413716270828605737e-02 2.627180230636452229e-01 -2.018160771977113924e-03 9.793775323901037291e-03
