# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.043727824132753002e-01 1.004589501042843391e+00 2.274172097436700790e-01 3.780132856954594445e-01 9.282335091578370820e-03 1.542911370185548817e-02
5.049999999999999822e+00 6.030344215047309664e-01 9.857606229149142862e-01 2.285516229288241385e-01 3.736058542468537746e-01 9.300167769229872317e-03 1.520267972520259261e-02
5.099999999999999645e+00 6.017495155428829179e-01 9.659640545656377197e-01 2.295931417047709644e-01 3.685565444311500460e-01 9.314123395731073451e-03 1.495158395258215298e-02
5.149999999999999467e+00 6.005571277803973818e-01 9.456332109761207416e-01 2.305418381115935667e-01 3.630096264838956199e-01 9.324240166292966508e-03 1.468188580319092565e-02
5.199999999999999289e+00 5.994659950560442541e-01 9.250329401743441204e-01 2.313928051894523774e-01 3.570610654897566905e-01 9.330355047961791035e-03 1.439762360845793336e-02
5.249999999999999112e+00 5.984571352612666484e-01 9.042644217470923174e-01 2.321367420800890535e-01 3.507569456109242423e-01 9.332130334877952738e-03 1.410078173310248296e-02
5.299999999999998934e+00 5.974922703651787126e-01 8.833033475359509668e-01 2.327624747505659952e-01 3.441046576255580858e-01 9.329157304631904152e-03 1.379176984471174733e-02
5.349999999999998757e+00 5.965261694936083714e-01 8.620619216793957706e-01 2.332607805689231872e-01 3.370937387715667310e-01 9.321110112644283296e-03 1.347027927159107942e-02
5.399999999999998579e+00 5.955204346446517638e-01 8.404611627387886807e-01 2.336286213419133118e-01 3.297213182268892706e-01 9.307913200873041415e-03 1.313630749907925520e-02
5.449999999999998401e+00 5.944560376681469194e-01 8.184985163151103915e-01 2.338727876500822367e-01 3.220162931626800451e-01 9.289882329695423047e-03 1.279111392900417372e-02
5.499999999999998224e+00 5.933418622186975577e-01 7.962969901816423501e-01 2.340119373251299262e-01 3.140567238282820361e-01 9.267799498024949581e-03 1.243789005260523099e-02
5.549999999999998046e+00 5.922177680036330161e-01 7.741257736927334987e-01 2.340765201164518583e-01 3.059764110916364244e-01 9.242903064815474398e-03 1.208199056630351355e-02
5.599999999999997868e+00 5.911511848724544382e-01 7.523880319319867782e-01 2.341062848475488067e-01 2.979589171547709636e-01 9.216782868013733560e-03 1.173066602971539231e-02
5.649999999999997691e+00 5.902279611632690326e-01 7.315777576934708870e-01 2.341457385089245058e-01 2.902197551167130518e-01 9.191196801135408448e-03 1.139233582401228892e-02
5.699999999999997513e+00 5.895390963629097980e-01 7.122139963127093187e-01 2.342382659864963301e-01 2.829799966394522803e-01 9.167838199080092024e-03 1.107553802894138163e-02
5.749999999999997335e+00 5.891658702687626592e-01 6.947650653244439312e-01 2.344199392535575299e-01 2.764362170784847583e-01 9.148095190382735803e-03 1.078775481281891990e-02
5.799999999999997158e+00 5.891662548958362944e-01 6.795773973372524202e-01 2.347141648977562056e-01 2.707324799645973723e-01 9.132846883181177516e-03 1.053433774181312954e-02
5.849999999999996980e+00 5.895651953020484282e-01 6.668227480854163058e-01 2.351281791348464045e-01 2.659397464646664488e-01 9.122334786996951286e-03 1.031773992103458652e-02
5.899999999999996803e+00 5.903506523340575907e-01 6.564737775926990926e-01 2.356521113904923581e-01 2.620466855598109213e-01 9.116135837156379845e-03 1.013720253616290021e-02
5.949999999999996625e+00 5.914761234293994807e-01 6.483123932183838534e-01 2.362608589687436034e-01 2.589636958018985968e-01 9.113244318948646519e-03 9.988956443660507861e-03
5.999999999999996447e+00 5.928691863789855576e-01 6.419695453308479349e-01 2.369185333316078390e-01 2.565396998489288816e-01 9.112251281984919821e-03 9.866911532651113231e-03
6.049999999999996270e+00 5.944444668040640423e-01 6.369886980442650559e-01 2.375847597447997561e-01 2.545886373518597701e-01 9.111591936521563906e-03 9.763706130464422719e-03
6.099999999999996092e+00 5.961186563272555805e-01 6.329014051589073597e-01 2.382217774319038694e-01 2.529209513505557005e-01 9.109819404661717232e-03 9.671929305948593833e-03
6.149999999999995914e+00 5.978248711538337590e-01 6.293024449253856734e-01 2.388011342453488783e-01 2.513748505335826611e-01 9.105858312501389010e-03 9.585313652376843338e-03
6.199999999999995737e+00 5.995238594115718245e-01 6.259107303883093554e-01 2.393088622270695964e-01 2.498415740984091249e-01 9.099196282398086186e-03 9.499679623513657828e-03
6.249999999999995559e+00 6.012100499288416389e-01 6.226068595555318552e-01 2.397482401468229440e-01 2.482807779068998411e-01 9.089980669073858058e-03 9.413489209740281277e-03
6.299999999999995381e+00 6.029114918327257433e-01 6.194413913334492205e-01 2.401397255847648182e-01 2.467235867050447951e-01 9.079006638365402782e-03 9.327923882988463714e-03
6.349999999999995204e+00 6.046836694847244065e-01 6.166137325765627120e-01 2.405180735695421346e-01 2.452633576531311199e-01 9.067599380567096037e-03 9.246497932257537883e-03
6.399999999999995026e+00 6.065983624361656057e-01 6.144262211358119119e-01 2.409271850266686554e-01 2.440362339098838262e-01 9.057412970927394835e-03 9.174294507890371625e-03
6.449999999999994849e+00 6.087294656475780164e-01 6.132226872551854724e-01 2.414135561873846925e-01 2.431955047675746773e-01 9.050180175722014747e-03 9.116982371792866496e-03
6.499999999999994671e+00 6.111382749008339443e-01 6.133226541440183199e-01 2.420194347496207321e-01 2.428844799471254756e-01 9.047455504658722183e-03 9.079793642883197263e-03
6.549999999999994493e+00 6.138607932137060130e-01 6.149633671635413856e-01 2.427767851927450371e-01 2.432128439245251350e-01 9.050392737846977079e-03 9.066648422163103155e-03
6.599999999999994316e+00 6.168992532738667434e-01 6.182597516652814651e-01 2.437029882946513126e-01 2.442404464319375412e-01 9.059590642923843681e-03 9.079570499328535466e-03
6.649999999999994138e+00 6.202192888642590329e-01 6.231888446601143716e-01 2.447988703849466319e-01 2.459709459998499215e-01 9.075027632435466243e-03 9.118478072283595082e-03
