# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.637155739916953401e-01 6.117211963191740987e-01 2.812118530611747991e-01 2.591821827219411567e-01 1.147803481882346197e-02 1.057886460089555759e-02
5.049999999999999822e+00 6.664866510449142245e-01 6.174876567104551350e-01 2.826867731002229434e-01 2.619041099038209586e-01 1.150302230316268236e-02 1.065733916190522539e-02
5.099999999999999645e+00 6.688534177465479402e-01 6.250155327806947714e-01 2.838433252356167280e-01 2.652397108862626363e-01 1.151494220022786057e-02 1.076023167895588835e-02
5.149999999999999467e+00 6.708887221352571872e-01 6.347723373366807031e-01 2.847274931659569130e-01 2.693995745907471484e-01 1.151577323219239377e-02 1.089583719275013900e-02
5.199999999999999289e+00 6.726943959469959822e-01 6.474536914514561481e-01 2.854166215286267905e-01 2.747072761772689775e-01 1.150873473905753355e-02 1.107690629747052485e-02
5.249999999999999112e+00 6.743290404937993809e-01 6.633681050844667526e-01 2.859801844141737215e-01 2.813316965966872196e-01 1.149669083072055176e-02 1.130981694861054113e-02
5.299999999999998934e+00 6.757649281670976560e-01 6.820362913592452614e-01 2.864519136023238044e-01 2.891102995475051118e-01 1.148103862133562428e-02 1.158758715621262952e-02
5.349999999999998757e+00 6.768937077980006212e-01 7.021925476030249635e-01 2.868237502752246648e-01 2.975437614481674098e-01 1.146148852248650082e-02 1.188986059732936688e-02
5.399999999999998579e+00 6.775760538176692771e-01 7.221634129889248355e-01 2.870611156518855234e-01 3.059509465358974944e-01 1.143669783473647526e-02 1.218928073848197374e-02
5.449999999999998401e+00 6.777089026123543913e-01 7.404089022788457042e-01 2.871292522653015045e-01 3.136937609383887438e-01 1.140533276128308064e-02 1.246052675028356573e-02
5.499999999999998224e+00 6.772764397942578896e-01 7.559429339721865926e-01 2.870164789919615878e-01 3.203537971783873006e-01 1.136698926700838164e-02 1.268727909617375568e-02
5.549999999999998046e+00 6.763609118279457766e-01 7.684351449504577269e-01 2.867434964708407419e-01 3.257784067956652208e-01 1.132254675106972482e-02 1.286390550032241904e-02
5.599999999999997868e+00 6.751109672455808397e-01 7.779778308950310306e-01 2.863562397446816066e-01 3.299884271896090238e-01 1.127386770648352785e-02 1.299167036179563195e-02
5.649999999999997691e+00 6.736864766424425222e-01 7.846871504390602325e-01 2.859084017657662624e-01 3.330164057712525771e-01 1.122309722338631077e-02 1.307228285657517641e-02
5.699999999999997513e+00 6.722088593053130445e-01 7.883856196884507783e-01 2.854443221091795824e-01 3.347771985706357034e-01 1.117198912364695228e-02 1.310282577575873700e-02
5.749999999999997335e+00 6.707403446654437440e-01 7.885563993280734207e-01 2.849912945037261780e-01 3.350502334041021713e-01 1.112161149282834237e-02 1.307513105967228299e-02
5.799999999999997158e+00 6.692985885633023768e-01 7.846007496667120051e-01 2.845640000109921353e-01 3.335867302754155217e-01 1.107252918330708935e-02 1.298002841538582058e-02
5.849999999999996980e+00 6.678936071233673166e-01 7.762569024182084387e-01 2.841762604542151793e-01 3.302828194913879356e-01 1.102526713692396527e-02 1.281407641091708918e-02
5.899999999999996803e+00 6.665630468669130337e-01 7.639439343933340787e-01 2.838511672104852002e-01 3.253201306015604533e-01 1.098070279344236927e-02 1.258491801166578515e-02
5.949999999999996625e+00 6.653840582623553601e-01 7.488266456231862378e-01 2.836217818325179607e-01 3.191894138100532796e-01 1.094008801668343474e-02 1.231203139093744840e-02
5.999999999999996447e+00 6.644544034341096639e-01 7.325403640834491359e-01 2.835205124949889965e-01 3.125725683730845583e-01 1.090463509596111859e-02 1.202202186050325625e-02
6.049999999999996270e+00 6.638533895211831126e-01 7.166920723222819367e-01 2.835623952454575658e-01 3.061322332446299033e-01 1.087487613597152951e-02 1.174044998061859850e-02
6.099999999999996092e+00 6.636051861002570940e-01 7.023710790287857053e-01 2.837319751279770985e-01 3.003067753233290560e-01 1.085017113300103773e-02 1.148400670452501444e-02
6.149999999999995914e+00 6.636662430523589951e-01 6.898984375652603696e-01 2.839825722642035366e-01 2.952073198717459768e-01 1.082869674982663878e-02 1.125671381779775118e-02
6.199999999999995737e+00 6.639458226094706594e-01 6.789236374670205576e-01 2.842508719284595475e-01 2.906632278585092877e-01 1.080801794404789330e-02 1.105183375887868261e-02
6.249999999999995559e+00 6.643508544557370499e-01 6.688054202813543681e-01 2.844818433194780116e-01 2.863893340508593122e-01 1.078604145287120723e-02 1.085836337633590103e-02
6.299999999999995381e+00 6.648331382357175467e-01 6.590800348734582315e-01 2.846531960082254731e-01 2.821899625066905948e-01 1.076193557687053076e-02 1.066880765620758717e-02
6.349999999999995204e+00 6.654149442780979973e-01 6.497892979637824862e-01 2.847879358541168804e-01 2.781003860800910221e-01 1.073658570609300512e-02 1.048446318869335030e-02
6.399999999999995026e+00 6.661792087678292118e-01 6.415209646263009269e-01 2.849485658967931823e-01 2.744013569578389600e-01 1.071235210138320529e-02 1.031584048713680458e-02
6.449999999999994849e+00 6.672276167392616752e-01 6.351627782764063257e-01 2.852146735939953270e-01 2.715081629421718379e-01 1.069220894447967668e-02 1.017837536802893711e-02
6.499999999999994671e+00 6.686255897090148670e-01 6.315114926954428221e-01 2.856530929434771826e-01 2.697970491920781422e-01 1.067862029695242077e-02 1.008587099783469880e-02
6.549999999999994493e+00 6.703597200796326261e-01 6.309420682152411253e-01 2.862929140069360168e-01 2.694586769882991728e-01 1.067261562001625870e-02 1.004505785604098075e-02
6.599999999999994316e+00 6.723272985629502596e-01 6.332991944441215271e-01 2.871150125376478179e-01 2.704481976881701888e-01 1.067342054043300854e-02 1.005383634528514078e-02
6.649999999999994138e+00 6.743621045615075804e-01 6.380483172134964187e-01 2.880589329294200862e-01 2.725472208042322153e-01 1.067873708728156283e-02 1.010369678606977926e-02
6.699999999999993960e+00 6.762834700194514381e-01 6.445840443071730874e-01 2.890423609205663436e-01 2.754940823452530774e-01 1.068548469207269633e-02 1.018462411627553410e-02
6.749999999999993783e+00 6.779454945584989511e-01 6.525150951622362694e-01 2.899836861490792117e-01 2.791061141077250118e-01 1.069064280733932927e-02 1.028962632655207841e-02
6.799999999999993605e+00 6.792652699146310979e-01 6.617676957104143831e-01 2.908183588670645303e-01 2.833270060192080164e-01 1.069185142893620127e-02 1.041643404482382913e-02
6.849999999999993427e+00 6.802211055044040666e-01 6.724575095474993880e-01 2.915042014386606262e-01 2.881771643599864152e-01 1.068759675302147390e-02 1.056561555856962500e-02
6.899999999999993250e+00 6.808275459024805132e-01 6.846113277944519959e-01 2.920171062136815987e-01 2.936400267980310286e-01 1.067704227472328002e-02 1.073638123575982109e-02
6.949999999999993072e+00 6.811044450494960767e-01 6.979022128782697010e-01 2.923430306646959131e-01 2.995529533001424216e-01 1.065972764502082053e-02 1.092262363902069336e-02
6.999999999999992895e+00 6.810580412517611704e-01 7.115536793615726552e-01 2.924729276225562780e-01 3.055689459021458942e-01 1.063537918627477721e-02 1.111159803280530912e-02
7.049999999999992717e+00 6.806830764652441745e-01 7.244773053409963026e-01 2.924040726771720555e-01 3.112169553912907949e-01 1.060395549146589921e-02 1.128619965154273493e-02
7.099999999999992539e+00 6.799820325878117577e-01 7.355852156362651106e-01 2.921463064776250729e-01 3.160355620424876166e-01 1.056587003535714928e-02 1.142985757839015334e-02
7.149999999999992362e+00 6.789876084430499503e-01 7.441249933671052474e-01 2.917279507937438066e-01 3.197143169478056102e-01 1.052219840554531778e-02 1.153162549856828756e-02
7.199999999999992184e+00 6.777727392425758612e-01 7.498736247616275552e-01 2.911957058206787741e-01 3.221728564692561414e-01 1.047466567700283679e-02 1.158895167155598108e-02
7.249999999999992006e+00 6.764397183444693651e-01 7.530971486690759553e-01 2.906060571721329477e-01 3.235389453149268291e-01 1.042532940527831666e-02 1.160677830726195361e-02
7.299999999999991829e+00 6.750920363786866440e-01 7.543032809646782466e-01 2.900106960579341697e-01 3.240388091745177723e-01 1.037605352622305091e-02 1.159351732288078397e-02
7.349999999999991651e+00 6.738029581121213196e-01 7.539183530181458037e-01 2.894424722334404398e-01 3.238572780552033681e-01 1.032800971394970749e-02 1.155601348992697612e-02
7.399999999999991473e+00 6.725976410720255760e-01 7.520558874218817857e-01 2.889090443662047925e-01 3.230397112287327066e-01 1.028146065360159914e-02 1.149607513269512021e-02
7.449999999999991296e+00 6.714591678317574086e-01 7.484913599939209128e-01 2.883981476324004589e-01 3.214842124177986760e-01 1.023595909964154782e-02 1.141026485954920421e-02
7.499999999999991118e+00 6.703566385568386909e-01 7.428485834532558840e-01 2.878928378505423158e-01 3.190253881038880301e-01 1.019089691506345000e-02 1.129293409217303409e-02
7.549999999999990941e+00 6.692817398606959456e-01 7.348929891584644603e-01 2.873899318643348133e-01 3.155634368954809421e-01 1.014615822998534735e-02 1.114080977565687879e-02
7.599999999999990763e+00 6.682753321207001163e-01 7.247747611870409834e-01 2.869129008347275356e-01 3.111699911533059026e-01 1.010256693080027052e-02 1.095668982934176403e-02
7.649999999999990585e+00 6.674300195930604751e-01 7.130947210841697137e-01 2.865127246177421316e-01 3.061155558644558239e-01 1.006190428859498644e-02 1.075032680823374831e-02
7.699999999999990408e+00 6.668661455520833448e-01 7.007596669183066007e-01 2.862556305904977449e-01 3.008045942713403198e-01 1.002646692085806986e-02 1.053606284663189015e-02
7.749999999999990230e+00 6.666915383422221675e-01 6.887029380227271957e-01 2.862026291929777866e-01 2.956518573569391073e-01 9.998345124645516627e-03 1.032844916530792183e-02
7.799999999999990052e+00 6.669631140264251634e-01 6.776121994279886707e-01 2.863893842681345392e-01 2.909620284624455655e-01 9.978724190527341747e-03 1.013804977221065273e-02
7.849999999999989875e+00 6.676673875771881317e-01 6.677987671443785800e-01 2.868145871232774535e-01 2.868710247702574989e-01 9.967492167620420687e-03 9.969453510695313811e-03
7.899999999999989697e+00 6.687275565068292460e-01 6.592630556672398612e-01 2.874408977721526481e-01 2.833727468610288680e-01 9.963289350854517487e-03 9.822278920659585286e-03
7.949999999999989519e+00 6.700321139848951502e-01 6.519076731668572711e-01 2.882068772022219338e-01 2.804108501459412484e-01 9.963936981926433886e-03 9.694411413861413890e-03
7.999999999999989342e+00 6.714702684672558819e-01 6.457711509031752728e-01 2.890438433300770438e-01 2.779812958730326633e-01 9.967029080347489592e-03 9.585561926656303161e-03
8.049999999999990052e+00 6.729577661288085322e-01 6.411506641852463551e-01 2.898904059357788610e-01 2.761888422446406866e-01 9.970435285839346698e-03 9.499186319678103174e-03
8.099999999999988987e+00 6.744432056871343395e-01 6.385448081865278125e-01 2.906997372435724536e-01 2.752267446581410093e-01 9.972546732198031907e-03 9.441740811600039460e-03
8.149999999999987921e+00 6.758958927431948371e-01 6.384463513716598371e-01 2.914390243436451033e-01 2.752911857243860450e-01 9.972250619115321721e-03 9.419715508105603111e-03
8.199999999999988631e+00 6.772856430845288767e-01 6.410946119350137140e-01 2.920845448998226068e-01 2.764768895911714486e-01 9.968755798628763098e-03 9.436071317104832712e-03
8.249999999999989342e+00 6.785680565998076785e-01 6.463176849638180288e-01 2.926173881569831270e-01 2.787101323947495102e-01 9.961443001088792631e-03 9.488004507055306999e-03
8.299999999999988276e+00 6.796844115281307497e-01 6.535472972098196331e-01 2.930233491468366980e-01 2.817552008052173207e-01 9.949859054221965593e-03 9.567239416136416943e-03
8.349999999999987210e+00 6.805762960240032688e-01 6.620003715601460170e-01 2.932970678581854340e-01 2.852916991584029116e-01 9.933854965560900974e-03 9.662716313578428862e-03
8.399999999999987921e+00 6.812063151642813175e-01 6.709368276701296319e-01 2.934471276862931077e-01 2.890232820159217564e-01 9.913754313726125256e-03 9.764300068105470978e-03
8.449999999999988631e+00 6.815724223824359829e-01 6.798664685502576743e-01 2.934975632518899147e-01 2.927629482992860632e-01 9.890398087679530201e-03 9.865642739655813148e-03
8.499999999999987566e+00 6.817066311644172094e-01 6.886070457069126682e-01 2.934828187878181227e-01 2.964535293811372263e-01 9.864968698750194859e-03 9.964824517013021535e-03
8.549999999999986500e+00 6.816573739722265879e-01 6.971751421948064742e-01 2.934368104590030502e-01 3.001168297568819199e-01 9.838618959228943167e-03 1.006259278313100143e-02
8.599999999999987210e+00 6.814639605749577278e-01 7.055789424407531429e-01 2.933803762112805469e-01 3.037622347708236470e-01 9.812052716096345342e-03 1.015927206591384080e-02
8.649999999999987921e+00 6.811364081468183063e-01 7.136320054977702831e-01 2.933129985832374498e-01 3.073063499674241195e-01 9.785254331384074869e-03 1.025208840591907734e-02
8.699999999999986855e+00 6.806516722626991811e-01 7.208924456462791897e-01 2.932132689488988753e-01 3.105483159188230369e-01 9.757513109780334773e-03 1.033438655303904261e-02
8.749999999999985789e+00 6.799690857230565877e-01 7.267626713077951495e-01 2.930487017266658611e-01 3.132155001777476855e-01 9.727757733665264028e-03 1.039719502664723273e-02
8.799999999999986500e+00 6.790579923287825004e-01 7.306973890680091843e-01 2.927911109845784399e-01 3.150565971619815331e-01 9.695069900151610104e-03 1.043233765437025576e-02
8.849999999999987210e+00 6.779242135552524529e-01 7.324118072031908788e-01 2.924310048266663964e-01 3.159349031127173246e-01 9.659157880319292969e-03 1.043550464451585558e-02
8.899999999999986144e+00 6.766224862310237231e-01 7.319819614789979667e-01 2.919848063013099626e-01 3.158742365022786380e-01 9.620586698560466832e-03 1.040771784192022487e-02
8.949999999999985079e+00 6.752488034345699441e-01 7.297873536821343210e-01 2.914919366054118388e-01 3.150351810368764438e-01 9.580671704368515576e-03 1.035448417541090169e-02
8.999999999999985789e+00 6.739161780890927655e-01 7.263279738131670493e-01 2.910033308935293661e-01 3.136352362100990332e-01 9.541092816181297176e-03 1.028312249869177929e-02
9.049999999999986500e+00 6.727251106471692221e-01 7.220112287824251851e-01 2.905666796792700790e-01 3.118545779220823766e-01 9.503407348463459650e-03 1.019965913073041935e-02
9.099999999999985434e+00 6.717418157174209759e-01 7.170175172045039069e-01 2.902146835120990032e-01 3.097752841333791807e-01 9.468668303820529028e-03 1.010686082001237794e-02
9.149999999999984368e+00 6.709928048977858994e-01 7.113093649695649834e-01 2.899607183199333083e-01 3.073829896666172568e-01 9.437289448980749895e-03 1.000432838622026047e-02
9.199999999999985079e+00 6.704757872354384363e-01 7.047727603522302431e-01 2.898024410854778132e-01 3.046267594580651661e-01 9.409170165112923021e-03 9.890479203183942525e-03
9.249999999999985789e+00 6.701790671265223098e-01 6.974098517530834540e-01 2.897302457646357965e-01 3.015025948414952195e-01 9.383975571324242385e-03 9.765266229684061577e-03
9.299999999999984723e+00 6.700980518302150912e-01 6.894773231570533456e-01 2.897356197044899107e-01 2.981147892483607675e-01 9.361409360403557048e-03 9.632141817394539521e-03
9.349999999999983658e+00 6.702403227113331585e-01 6.814946666975072453e-01 2.898153698286917157e-01 2.946818061710141379e-01 9.341349551287410347e-03 9.498204872554854433e-03
9.399999999999984368e+00 6.706177270960813619e-01 6.741156873497626822e-01 2.899704987285977031e-01 2.914829927148288036e-01 9.323810248507971229e-03 9.372443495653666815e-03
9.449999999999985079e+00 6.712313770458556705e-01 6.679279293500790526e-01 2.902016455930249705e-01 2.887734257716214614e-01 9.308793764010430544e-03 9.262980778560438860e-03
9.499999999999984013e+00 6.720592828490605797e-01 6.632782943106069196e-01 2.905047739357915493e-01 2.867090982336687466e-01 9.296152765945336904e-03 9.174691143477407482e-03
9.549999999999982947e+00 6.730546291276020554e-01 6.602093991493965808e-01 2.908702302511554372e-01 2.853189795209842838e-01 9.285562019190923833e-03 9.108347311124805751e-03
9.599999999999983658e+00 6.741565894320009633e-01 6.585295968648408049e-01 2.912859483902796587e-01 2.845339216033750951e-01 9.276622560199995760e-03 9.061589859980104592e-03
9.649999999999984368e+00 6.753083540684199360e-01 6.579722794830187294e-01 2.917427422929383951e-01 2.842533133384915756e-01 9.269030732102894951e-03 9.031082234741596992e-03
9.699999999999983302e+00 6.764727618297138312e-01 6.583557133240308668e-01 2.922380506400750200e-01 2.844114370091994637e-01 9.262695741365300356e-03 9.014625578738499900e-03
9.749999999999982236e+00 6.776368252557504190e-01 6.596586268997350899e-01 2.927750482829357681e-01 2.850075130848065408e-01 9.257709036614578807e-03 9.012095275408910436e-03
9.799999999999982947e+00 6.788022375302577016e-01 6.619765845996442577e-01 2.933565326614131497e-01 2.860850256884134302e-01 9.254149295312725371e-03 9.024764217300114758e-03
9.849999999999983658e+00 6.799664211880961373e-01 6.653898821147532505e-01 2.939760275225795638e-01 2.876740206612383721e-01 9.251802597091416183e-03 9.053470359126312983e-03
9.899999999999982592e+00 6.811040355193908047e-01 6.698228939998412956e-01 2.946105539351530078e-01 2.897309126780565069e-01 9.249938899062896264e-03 9.096731952215282579e-03
9.949999999999981526e+00 6.821589548980706574e-01 6.749786196172808950e-01 2.952192430025314396e-01 2.921117954921255144e-01 9.247274643775465000e-03 9.149938778140196197e-03
9.999999999999982236e+00 6.830516725975854797e-01 6.803904111270314692e-01 2.957495189862902052e-01 2.945972389591877683e-01 9.242172468321577586e-03 9.206163717474626432e-03
1.004999999999998295e+01 6.836995013335384064e-01 6.855688613111093899e-01 2.961491234326565358e-01 2.969588495150332630e-01 9.233020216138948522e-03 9.258264988777350352e-03
1.009999999999998188e+01 6.840406646300899451e-01 6.901698011146422118e-01 2.963794526310403743e-01 2.990350697753439979e-01 9.218645493967047091e-03 9.301246338268870373e-03
1.014999999999998082e+01 6.840516194375206860e-01 6.940968196906451837e-01 2.964249746394591600e-01 3.007779330210637037e-01 9.198602781674457968e-03 9.333682948675375499e-03
1.019999999999998153e+01 6.837505542305764017e-01 6.974853220856751523e-01 2.962952650466884608e-01 3.022470652416596737e-01 9.173228020021323426e-03 9.357494279927552547e-03
1.024999999999998224e+01 6.831866754080092585e-01 7.005753923307866948e-01 2.960194317936037933e-01 3.035538265474626574e-01 9.143457352698194235e-03 9.376179970578005229e-03
1.029999999999998117e+01 6.824215684061639697e-01 7.035378762763208060e-01 2.956359511830354281e-01 3.047838738919379509e-01 9.110506970201407914e-03 9.392415220090545927e-03
1.034999999999998010e+01 6.815119990187066268e-01 7.063416300457900920e-01 2.951825310869710117e-01 3.059369614463532949e-01 9.075558219430323800e-03 9.406209421870977833e-03
1.039999999999998082e+01 6.805018105681970297e-01 7.087287018229058155e-01 2.946899650496604961e-01 3.069135645583308536e-01 9.039569480050942477e-03 9.414526520194206605e-03
1.044999999999998153e+01 6.794250509124984960e-01 7.103089569997462771e-01 2.941814736169834354e-01 3.075537697835626361e-01 9.003258565171650893e-03 9.412510169351582037e-03
1.049999999999998046e+01 6.783162026411642120e-01 7.107253887815915272e-01 2.936761255782331936e-01 3.077076409420191894e-01 8.967209941320105487e-03 9.395653158534945926e-03
1.054999999999997939e+01 6.772198346487091625e-01 7.098072572987862427e-01 2.931931357875703359e-01 3.073014181283660884e-01 8.932007183170468864e-03 9.361810148617406499e-03
1.059999999999998010e+01 6.761926504174267105e-01 7.076370516230465757e-01 2.927538504257556351e-01 3.063675291925904709e-01 8.898293326010817128e-03 9.312082954182090283e-03
1.064999999999998082e+01 6.752957641354273566e-01 7.045040489115843574e-01 2.923801050950669556e-01 3.050262992903363113e-01 8.866720397121066743e-03 9.250228939813087692e-03
1.069999999999997975e+01 6.745807604457443318e-01 7.007757185659335697e-01 2.920899949672293161e-01 3.034322769208935844e-01 8.837821330324647021e-03 9.181006865987712331e-03
1.074999999999997868e+01 6.740769676230008445e-01 6.967581863194628466e-01 2.918937832809240795e-01 3.017153719907093024e-01 8.811887797159979538e-03 9.108388588398779601e-03
1.079999999999997939e+01 6.737869842006181109e-01 6.926175428717505911e-01 2.917926396611787432e-01 2.999474698223212332e-01 8.788934929553585129e-03 9.034562344045829474e-03
1.084999999999998010e+01 6.736932159675425025e-01 6.883970729790194198e-01 2.917812569340797468e-01 2.981496005345508626e-01 8.768783078409617820e-03 8.960168310580048784e-03
1.089999999999997904e+01 6.737722701414978754e-01 6.841115327130187218e-01 2.918530712111656600e-01 2.963316549541910039e-01 8.751216528070943773e-03 8.885506895178149969e-03
1.094999999999997797e+01 6.740097060106872151e-01 6.798572661963258046e-01 2.920051353670283234e-01 2.945385077923019512e-01 8.736129704323967668e-03 8.811922447039707146e-03
1.099999999999997868e+01 6.744072375925381779e-01 6.758700571127617129e-01 2.922396541669692871e-01 2.928735350728517428e-01 8.723571766178194950e-03 8.742493584264238171e-03
1.104999999999997939e+01 6.749782820290664009e-01 6.724922563093648220e-01 2.925608570734596903e-01 2.914833204554277968e-01 8.713651737109752785e-03 8.681558315872764386e-03
1.109999999999997833e+01 6.757338277532581872e-01 6.700619328248273998e-01 2.929684206247212819e-01 2.905093368392362985e-01 8.706342366262156615e-03 8.633264096262601925e-03
1.114999999999997726e+01 6.766657604451407071e-01 6.687811674782745408e-01 2.934507040826606072e-01 2.900313802557685783e-01 8.701281069908403665e-03 8.599892668814496446e-03
1.119999999999997797e+01 6.777363369469137089e-01 6.686342919124955708e-01 2.939815141771744411e-01 2.900333224756918016e-01 8.697677934235937755e-03 8.580867528866630012e-03
1.124999999999997868e+01 6.788795994650522747e-01 6.694016714798685097e-01 2.945226548451873594e-01 2.904107850602837271e-01 8.694395714987087492e-03 8.573012105100634439e-03
1.129999999999997762e+01 6.800146905004974540e-01 6.707656087408537804e-01 2.950318325861966962e-01 2.910190170111701669e-01 8.690186526839381934e-03 8.571988719033004148e-03
1.134999999999997655e+01 6.810653275863570721e-01 6.724563294395544677e-01 2.954729364183428242e-01 2.917380142911650820e-01 8.683995192309864122e-03 8.574225254699937779e-03
1.139999999999997726e+01 6.819768493491212835e-01 6.743649673880171003e-01 2.958245048517065268e-01 2.925226607872307705e-01 8.675205420871167847e-03 8.578377149185661965e-03
1.144999999999997797e+01 6.827237285530742827e-01 6.765665607172102192e-01 2.960829890134434317e-01 2.934127542164726155e-01 8.663730475887160970e-03 8.585596319428614662e-03
1.149999999999997691e+01 6.833053189136872874e-01 6.792416817054187650e-01 2.962597871836200047e-01 2.944979213511880189e-01 8.649920793682342249e-03 8.598479455509146913e-03
1.154999999999997584e+01 6.837333135743830503e-01 6.825365112271081225e-01 2.963737785678387526e-01 2.958550078324968524e-01 8.634341691706893390e-03 8.619228196139758560e-03
1.159999999999997655e+01 6.840180532272746028e-01 6.864323936709934015e-01 2.964428848433537933e-01 2.974892227912385723e-01 8.617525722190527010e-03 8.647942523001130727e-03
1.164999999999997726e+01 6.841607422463910071e-01 6.906904727652399822e-01 2.964782505693217551e-01 2.993078824984514164e-01 8.599804222460392944e-03 8.681882015908679029e-03
1.169999999999997620e+01 6.841548403636269482e-01 6.948995724798215923e-01 2.964829649472028317e-01 3.011392647311518234e-01 8.581272502089816803e-03 8.716042394534070578e-03
1.174999999999997513e+01 6.839947560197625620e-01 6.986032205841657960e-01 2.964548938810983580e-01 3.027864494582303001e-01 8.561874191511874635e-03 8.744735002403771634e-03
1.179999999999997584e+01 6.836859937455339598e-01 7.014440022714162337e-01 2.963912640564315693e-01 3.040897084333250566e-01 8.541534987217058034e-03 8.763392173871049559e-03
1.184999999999997655e+01 6.832503828443855509e-01 7.032579368178742962e-01 2.962921727276516259e-01 3.049684673725108208e-01 8.520263773620473380e-03 8.769761822358336859e-03
1.189999999999997549e+01 6.827230196962446040e-01 7.040798027471041332e-01 2.961612545306979705e-01 3.054257021596890054e-01 8.498170861713005841e-03 8.764008670292375638e-03
1.194999999999997442e+01 6.821423476647442419e-01 7.040679144173354054e-01 2.960036570514803511e-01 3.055178705641166115e-01 8.475408934902811664e-03 8.747827360461472856e-03
1.199999999999997513e+01 6.815387422147536345e-01 7.033960320366159369e-01 2.958231460836715510e-01 3.053103429801445889e-01 8.452089888104910229e-03 8.723152656575567862e-03
