# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.749317780008179390e-01 6.885639395943837782e-01 2.916783475472857212e-01 2.975696190753305270e-01 1.190523867539941723e-02 1.214569873776859266e-02
5.049999999999999822e+00 6.751365670033255828e-01 6.884446693431809372e-01 2.918566656366918810e-01 2.976096622372195188e-01 1.187616136873618881e-02 1.211026092521747671e-02
5.099999999999999645e+00 6.754409054810385227e-01 6.892434818476672609e-01 2.921379209042160863e-01 2.981077339998515763e-01 1.185143695351789477e-02 1.209362004056192992e-02
5.149999999999999467e+00 6.757844517227717951e-01 6.909641869676630410e-01 2.924699717882581762e-01 2.990395469353464009e-01 1.182891695806908769e-02 1.209462272741542756e-02
5.199999999999999289e+00 6.760727258377537963e-01 6.929338660400756744e-01 2.927794342508003300e-01 3.000813041541336990e-01 1.180562234882259580e-02 1.210005258686023058e-02
5.249999999999999112e+00 6.762277099229010435e-01 6.942784560294913421e-01 2.930024259507990614e-01 3.008236262977294073e-01 1.177899199802207204e-02 1.209341211247153339e-02
5.299999999999998934e+00 6.762338938531642363e-01 6.944851294251610518e-01 2.931120830512198294e-01 3.010230406731223551e-01 1.174797928061001306e-02 1.206505173038566539e-02
5.349999999999998757e+00 6.761482237379345950e-01 6.936704016601821232e-01 2.931270119729463275e-01 3.007233103544051378e-01 1.171336711180604763e-02 1.201691549867752937e-02
5.399999999999998579e+00 6.760664986922156894e-01 6.924066588304634839e-01 2.930964492111884923e-01 3.001804312237966732e-01 1.167714937096368637e-02 1.195937973003174080e-02
5.449999999999998401e+00 6.760681022021840514e-01 6.912767680210174515e-01 2.930721590513165609e-01 2.996650400248408452e-01 1.164139658595100650e-02 1.190327865044055189e-02
5.499999999999998224e+00 6.761749705982840197e-01 6.904976892743402983e-01 2.930843846852375645e-01 2.992924896472971552e-01 1.160730236377178690e-02 1.185316790682365215e-02
5.549999999999998046e+00 6.763498444348498007e-01 6.898697341616104595e-01 2.931348923853718258e-01 2.989945099379235360e-01 1.157492171314400235e-02 1.180629851679856207e-02
5.599999999999997868e+00 6.765314201675516337e-01 6.890454540211041756e-01 2.932079362496091690e-01 2.986315040706708501e-01 1.154361953738618912e-02 1.175714582955397075e-02
5.649999999999997691e+00 6.766796056816208882e-01 6.878752184051981633e-01 2.932885776890431506e-01 2.981410149495806738e-01 1.151279990928530568e-02 1.170327831009148993e-02
5.699999999999997513e+00 6.767996737319148526e-01 6.865474671679372420e-01 2.933748286520155846e-01 2.976002403063378043e-01 1.148238076915912391e-02 1.164775891609932772e-02
5.749999999999997335e+00 6.769315212013196081e-01 6.854238313300694552e-01 2.934766360922269612e-01 2.971583890187482480e-01 1.145274677433081104e-02 1.159642493731700801e-02
5.799999999999997158e+00 6.771159149390468812e-01 6.847158706014832008e-01 2.936052354186698965e-01 2.969006634572235459e-01 1.142432822640739032e-02 1.155255499833554925e-02
5.849999999999996980e+00 6.773643730438952959e-01 6.842783725393754013e-01 2.937628463635526543e-01 2.967613450333620451e-01 1.139720063486140272e-02 1.151353423989765444e-02
5.899999999999996803e+00 6.776537267972015943e-01 6.837006597779609063e-01 2.939408774226324184e-01 2.965638111065965754e-01 1.137102040319661403e-02 1.147248785712172772e-02
5.949999999999996625e+00 6.779460373186205757e-01 6.826426224940921328e-01 2.941268940617240979e-01 2.961645075800822813e-01 1.134529967451202229e-02 1.142389614580838382e-02
5.999999999999996447e+00 6.782154737384290533e-01 6.811644870047457445e-01 2.943132079150199143e-01 2.955929391924698724e-01 1.131973876596230680e-02 1.136895919971038331e-02
6.049999999999996270e+00 6.784602565678918840e-01 6.797899968474943044e-01 2.944989513603156750e-01 2.950761511507727919e-01 1.129430302436493748e-02 1.131643916206223795e-02
6.099999999999996092e+00 6.786911417033704153e-01 6.792302117831785502e-01 2.946833137525705082e-01 2.949173745023012660e-01 1.126896037294724921e-02 1.127791107083370332e-02
6.149999999999995914e+00 6.789078442492006982e-01 6.799417512754515336e-01 2.948557375506104528e-01 2.953047726020776587e-01 1.124330743758285983e-02 1.126042984183327905e-02
6.199999999999995737e+00 6.790846485507066044e-01 6.818175643618423765e-01 2.949923264283851321e-01 2.961794968272160045e-01 1.121643826723898139e-02 1.126157782612988850e-02
6.249999999999995559e+00 6.791795786353925779e-01 6.842205023655315577e-01 2.950638991921882281e-01 2.972538864328730934e-01 1.118725684140998294e-02 1.127028953299992996e-02
6.299999999999995381e+00 6.791627688628033566e-01 6.863340870181504627e-01 2.950524170897239618e-01 2.981678922783852492e-01 1.115510083515024696e-02 1.127288817687657242e-02
6.349999999999995204e+00 6.790437629271031117e-01 6.875957502674099331e-01 2.949654744574354837e-01 2.986803175074825845e-01 1.112028178915873931e-02 1.126033242252526614e-02
6.399999999999995026e+00 6.788765305413476669e-01 6.879355622736513798e-01 2.948385717380113125e-01 2.987729425066574240e-01 1.108415683225606740e-02 1.123206550776907793e-02
6.449999999999994849e+00 6.787359182922627632e-01 6.876929673948340982e-01 2.947222254289623145e-01 2.986115752830680314e-01 1.104863075647469044e-02 1.119443581192382763e-02
6.499999999999994671e+00 6.786793298830731125e-01 6.873096562195210035e-01 2.946606560682446529e-01 2.984076651613591924e-01 1.101535162871942856e-02 1.115542673500408491e-02
6.549999999999994493e+00 6.787181625838071275e-01 6.870353676715448277e-01 2.946741094236298153e-01 2.982851296338340230e-01 1.098505533732078120e-02 1.111966932465364988e-02
6.599999999999994316e+00 6.788171337978584630e-01 6.868452157855219342e-01 2.947542644686189650e-01 2.982401979896667221e-01 1.095740760106390585e-02 1.108699620779430607e-02
6.649999999999994138e+00 6.789207487704175259e-01 6.865896092993589717e-01 2.948736921535839439e-01 2.982044862453470113e-01 1.093136949596233524e-02 1.105484657072649049e-02
6.699999999999993960e+00 6.789881976110517803e-01 6.862217550306831670e-01 2.950018864310546274e-01 2.981446701965259072e-01 1.090579986806117403e-02 1.102198411077730256e-02
6.749999999999993783e+00 6.790138314500161476e-01 6.859029765381162713e-01 2.951177049491994220e-01 2.981119130099108006e-01 1.087991538983224156e-02 1.099030094045754490e-02
6.799999999999993605e+00 6.790220206774201239e-01 6.858990118259455926e-01 2.952122667853099847e-01 2.982021140712541873e-01 1.085339216122463597e-02 1.096331301732552700e-02
6.849999999999993427e+00 6.790436633061780469e-01 6.863559978581996734e-01 2.952838797851594643e-01 2.984636672325454709e-01 1.082617341100493291e-02 1.094275590220148732e-02
6.899999999999993250e+00 6.790933430751719957e-01 6.871442730093241247e-01 2.953317438398617156e-01 2.988330227159270436e-01 1.079823560657630112e-02 1.092625311575601971e-02
6.949999999999993072e+00 6.791632455710910898e-01 6.879083694625421908e-01 2.953544805624341851e-01 2.991575596325357633e-01 1.076953438696205342e-02 1.090820636764032285e-02
6.999999999999992895e+00 6.792358270021677802e-01 6.882993914962490800e-01 2.953542054364641789e-01 2.992953430843211526e-01 1.074015292496233870e-02 1.088346702124804583e-02
7.049999999999992717e+00 6.793028914343139935e-01 6.882229649450098963e-01 2.953413943143265996e-01 2.992195861802152690e-01 1.071047667504358009e-02 1.085111826582830022e-02
7.099999999999992539e+00 6.793747537395946612e-01 6.879130924521584811e-01 2.953346256701508965e-01 2.990463724691592162e-01 1.068117995190419681e-02 1.081542034246507633e-02
7.149999999999992362e+00 6.794720671316138993e-01 6.877661710277868101e-01 2.953533223935637109e-01 2.989586084097400898e-01 1.065296023060645011e-02 1.078299759818720366e-02
7.199999999999992184e+00 6.796071115426068898e-01 6.880448657067654850e-01 2.954075156755584519e-01 2.990751877072083120e-01 1.062616962861721512e-02 1.075810027723771330e-02
