# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.797496776225145920e-01 6.927426843510731125e-01 2.953921690084249096e-01 3.010384128623592170e-01 1.205682322483367028e-02 1.228728215764731541e-02
5.049999999999999822e+00 6.799683525801517581e-01 6.713665076941390808e-01 2.955216969959698625e-01 2.917832409511189606e-01 1.202529794490212953e-02 1.187317358905875565e-02
5.099999999999999645e+00 6.808028644591174183e-01 6.576255765710101731e-01 2.960301275270413868e-01 2.859520625725139320e-01 1.200933580231405319e-02 1.160048935385452062e-02
5.149999999999999467e+00 6.817587601974346434e-01 6.526833913913939744e-01 2.965860182630080111e-01 2.839373390422015309e-01 1.199539002074855552e-02 1.148381553254606939e-02
5.199999999999999289e+00 6.825230997513488385e-01 6.539522660401727583e-01 2.969559921730231533e-01 2.845252330162947318e-01 1.197403194246061259e-02 1.147279165388285366e-02
5.249999999999999112e+00 6.831683432073576423e-01 6.627016351147579920e-01 2.971761954337575062e-01 2.882732383449423397e-01 1.194678172598020137e-02 1.158887390331426494e-02
5.299999999999998934e+00 6.836667652111764193e-01 6.796654692711895374e-01 2.973211157356825396e-01 2.955809846750508951e-01 1.191667798539809871e-02 1.184693325350905449e-02
5.349999999999998757e+00 6.837313064115330130e-01 6.992903297977912658e-01 2.973449362479263502e-01 3.041113323065592899e-01 1.188191553438267163e-02 1.215230099127110122e-02
5.399999999999998579e+00 6.833087149128026505e-01 7.143186715655460706e-01 2.972298676636537795e-01 3.107187711577746869e-01 1.184182739695831960e-02 1.237923391066831497e-02
5.449999999999998401e+00 6.827216144799784781e-01 7.211957583303131303e-01 2.970609918402742355e-01 3.138015887248349900e-01 1.179984078809431097e-02 1.246480987983455968e-02
5.499999999999998224e+00 6.821697677882038180e-01 7.187537753340501601e-01 2.968727890494737842e-01 3.127937472443177436e-01 1.175733818017718132e-02 1.238787117799278366e-02
5.549999999999998046e+00 6.815776419971861788e-01 7.080250254583645431e-01 2.966255688467039908e-01 3.081355857256193875e-01 1.171275691398633925e-02 1.216724918956049034e-02
5.599999999999997868e+00 6.810348104980203932e-01 6.943014457092502312e-01 2.963848880898911631e-01 3.021584992648241874e-01 1.166869638149177837e-02 1.189600390806394570e-02
5.649999999999997691e+00 6.808818281183520726e-01 6.828040822796898057e-01 2.963203035241717131e-01 2.971568700369134897e-01 1.163180779290173654e-02 1.166464651764135413e-02
5.699999999999997513e+00 6.812378817829514155e-01 6.729269648305183926e-01 2.964833647722830978e-01 2.928663483257646361e-01 1.160404558795628642e-02 1.146247938652699208e-02
5.749999999999997335e+00 6.818639082044147814e-01 6.630248456823555347e-01 2.967653490906581037e-01 2.885660868938626500e-01 1.158108679378178248e-02 1.126111558610196073e-02
5.799999999999997158e+00 6.825489750505079334e-01 6.576929694274544769e-01 2.970843643749141449e-01 2.862656086499089092e-01 1.155970289396553337e-02 1.113873963618322756e-02
5.849999999999996980e+00 6.832506397808184584e-01 6.624925923645282877e-01 2.974364827305991943e-01 2.883999736483142673e-01 1.153972774900481960e-02 1.118913573805293063e-02
5.899999999999996803e+00 6.838506281524221464e-01 6.749232597986103421e-01 2.977615554789668773e-01 2.938744096931298344e-01 1.151882226224243411e-02 1.136844911772262601e-02
5.949999999999996625e+00 6.841303691813168664e-01 6.883260857244151154e-01 2.979266167215747219e-01 2.997537767055757918e-01 1.149186564017646260e-02 1.156234432808392852e-02
5.999999999999996447e+00 6.839999388838234884e-01 7.005618177041105232e-01 2.978594251484408817e-01 3.050715774080432485e-01 1.145613173647849932e-02 1.173352220800166594e-02
