# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.836355193188521362e-01 6.949741165036793511e-01 2.984092758541067036e-01 3.033586128611962529e-01 1.217997044302476274e-02 1.238198419841617277e-02
5.049999999999999822e+00 6.836713255511186471e-01 6.747166889865421346e-01 2.984297438396186219e-01 2.945209505404565720e-01 1.214363148889597427e-02 1.198457581039497587e-02
5.099999999999999645e+00 6.841168135424102736e-01 6.675157662918729251e-01 2.986862532076103305e-01 2.914382152929887448e-01 1.211708937961908025e-02 1.182305133034437100e-02
5.149999999999999467e+00 6.844458867787743817e-01 6.741417736995558574e-01 2.987941905597981673e-01 2.942959399509273988e-01 1.208469931485533708e-02 1.190276804654913714e-02
5.199999999999999289e+00 6.845000033264377892e-01 6.944250367207913666e-01 2.988069022911876704e-01 3.031395077978220609e-01 1.204866541496724640e-02 1.222336724991218183e-02
5.249999999999999112e+00 6.842226745123017873e-01 7.031777501362567184e-01 2.987393440853389759e-01 3.070153440922438470e-01 1.200962187277744564e-02 1.234232539064296884e-02
5.299999999999998934e+00 6.838783780912270904e-01 6.960853669410838052e-01 2.985740892034469685e-01 3.039035318273464181e-01 1.196689736286360613e-02 1.218050227764915470e-02
5.349999999999998757e+00 6.837338595162250066e-01 6.812087212456378049e-01 2.984939639175276938e-01 2.973915780676288367e-01 1.192783072597513282e-02 1.188377934336179269e-02
5.399999999999998579e+00 6.840865997122705933e-01 6.703405984279279251e-01 2.986852865549325386e-01 2.926835196231942771e-01 1.189981221334392679e-02 1.166069799295594775e-02
5.449999999999998401e+00 6.844037445546710119e-01 6.724403490553415574e-01 2.988251577087448485e-01 2.936016860733794420e-01 1.186991689011896237e-02 1.166243042992569888e-02
5.499999999999998224e+00 6.845848120711536255e-01 6.880847287902002174e-01 2.988912064865494322e-01 3.004192776799394782e-01 1.183727550441780046e-02 1.189779317544314985e-02
5.549999999999998046e+00 6.843504827683867253e-01 7.007381767324152300e-01 2.988075496562826450e-01 3.059628988541083228e-01 1.179891607724709544e-02 1.208145701299539500e-02
5.599999999999997868e+00 6.840537697916874160e-01 6.971026146531799084e-01 2.986873841152674069e-01 3.043850726735689571e-01 1.175934583130974070e-02 1.198366427848696764e-02
5.649999999999997691e+00 6.838385236638064857e-01 6.850659361254106683e-01 2.985922197869843586e-01 2.991281588995412521e-01 1.172098998182470597e-02 1.174202782726364164e-02
5.699999999999997513e+00 6.840425889287700123e-01 6.744949932348198729e-01 2.986840981453087185e-01 2.945151837305360898e-01 1.169017996654828778e-02 1.152701306186051412e-02
5.749999999999997335e+00 6.843710869271021346e-01 6.714361948839993044e-01 2.988353875371698720e-01 2.931872771036795333e-01 1.166186878193833931e-02 1.144145471624115513e-02
5.799999999999997158e+00 6.846239478223737907e-01 6.837574590566873889e-01 2.989598477344661553e-01 2.985814716196995011e-01 1.163267890017378146e-02 1.161795609415173375e-02
5.849999999999996980e+00 6.844973317828063619e-01 6.965751277929922436e-01 2.988983059841511247e-01 3.041722969843266844e-01 1.159644252120857998e-02 1.180105904885845637e-02
5.899999999999996803e+00 6.841695311864387508e-01 6.988932822294742220e-01 2.987535668333591854e-01 3.051829281842588504e-01 1.155719794326341351e-02 1.180591598391717359e-02
5.949999999999996625e+00 6.839545483865552278e-01 6.875674218514262748e-01 2.986873755899399629e-01 3.002651408027110502e-01 1.152121024454927888e-02 1.158206907628586864e-02
