# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 -3.941000694160301456e-04 1.051960749865072264e+00 -8.642229828426106764e-05 2.306847239151395001e-01 -3.527440746296370151e-06 9.415703016944469358e-03
5.049999999999999822e+00 1.611368432953885418e-02 1.043793758925179116e+00 3.583687762235499008e-03 2.321400148878928205e-01 1.458265620441708574e-04 9.446185753322188655e-03
5.099999999999999645e+00 3.225168755060790066e-02 1.035358878833237961e+00 7.273789340578873386e-03 2.335066146450048286e-01 2.950827318693255105e-04 9.472884975456586157e-03
5.149999999999999467e+00 4.808111045721550486e-02 1.026851894193159254e+00 1.099566374454141737e-02 2.348306442306591912e-01 4.447184527620391572e-04 9.497700474445265606e-03
5.199999999999999289e+00 6.365149098365902036e-02 1.018471389989369369e+00 1.475928531166403879e-02 2.361595870626068683e-01 5.951324722445177490e-04 9.522563994459954870e-03
5.249999999999999112e+00 7.899801553283357369e-02 1.010404109316826338e+00 1.857187816199146191e-02 2.375389038071260006e-01 7.466081673162396981e-04 9.549302665613105395e-03
5.299999999999998934e+00 9.413961353237189356e-02 1.002811176155523176e+00 2.243710711910895661e-02 2.390086482764660070e-01 8.992828504652888508e-04 9.579504940940520782e-03
5.349999999999998757e+00 1.090779490215722652e-01 9.958175884404967260e-01 2.635445175863826428e-02 2.406006606318593644e-01 1.053124945400130477e-03 9.614412013261113693e-03
5.399999999999998579e+00 1.237975652217848943e-01 9.895037305761414936e-01 3.031885193127936695e-02 2.423360834200584124e-01 1.207922387700373270e-03 9.654824040639777352e-03
5.449999999999998401e+00 1.382670768545558038e-01 9.839013985906709392e-01 3.432063182682454361e-02 2.442238486783741003e-01 1.363282296994023724e-03 9.701046620789438579e-03
5.499999999999998224e+00 1.524415345381665288e-01 9.789934563488855712e-01 3.834576568039038680e-02 2.462600090816520204e-01 1.518644185361995701e-03 9.752871646798100952e-03
5.549999999999998046e+00 1.662656235218939460e-01 9.747172656264423418e-01 4.237643367086840751e-02 2.484280314819863333e-01 1.673304389767755855e-03 9.809596504718120016e-03
5.599999999999997868e+00 1.796777081204009308e-01 9.709711609993212367e-01 4.639189626582596038e-02 2.506999552109413498e-01 1.826452608890785992e-03 9.870076976808715707e-03
5.649999999999997691e+00 1.926141710329426493e-01 9.676238108289173523e-01 5.036956570653949861e-02 2.530384491306381656e-01 1.977215533132070657e-03 9.932814489917103293e-03
5.699999999999997513e+00 2.050139315865852629e-01 9.645250442798980473e-01 5.428624986947205855e-02 2.553994606802041378e-01 2.124706452816910347e-03 9.996064997268265181e-03
5.749999999999997335e+00 2.168228656381670227e-01 9.615175546688091712e-01 5.811949305939057009e-02 2.577353300842042394e-01 2.268077777927437599e-03 1.005796410084699825e-02
5.799999999999997158e+00 2.279976216610159478e-01 9.584483244402766111e-01 6.184886489535246223e-02 2.599980670658872395e-01 2.406570618496205009e-03 1.011665630606565364e-02
5.849999999999996980e+00 2.385088249324259502e-01 9.551792037668478397e-01 6.545716866925443966e-02 2.621426115702207293e-01 2.539560375140812679e-03 1.017042139942660531e-02
5.899999999999996803e+00 2.483432676509261250e-01 9.515956768220035222e-01 6.893142928470130659e-02 2.641297697535502365e-01 2.666593009079354978e-03 1.021778606396712974e-02
5.949999999999996625e+00 2.575052332326853155e-01 9.476133457292771345e-01 7.226366545577711520e-02 2.659286296342274758e-01 2.787412360878577852e-03 1.025761348637328936e-02
5.999999999999996447e+00 2.660165403281732344e-01 9.431818542873676714e-01 7.545129693246610536e-02 2.675183056713609231e-01 2.901972958941004786e-03 1.028916560274465396e-02
6.049999999999996270e+00 2.739156626230710989e-01 9.382862325554490734e-01 7.849725189648060208e-02 2.688889348005516489e-01 3.010441108206351416e-03 1.031213556282077441e-02
6.099999999999996092e+00 2.812557827377888398e-01 9.329454798024386930e-01 8.140970882106035589e-02 2.700418072024103333e-01 3.113181981684909165e-03 1.032664654693729936e-02
6.149999999999995914e+00 2.881020498961163745e-01 9.272089229475695138e-01 8.420152897902277722e-02 2.709887313308932399e-01 3.210735137426989211e-03 1.033322140441919092e-02
6.199999999999995737e+00 2.945281915200075873e-01 9.211506895571506259e-01 8.688941143366057940e-02 2.717506967474599966e-01 3.303779902420555126e-03 1.033272611207072464e-02
