# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.823177094545782584e-01 7.209560917993410589e-01 2.970628601055254059e-01 3.138849771488617657e-01 1.212501469818470963e-02 1.281163172036170472e-02
5.049999999999999822e+00 6.815614282158771742e-01 7.133348157876800988e-01 2.966692266971017178e-01 3.104995080631540727e-01 1.207199294800006921e-02 1.263477143695438537e-02
5.099999999999999645e+00 6.809339076280056524e-01 6.978642166945794312e-01 2.962929555346542898e-01 3.036597957745894583e-01 1.201999819613202083e-02 1.231885581235657098e-02
5.149999999999999467e+00 6.808880373429959665e-01 6.782465255121359338e-01 2.962603033465117663e-01 2.951109585888070930e-01 1.198221651553131595e-02 1.193573138882940768e-02
5.199999999999999289e+00 6.815225471341228580e-01 6.635964752793633847e-01 2.966341805609302718e-01 2.888318185441877128e-01 1.196105566777944801e-02 1.164644429613660194e-02
5.249999999999999112e+00 6.823374758954879882e-01 6.569020780138576932e-01 2.971023978634927953e-01 2.860273536687901741e-01 1.194381498948714725e-02 1.149858708216241858e-02
5.299999999999998934e+00 6.829822210619894696e-01 6.573418645539990113e-01 2.974178338105575303e-01 2.862522440549717384e-01 1.192055446134499160e-02 1.147303583386660372e-02
5.349999999999998757e+00 6.835542071397944230e-01 6.667164548317793260e-01 2.976244773468450511e-01 2.902931974307465524e-01 1.189308600786593596e-02 1.160012776946040165e-02
5.399999999999998579e+00 6.839658776787697070e-01 6.837773036474803501e-01 2.977602846949045645e-01 2.976781901649356854e-01 1.186295954959779193e-02 1.185968885119265820e-02
5.449999999999998401e+00 6.838947575723177685e-01 7.014631493648513239e-01 2.977418854946115578e-01 3.053904981495548787e-01 1.182688720931922982e-02 1.213070499104488241e-02
5.499999999999998224e+00 6.834181151946252530e-01 7.136647927778958511e-01 2.975900862315787876e-01 3.107608102584958898e-01 1.178574598936945814e-02 1.230735882211865008e-02
5.549999999999998046e+00 6.828891056358494804e-01 7.169013100003496231e-01 2.974113960516375776e-01 3.122243680252068110e-01 1.174378661605676721e-02 1.232870160020560144e-02
5.599999999999997868e+00 6.823711679468362767e-01 7.095416006552345278e-01 2.972106995605220403e-01 3.090449383032326525e-01 1.170120864411504195e-02 1.216712355524538110e-02
5.649999999999997691e+00 6.818581340410850844e-01 6.962645174453899743e-01 2.969968421675932557e-01 3.032718283627074962e-01 1.165836475633339614e-02 1.190468413592571210e-02
5.699999999999997513e+00 6.816314779200606244e-01 6.846855578445875112e-01 2.969052291476891314e-01 2.982355261324967088e-01 1.162055691380388042e-02 1.167262333199595853e-02
5.749999999999997335e+00 6.818749330208497827e-01 6.751119742439187776e-01 2.970126505550763074e-01 2.940668254269518389e-01 1.159073758263712804e-02 1.147577855324690387e-02
