# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.752026945520744894e-01 7.507537606225043181e-01 2.911597403757382185e-01 3.237387406665613865e-01 1.188407103574441737e-02 1.321382614965556715e-02
5.049999999999999822e+00 6.738823678465013511e-01 7.400522586534205027e-01 2.904752829006552739e-01 3.189976462517964961e-01 1.181995047408566576e-02 1.298057563588185005e-02
5.099999999999999645e+00 6.726572075322976296e-01 7.253053611598894168e-01 2.897756967992124455e-01 3.124561278297457445e-01 1.175560636102281759e-02 1.267570498295114700e-02
5.149999999999999467e+00 6.717580062304142619e-01 7.070205474928162870e-01 2.892425930438254911e-01 3.044257821944638120e-01 1.169838596739435944e-02 1.231246844062543373e-02
5.199999999999999289e+00 6.714709117837321939e-01 6.876643942864176795e-01 2.890616199223267069e-01 2.960327547879837429e-01 1.165571048073898129e-02 1.193680462854773347e-02
5.249999999999999112e+00 6.719599043424290263e-01 6.703233717963319460e-01 2.893271415337368424e-01 2.886224963896898421e-01 1.163124187070298937e-02 1.160291442772622486e-02
5.299999999999998934e+00 6.731282579364991081e-01 6.568759341972070231e-01 2.899805704145835827e-01 2.829791437876137961e-01 1.162246775208751817e-02 1.134184945040536338e-02
5.349999999999998757e+00 6.746519925651068839e-01 6.474283731661587549e-01 2.908376950785103165e-01 2.791017855948951798e-01 1.162188591722318996e-02 1.115291850529051727e-02
5.399999999999998579e+00 6.761735114181001149e-01 6.413900805611991718e-01 2.916930593499077462e-01 2.766879087635492063e-01 1.162123742429911448e-02 1.102342265990235992e-02
5.449999999999998401e+00 6.775022564917660972e-01 6.389140976160171403e-01 2.924264297649425970e-01 2.757708431257639425e-01 1.161574696186465187e-02 1.095415464253282969e-02
5.499999999999998224e+00 6.786642914449992903e-01 6.411530031525234374e-01 2.930350605054252711e-01 2.768383594663623715e-01 1.160534893090793378e-02 1.096389542441039179e-02
5.549999999999998046e+00 6.797762346932127997e-01 6.490740749509461560e-01 2.935775880788720205e-01 2.803181277654135384e-01 1.159240229334144480e-02 1.106883031650201729e-02
5.599999999999997868e+00 6.808676655329897187e-01 6.620733341886212431e-01 2.940860639812510335e-01 2.859682589950235387e-01 1.157819149532484521e-02 1.125859287381982508e-02
5.649999999999997691e+00 6.818080217084002692e-01 6.778400025393831463e-01 2.945208013626956500e-01 2.928067350151728476e-01 1.156116982778000735e-02 1.149388557468784648e-02
5.699999999999997513e+00 6.823884553343454451e-01 6.936678856347494593e-01 2.947971880257492794e-01 2.996699907660335116e-01 1.153805041196670489e-02 1.172876676187998256e-02
