# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.635525892974196704e-01 6.803895682054602601e-01 2.831008682369334784e-01 2.902842677507536662e-01 1.155513747905850992e-02 1.184833745921443603e-02
5.049999999999999822e+00 6.645638602308733267e-01 6.596492665047894999e-01 2.836882819404904499e-01 2.815903456336562583e-01 1.154377546044721946e-02 1.145840673992497283e-02
5.099999999999999645e+00 6.662588290108166778e-01 6.441683456224744919e-01 2.846912693909906533e-01 2.752520432472638223e-01 1.154934155744384051e-02 1.116641149076121053e-02
5.149999999999999467e+00 6.683685696193020220e-01 6.344206069169823214e-01 2.859413535594679256e-01 2.714177406205520171e-01 1.156486768693500318e-02 1.097746170356125525e-02
5.199999999999999289e+00 6.705555322036924615e-01 6.294574680303368641e-01 2.872305498277002433e-01 2.696263112487227165e-01 1.158187700918146198e-02 1.087202867938398196e-02
5.249999999999999112e+00 6.725527676813511935e-01 6.280376444792828972e-01 2.883882168046573158e-01 2.693002914878940279e-01 1.159349615295104767e-02 1.082614237137262403e-02
5.299999999999998934e+00 6.742601073125069622e-01 6.296458022582365199e-01 2.893360173471868357e-01 2.701912908519973344e-01 1.159663396181109633e-02 1.082931025458907202e-02
5.349999999999998757e+00 6.757387539837423907e-01 6.347048688724772347e-01 2.900917414509065484e-01 2.724760710157760890e-01 1.159207758045580593e-02 1.088815468594509991e-02
5.399999999999998579e+00 6.771121205745378457e-01 6.439246318895346377e-01 2.907239532847808450e-01 2.764746175884839063e-01 1.158262762090760470e-02 1.101492500352525654e-02
5.449999999999998401e+00 6.784410946408470089e-01 6.573538398154240570e-01 2.912888018137684831e-01 2.822349852920986724e-01 1.157055816539298912e-02 1.121092295102676072e-02
5.499999999999998224e+00 6.796552499447049422e-01 6.738793611063866873e-01 2.917882776546030232e-01 2.893085842273920294e-01 1.155597139226150795e-02 1.145776571197592436e-02
5.549999999999998046e+00 6.805807216956312189e-01 6.915408118359968048e-01 2.921718437938299884e-01 2.968769869787251103e-01 1.153689412808805645e-02 1.172268457961402402e-02
5.599999999999997868e+00 6.810393224535327139e-01 7.084017963817722530e-01 2.923736781488541769e-01 3.041205287078354580e-01 1.151077473026984946e-02 1.197324916172580640e-02
5.649999999999997691e+00 6.809486414171349589e-01 7.233140670592387300e-01 2.923565157986270924e-01 3.105455648365618160e-01 1.147621259268408710e-02 1.219020862950193768e-02
5.699999999999997513e+00 6.803588580513288964e-01 7.360229094705373898e-01 2.921333792554134945e-01 3.160344826976702048e-01 1.143379175167959054e-02 1.236925568288337572e-02
5.749999999999997335e+00 6.794116194841279821e-01 7.465925176443386491e-01 2.917578954563062599e-01 3.206072069781934486e-01 1.138567396902658881e-02 1.251150076012462649e-02
5.799999999999997158e+00 6.782606085642707283e-01 7.546587504618795794e-01 2.912965498231931960e-01 3.241077065772086652e-01 1.133449610206977570e-02 1.261119480845170060e-02
5.849999999999996980e+00 6.770137659442498901e-01 7.591474475460867621e-01 2.908058611958179718e-01 3.260857287744221567e-01 1.128247764096287041e-02 1.265124068959930757e-02
5.899999999999996803e+00 6.757319608977981895e-01 7.587333723528016938e-01 2.903285859684474612e-01 3.259901852645641362e-01 1.123127992140996248e-02 1.261083888837772650e-02
5.949999999999996625e+00 6.744709309278225096e-01 7.527401334540477773e-01 2.899045736145485774e-01 3.235466458596818473e-01 1.118243292630853071e-02 1.248010205823266855e-02
5.999999999999996447e+00 6.733202006081437929e-01 7.418225253476048442e-01 2.895792573781212909e-01 3.190405037640330344e-01 1.113766374531236121e-02 1.227078860630896606e-02
6.049999999999996270e+00 6.723984920859552572e-01 7.278995389724315368e-01 2.893957400569384664e-01 3.132830133430799524e-01 1.109859022270138183e-02 1.201468891056874447e-02
6.099999999999996092e+00 6.718042133882394795e-01 7.133304532320990932e-01 2.893723909767119684e-01 3.072593691653194847e-01 1.106586581172894906e-02 1.174988027400839484e-02
6.149999999999995914e+00 6.715596829228845932e-01 6.998617394742900899e-01 2.894833649569303891e-01 3.016832851934211357e-01 1.103845052266655760e-02 1.150365243826200964e-02
6.199999999999995737e+00 6.715969502180083595e-01 6.880267684940301054e-01 2.896615651046458018e-01 2.967477897735822934e-01 1.101374772261010972e-02 1.128318592294989993e-02
6.249999999999995559e+00 6.718036810364423905e-01 6.773517184379823641e-01 2.898294631864660742e-01 2.922229968142455725e-01 1.098879481275701064e-02 1.107954490290978707e-02
6.299999999999995381e+00 6.721020453599234612e-01 6.671598783393037913e-01 2.899427062166484159e-01 2.878106709246478490e-01 1.096191705923056647e-02 1.088131081000559379e-02
6.349999999999995204e+00 6.725062859452166641e-01 6.573805590591657033e-01 2.900197408968399060e-01 2.834967395746987862e-01 1.093382623550763488e-02 1.068790724127045670e-02
6.399999999999995026e+00 6.731161932220091071e-01 6.488146440140498683e-01 2.901370586683735819e-01 2.796622252305802636e-01 1.090740822061555051e-02 1.051361748987144143e-02
6.449999999999994849e+00 6.740464807914877676e-01 6.427256188792084268e-01 2.903904570739572755e-01 2.768969077923452149e-01 1.088624019021395932e-02 1.038039017028473399e-02
6.499999999999994671e+00 6.753362932938554719e-01 6.401058239350210233e-01 2.908439537526276153e-01 2.756714106764839300e-01 1.087267116832252994e-02 1.030547329631715907e-02
6.549999999999994493e+00 6.768977906939298572e-01 6.411649905421810125e-01 2.914952970427202583e-01 2.761075334281808402e-01 1.086655347782741407e-02 1.029291830114374522e-02
6.599999999999994316e+00 6.785371017201282662e-01 6.453801200076848543e-01 2.922757807991840373e-01 2.779936100904910612e-01 1.086527066167970734e-02 1.033433494760190204e-02
6.649999999999994138e+00 6.800328658021581596e-01 6.520003443697264256e-01 2.930805213717881941e-01 2.809990670628237375e-01 1.086489421211448564e-02 1.041701824143925065e-02
6.699999999999993960e+00 6.812211227887041698e-01 6.605635080991875130e-01 2.938082528881439393e-01 2.848986969778438683e-01 1.086167293486669377e-02 1.053229933374654273e-02
6.749999999999993783e+00 6.820358218436681774e-01 6.710044334747313766e-01 2.943878990713526544e-01 2.896264083376359766e-01 1.085301010401300455e-02 1.067747127512022436e-02
6.799999999999993605e+00 6.824891445067162721e-01 6.832857016815941931e-01 2.947821801531436137e-01 2.951262308424726921e-01 1.083758015268910732e-02 1.085022907509091208e-02
6.849999999999993427e+00 6.826179112345992506e-01 6.968753093404942422e-01 2.949756690747611376e-01 3.011366347868170701e-01 1.081487329330013680e-02 1.104075654580447853e-02
6.899999999999993250e+00 6.824409551966602594e-01 7.105273020996942801e-01 2.949633418017041375e-01 3.071027696576034138e-01 1.078476569658881959e-02 1.122862046280086006e-02
6.949999999999993072e+00 6.819570640481316115e-01 7.225969416947747304e-01 2.947507699202582820e-01 3.123158570163686587e-01 1.074752123683713444e-02 1.138799843268436737e-02
