# tau eta eta_joint W_out W_out_joint power power_joint
7.099999999999992539e+00 6.847818676835794038e-01 6.850376648157956438e-01 2.993197705647895335e-01 2.994315800950054784e-01 1.082530815785857740e-02 1.082935190217018499e-02
7.149999999999992362e+00 6.847811173918594285e-01 6.846972059204835537e-01 2.993195412140725598e-01 2.992828632998063565e-01 1.079601591394310951e-02 1.079469299548445511e-02
7.199999999999992184e+00 6.847820512188472764e-01 6.849906820048655698e-01 2.993201105209806201e-01 2.994113036090849667e-01 1.076691045039498973e-02 1.077019077730521912e-02
7.249999999999992006e+00 6.847827079167267961e-01 6.846312471521025511e-01 2.993206045048845132e-01 2.992544005439754518e-01 1.073795890600482902e-02 1.073558387601706091e-02
7.299999999999991829e+00 6.847820321290899459e-01 6.849722081133586826e-01 2.993205383685568766e-01 2.994036649333984279e-01 1.070914269654944621e-02 1.071211681335951932e-02
7.349999999999991651e+00 6.847846181927571552e-01 6.845351274764216454e-01 2.993218962272076178e-01 2.992128429098277476e-01 1.068053153353105272e-02 1.067664024655942505e-02
7.399999999999991473e+00 6.847819915399588897e-01 6.849692657783285066e-01 2.993209508696650367e-01 2.994028091892393384e-01 1.065199113415178471e-02 1.065490424160994536e-02
7.449999999999991296e+00 6.847861394559998649e-01 6.844860191249104719e-01 2.993229256953880979e-01 2.991917418258756012e-01 1.062370632459230628e-02 1.061905028663267907e-02
7.499999999999991118e+00 6.847822912813937846e-01 6.849441589837005351e-01 2.993213546999063945e-01 2.993921077853081147e-01 1.059544618406748837e-02 1.059795071806400937e-02
7.549999999999990941e+00 6.847867867560158972e-01 6.845367492238755291e-01 2.993233794847722784e-01 2.992140869566952688e-01 1.056746264729999801e-02 1.056360412909780784e-02
7.599999999999990763e+00 6.847830158151201330e-01 6.848892591873834146e-01 2.993217479724499253e-01 2.993681874301494794e-01 1.053949816804401751e-02 1.054113336021653656e-02
7.649999999999990585e+00 6.847867415750472642e-01 6.846645355566494118e-01 2.993233649496714888e-01 2.992699481493406033e-01 1.051179508163903840e-02 1.050991916240002523e-02
7.699999999999990408e+00 6.847838771117397139e-01 6.848384682124082357e-01 2.993220941245992028e-01 2.993459561387599166e-01 1.048413639665847150e-02 1.048497219400210297e-02
7.749999999999990230e+00 6.847866411731071690e-01 6.847956599452442727e-01 2.993232965253995737e-01 2.993272386709444621e-01 1.045670904892226187e-02 1.045684676579719183e-02
7.799999999999990052e+00 6.847845828633049026e-01 6.848233468427276094e-01 2.993224266352886298e-01 2.993393705453549769e-01 1.042935284443514965e-02 1.042994322457683337e-02
7.849999999999989875e+00 6.847869645987493259e-01 6.848762191041011249e-01 2.993235468798989274e-01 2.993625604366663140e-01 1.040220840590439996e-02 1.040356422021430048e-02
7.899999999999989697e+00 6.847852056980104907e-01 6.848294615445863487e-01 2.993229163885093858e-01 2.993422608325103651e-01 1.037514441554625820e-02 1.037581493353589325e-02
7.949999999999989519e+00 6.847876651483211230e-01 6.849131548179052675e-01 2.993241896752565356e-01 2.993790418514457041e-01 1.034828659205727641e-02 1.035018295078464663e-02
7.999999999999989342e+00 6.847860932806936196e-01 6.848079604489318850e-01 2.993237525364684792e-01 2.993333107954907479e-01 1.032150870815409099e-02 1.032183830329279003e-02
8.049999999999990052e+00 6.847883759790825975e-01 6.849480637921755433e-01 2.993250372933897729e-01 2.993948377781614489e-01 1.029492819581736586e-02 1.029732890036669235e-02
8.099999999999988987e+00 6.847874090212059395e-01 6.847316105657861307e-01 2.993249183596079499e-01 2.993005285009553429e-01 1.026843630736219877e-02 1.026759960552162988e-02
8.149999999999987921e+00 6.847888834189196361e-01 6.850005956363195425e-01 2.993258602406462243e-01 2.994184010851766997e-01 1.024211668915813236e-02 1.024528318512153702e-02
8.199999999999988631e+00 6.847888347486761340e-01 6.846324558279709427e-01 2.993261078811498832e-01 2.992577535340663619e-01 1.021590811881058214e-02 1.021357520594083808e-02
8.249999999999989342e+00 6.847893200255416035e-01 6.850471912033714306e-01 2.993265418078081552e-01 2.994392592314514268e-01 1.018983972111687890e-02 1.019367691000686200e-02
8.299999999999988276e+00 6.847898000257249818e-01 6.845763606734349693e-01 2.993269113695218309e-01 2.992336153798863529e-01 1.016390191407545024e-02 1.016073396875675876e-02
8.349999999999987210e+00 6.847899135190390618e-01 6.850537795998444812e-01 2.993270563350981517e-01 2.994423942740410682e-01 1.013808827553254292e-02 1.014199472562375172e-02
8.399999999999987921e+00 6.847900137521233388e-01 6.846003904451170019e-01 2.993271310110475758e-01 2.992442451638255285e-01 1.011240307469755961e-02 1.010960287715627522e-02
8.449999999999988631e+00 6.847906482766565883e-01 6.850183636477141791e-01 2.993273851154554244e-01 2.994269212974123295e-01 1.008685375283759414e-02 1.009020796284456657e-02
8.499999999999987566e+00 6.847897391315974636e-01 6.846793333351394173e-01 2.993269265793374601e-01 2.992786673461131919e-01 1.006140929678445844e-02 1.005978713768448246e-02
8.549999999999986500e+00 6.847912670746543196e-01 6.849721551909475625e-01 2.993275153909499275e-01 2.994065829740473195e-01 1.003612792593294549e-02 1.003877897649782004e-02
