# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.843419266621939556e-01 6.943717180327851901e-01 2.989609428632056254e-01 3.033425476839100021e-01 1.220248746380431064e-02 1.238132847689428495e-02
5.049999999999999822e+00 6.843469647104835074e-01 6.759846621559520985e-01 2.989633293501057221e-01 2.953101797905204329e-01 1.216534402238476920e-02 1.201669093755932533e-02
5.099999999999999645e+00 6.846148253304283893e-01 6.747959880109550834e-01 2.990900845597275204e-01 2.948004945954113554e-01 1.213347199025263841e-02 1.195945211340411311e-02
5.149999999999999467e+00 6.846526148591673966e-01 6.935047259756195182e-01 2.990984033148108567e-01 3.029655503079480283e-01 1.209700316743421086e-02 1.225340951700497685e-02
5.199999999999999289e+00 6.844358434743614827e-01 6.949198764018897911e-01 2.990200959258400015e-01 3.036004178969475831e-01 1.205726193249354906e-02 1.224195233455433948e-02
5.249999999999999112e+00 6.843406105238265535e-01 6.798486128681208163e-01 2.989654632367226839e-01 2.970030601009970850e-01 1.201871208991850057e-02 1.193982151159787321e-02
5.299999999999998934e+00 6.845853264319174958e-01 6.742382132074919987e-01 2.990915578626294202e-01 2.945709610952340629e-01 1.198763758968454662e-02 1.180645134650236752e-02
5.349999999999998757e+00 6.846924335202410061e-01 6.895119758636980567e-01 2.991244321781949544e-01 3.012299656940735648e-01 1.195302426286493427e-02 1.203716146629664648e-02
5.399999999999998579e+00 6.845050450691779753e-01 6.953954845230368997e-01 2.990606689153265663e-01 3.038187085109642638e-01 1.191476768586958480e-02 1.210433101637307940e-02
5.449999999999998401e+00 6.843510882765326819e-01 6.832590754717077219e-01 2.989821595910864271e-01 2.985050764793901745e-01 1.187615331047016734e-02 1.185720264069077372e-02
5.499999999999998224e+00 6.845612275952007719e-01 6.743633746725181677e-01 2.990878816261163253e-01 2.946323937824731898e-01 1.184506461885609374e-02 1.166860965475141447e-02
5.549999999999998046e+00 6.847189769947591431e-01 6.858580134007309370e-01 2.991506904849197124e-01 2.996483304493171573e-01 1.181246556702545900e-02 1.183211571369465788e-02
5.599999999999997868e+00 6.845561913165957302e-01 6.956818102020501104e-01 2.990875253443082693e-01 3.039483882838058815e-01 1.177509942300426250e-02 1.196647197967739759e-02
5.649999999999997691e+00 6.843839551770473095e-01 6.854872208946550804e-01 2.990122670541081051e-01 2.994942917726736153e-01 1.173747858897382194e-02 1.175640006958483461e-02
5.699999999999997513e+00 6.845346042446185386e-01 6.753669989170547616e-01 2.990798984619023049e-01 2.950744815647796671e-01 1.170567117267719455e-02 1.154890338805399964e-02
5.749999999999997335e+00 6.847253324142409392e-01 6.831226360564297551e-01 2.991687064303422128e-01 2.984684598154310198e-01 1.167487634850116265e-02 1.164754965133389664e-02
5.799999999999997158e+00 6.846092629800644147e-01 6.949349572322167656e-01 2.991149811950180037e-01 3.036264156862980013e-01 1.163871522159603406e-02 1.181425741970031258e-02
5.849999999999996980e+00 6.844262299005244854e-01 6.871883562063413331e-01 2.990440091176184145e-01 3.002508555067475715e-01 1.160209540708509977e-02 1.164891776941794771e-02
5.899999999999996803e+00 6.845027693010068415e-01 6.772243903553941680e-01 2.990720462554066206e-01 2.958919865356928192e-01 1.156951823038323765e-02 1.144649851201906716e-02
5.949999999999996625e+00 6.847181613954623769e-01 6.808581034236985685e-01 2.991758926293918153e-01 2.974893063017411965e-01 1.154005371762360267e-02 1.147499735011538180e-02
5.999999999999996447e+00 6.846681153068748804e-01 6.930669335680907928e-01 2.991491733183259116e-01 3.028188338202867369e-01 1.150573743532022977e-02 1.164687822385718566e-02
6.049999999999996270e+00 6.844625614689191506e-01 6.893116091908167986e-01 2.990668650532747330e-01 3.011855923326300921e-01 1.146948667510162140e-02 1.155074179607402246e-02
6.099999999999996092e+00 6.844784558488095083e-01 6.792084836193872377e-01 2.990723077666006535e-01 2.967696746551395925e-01 1.143679953218358289e-02 1.134874472868602907e-02
6.149999999999995914e+00 6.847023016979026933e-01 6.787397617945781780e-01 2.991728907991045849e-01 2.965676267376882169e-01 1.140792719920322856e-02 1.130858443232367165e-02
6.199999999999995737e+00 6.847180308603656451e-01 6.908323294603498921e-01 2.991836618648603396e-01 3.018552699756908986e-01 1.137580463364488287e-02 1.147738669109091107e-02
6.249999999999995559e+00 6.844956049988905056e-01 6.916816858664864842e-01 2.990830076208486066e-01 3.022228885246722729e-01 1.133964009936867107e-02 1.145868771657525438e-02
6.299999999999995381e+00 6.844732186812124697e-01 6.808091504516252668e-01 2.990834200016838640e-01 2.974823901478995669e-01 1.130750170138691661e-02 1.124697127213231292e-02
6.349999999999995204e+00 6.846737635560439239e-01 6.771743694575775852e-01 2.991610856435549248e-01 2.958843033282612112e-01 1.127845751719340310e-02 1.115492189738968160e-02
6.399999999999995026e+00 6.847477523911241759e-01 6.886767653380707621e-01 2.992095142303298205e-01 3.009263479857607892e-01 1.124847797858383007e-02 1.131302060096845384e-02
6.449999999999994849e+00 6.845386972184628327e-01 6.932905310636227059e-01 2.991027229198818249e-01 3.029267541167540712e-01 1.121284809446605052e-02 1.135620446548281717e-02
6.499999999999994671e+00 6.844815020474248612e-01 6.824952979750358306e-01 2.990981665193750416e-01 2.982302541001089491e-01 1.118123986988318191e-02 1.114879454579846899e-02
6.549999999999994493e+00 6.846330648216810699e-01 6.765380312622243375e-01 2.991454901857690807e-01 2.956084235340953326e-01 1.115174241139866608e-02 1.101988531347979257e-02
6.599999999999994316e+00 6.847601000638732227e-01 6.863440587415291505e-01 2.992234303228216152e-01 2.999155815579382933e-01 1.112354759564392927e-02 1.114927812483042409e-02
6.649999999999994138e+00 6.845933753741640926e-01 6.936470985211610207e-01 2.991307820469928380e-01 3.030867760469609928e-01 1.108918561805349000e-02 1.123583970517001186e-02
6.699999999999993960e+00 6.844906676069500984e-01 6.849565976590228367e-01 2.991076883439414136e-01 2.993112897477306911e-01 1.105758552103295808e-02 1.106511237514716528e-02
6.749999999999993783e+00 6.845935301771678416e-01 6.765368960460440562e-01 2.991345292272615808e-01 2.956141666299897386e-01 1.102800107750273595e-02 1.089821812460792065e-02
6.799999999999993605e+00 6.847603471504979389e-01 6.837192838056030952e-01 2.992262106314023118e-01 2.987712873271887171e-01 1.100096362615450053e-02 1.098423850467605996e-02
6.849999999999993427e+00 6.846460189253608108e-01 6.931390831427869381e-01 2.991618901393131580e-01 3.028730066493424689e-01 1.096835527550185999e-02 1.110441820895848031e-02
6.899999999999993250e+00 6.845001042952373327e-01 6.879303437449929559e-01 2.991122832705428447e-01 3.006112264373046461e-01 1.093646373932515362e-02 1.099126970520309873e-02
6.949999999999993072e+00 6.845677415834395818e-01 6.767883148623717871e-01 2.991323892585434630e-01 2.957330492651746301e-01 1.090728857825136108e-02 1.078333816828349126e-02
6.999999999999992895e+00 6.847471882644924346e-01 6.813432896888700352e-01 2.992197142744901228e-01 2.977322842029647143e-01 1.088071688270873631e-02 1.082662851647144854e-02
7.049999999999992717e+00 6.846857341369811945e-01 6.921699818473873167e-01 2.991884029402576139e-01 3.024588086286543742e-01 1.084998741397126890e-02 1.096858780158311945e-02
7.099999999999992539e+00 6.845198597012198682e-01 6.903800200980130253e-01 2.991200592822956805e-01 3.016808199387617240e-01 1.081808532666530924e-02 1.091069873196245411e-02
7.149999999999992362e+00 6.845526358914908460e-01 6.775549304335158896e-01 2.991339780698205608e-01 2.960761394738462560e-01 1.078932292406927645e-02 1.067903118030104175e-02
7.199999999999992184e+00 6.847209455847618198e-01 6.797530418743091829e-01 2.992082812342360398e-01 2.970374144889924573e-01 1.076288781418115702e-02 1.068479908233786226e-02
7.249999999999992006e+00 6.847144973591725581e-01 6.906625388240686947e-01 2.992074108619527939e-01 3.018065935771940822e-01 1.073389814751400488e-02 1.082714237048230249e-02
7.299999999999991829e+00 6.845532504274958185e-01 6.916941929732597361e-01 2.991362781653110758e-01 3.022567293126807719e-01 1.070255020269449651e-02 1.081419425090092597e-02
7.349999999999991651e+00 6.845368322977614106e-01 6.793227365990305300e-01 2.991313467517995317e-01 2.968528726144492591e-01 1.067373226589829298e-02 1.059243078017660551e-02
7.399999999999991473e+00 6.846912159747979842e-01 6.788116762998835929e-01 2.991987916792897551e-01 2.966295296158640848e-01 1.064764383200319901e-02 1.055621101835815812e-02
7.449999999999991296e+00 6.847372639618047874e-01 6.885988356266179444e-01 2.992195074710888303e-01 3.009069540764106598e-01 1.062003575762516389e-02 1.067992738514324073e-02
7.499999999999991118e+00 6.845915305231073944e-01 6.921420158230310316e-01 2.991582087088109354e-01 3.024576793515186823e-01 1.058967110473667608e-02 1.070646652571748125e-02
7.549999999999990941e+00 6.845188862571911503e-01 6.818685675422024861e-01 2.991239866934456426e-01 2.979658391010974183e-01 1.056042318423462689e-02 1.051953536102727578e-02
7.599999999999990763e+00 6.846675423326019638e-01 6.781310712524596385e-01 2.991947948065833973e-01 2.963384039268295300e-01 1.053502798614730854e-02 1.043445084249400301e-02
7.649999999999990585e+00 6.847519547073286361e-01 6.864575040786843330e-01 2.992255206581536653e-01 2.999708181270308582e-01 1.050835893443911526e-02 1.053453268224867345e-02
7.699999999999990408e+00 6.846267522969031738e-01 6.921485503976748666e-01 2.991802926472582058e-01 3.024673008593570245e-01 1.047916961986894435e-02 1.059430125601951503e-02
7.749999999999990230e+00 6.845092876310439056e-01 6.843165404171280830e-01 2.991194190683853504e-01 2.990351916726503578e-01 1.044958669234534454e-02 1.044664425057294406e-02
7.799999999999990052e+00 6.846470617209970966e-01 6.778304109791156717e-01 2.991920249575180657e-01 2.962131360482966880e-01 1.042480923196927554e-02 1.032101519332044755e-02
7.849999999999989875e+00 6.847551166381007359e-01 6.847142285131124773e-01 2.992274346772932914e-01 2.992095671967126558e-01 1.039886827723000666e-02 1.039824733959036733e-02
7.899999999999989697e+00 6.846605212352138148e-01 6.917032301573685649e-01 2.991999935320658333e-01 3.022776917468764646e-01 1.037088365795722777e-02 1.047756297216210185e-02
7.949999999999989519e+00 6.845155480944610238e-01 6.861114239435296414e-01 2.991242390885516800e-01 2.998216157228170697e-01 1.034137386650136117e-02 1.036548368963931786e-02
7.999999999999989342e+00 6.846199727214100639e-01 6.783638034151096008e-01 2.991834535644674054e-01 2.964494662229899546e-01 1.031667081256784635e-02 1.022239538699965845e-02
8.049999999999990052e+00 6.847504931221229940e-01 6.832567080286584549e-01 2.992293518487807447e-01 2.985765821906228856e-01 1.029163720890046048e-02 1.026918597388213304e-02
8.099999999999988987e+00 6.846961203259820383e-01 6.907024788273739002e-01 2.992170651529600933e-01 3.018418864564419435e-01 1.026473636888371350e-02 1.035478169661894002e-02
8.149999999999987921e+00 6.845342389203232791e-01 6.874563386291417943e-01 2.991381022686362412e-01 3.004150454978228302e-01 1.023569212210903231e-02 1.027938564577666504e-02
8.199999999999988631e+00 6.845857037638057863e-01 6.797238419785414099e-01 2.991685388423261927e-01 2.970438726707218535e-01 1.021053033591557552e-02 1.013801613210655456e-02
8.249999999999989342e+00 6.847439695638821711e-01 6.817264999692808081e-01 2.992335108718467973e-01 2.979148749131881324e-01 1.018667271053095950e-02 1.014178297576811237e-02
8.299999999999988276e+00 6.847293683010913234e-01 6.894002545381890945e-01 2.992307966089742255e-01 3.012720016080594476e-01 1.016063825497366506e-02 1.022994912081696614e-02
8.349999999999987210e+00 6.845595108831742381e-01 6.886957300994783759e-01 2.991567727437359769e-01 3.009643263200697527e-01 1.013232083806049622e-02 1.019354195834275799e-02
8.399999999999987921e+00 6.845559341407273513e-01 6.813224544319379516e-01 2.991546276125862658e-01 2.977415795767235362e-01 1.010657525718197496e-02 1.005883714786228768e-02
8.449999999999988631e+00 6.847332810124522329e-01 6.802520240881844149e-01 2.992363026419138095e-01 2.972779419336046836e-01 1.008378441927258555e-02 1.001779079809957465e-02
