# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.827987017356791366e-01 6.622995967130925754e-01 2.976668618552816836e-01 2.887302539686467107e-01 1.214966783082782435e-02 1.178490832525088544e-02
5.049999999999999822e+00 6.834691769573207898e-01 6.602132807869953712e-01 2.980288346692731016e-01 2.878880296871275668e-01 1.212731778918710313e-02 1.171467058747212818e-02
5.099999999999999645e+00 6.839605322799244824e-01 6.668732631893087293e-01 2.981876845399635823e-01 2.907381125767136698e-01 1.209686347018107920e-02 1.179464959743260419e-02
5.149999999999999467e+00 6.842286024569398384e-01 6.858390709761933435e-01 2.982435119111832567e-01 2.989454875159444081e-01 1.206242717537647259e-02 1.209081850418379858e-02
5.199999999999999289e+00 6.840498981384877109e-01 7.052311013711516363e-01 2.982116451503203924e-01 3.074455935500863824e-01 1.202466311090001801e-02 1.239699973992283884e-02
5.249999999999999112e+00 6.836351877095956375e-01 7.116938065794824464e-01 2.981157495460029505e-01 3.103513926872615292e-01 1.198455274556795708e-02 1.247643789697533770e-02
5.299999999999998934e+00 6.831869378661851178e-01 7.066096055421842159e-01 2.979287487633499598e-01 3.081430630112271807e-01 1.194103201456312574e-02 1.235042336718345478e-02
5.349999999999998757e+00 6.826969836093187416e-01 6.937215717758484779e-01 2.976682878107863583e-01 3.024752085415625125e-01 1.189483667575569857e-02 1.208692142024225813e-02
5.399999999999998579e+00 6.826572647936931526e-01 6.791500159727188457e-01 2.976459211279302020e-01 2.961167228614191016e-01 1.185840323218845596e-02 1.179747899846291317e-02
5.449999999999998401e+00 6.831511414033480944e-01 6.678219516312642323e-01 2.979096286168266827e-01 2.912248513322315269e-01 1.183355029262469528e-02 1.156801792779470033e-02
5.499999999999998224e+00 6.836473938271311335e-01 6.633228006678987265e-01 2.981614112826784790e-01 2.892971788803893052e-01 1.180837272406647619e-02 1.145731401506492469e-02
5.549999999999998046e+00 6.840937801571405075e-01 6.711724046882865391e-01 2.983534422016314025e-01 2.927180498607936388e-01 1.178098488456590098e-02 1.155846198858020459e-02
5.599999999999997868e+00 6.843762507234423254e-01 6.865875520376553132e-01 2.984698054557048952e-01 2.994341970054692492e-01 1.175077974235058664e-02 1.178874791360115179e-02
5.649999999999997691e+00 6.841847121130109066e-01 7.009244298534742512e-01 2.983944576663213333e-01 3.056951747215539417e-01 1.171322699377120094e-02 1.199981058769593670e-02
5.699999999999997513e+00 6.837543698599102271e-01 7.085673834231256407e-01 2.982206607587900571e-01 3.090428998938101746e-01 1.167204151697808640e-02 1.209561252030568260e-02
5.749999999999997335e+00 6.833275082704570735e-01 7.026507047269093809e-01 2.980543966151327773e-01 3.064828055271066054e-01 1.163139108741981925e-02 1.196030460593587065e-02
5.799999999999997158e+00 6.829955307905971607e-01 6.900088080828515880e-01 2.979350377880020107e-01 3.009943565403031540e-01 1.159280302677050817e-02 1.171184266693786787e-02
5.849999999999996980e+00 6.829904230045267255e-01 6.805320302294726176e-01 2.979388627746186735e-01 2.968664454712678369e-01 1.155921873034408166e-02 1.151761185145559058e-02
5.899999999999996803e+00 6.833067319684552610e-01 6.704302089250833152e-01 2.980568248771062745e-01 2.924401151416290423e-01 1.153024467609695645e-02 1.131296383526611549e-02
5.949999999999996625e+00 6.837944815434267021e-01 6.655471614222390198e-01 2.982686713146045498e-01 2.903092564984537383e-01 1.150505964569352446e-02 1.119804268075038842e-02
5.999999999999996447e+00 6.842814477426715225e-01 6.739358533632446857e-01 2.985272032791299601e-01 2.940137952851841208e-01 1.148181551073577077e-02 1.130822289558400771e-02
6.049999999999996270e+00 6.844936635314875506e-01 6.867369999211754283e-01 2.986593441532526816e-01 2.996381601899164027e-01 1.145385787740183132e-02 1.149139636394693950e-02
6.099999999999996092e+00 6.843375129940774126e-01 6.986962115345553004e-01 2.985677383679394836e-01 3.048322556094115177e-01 1.141750433529405487e-02 1.165706522406927646e-02
6.149999999999995914e+00 6.838794519596724797e-01 7.062256932597670289e-01 2.983274732017523467e-01 3.080755328685705896e-01 1.137569011255490543e-02 1.174739877477867095e-02
6.199999999999995737e+00 6.833839309736566836e-01 7.015790864083256695e-01 2.981375741834155768e-01 3.060755125183916014e-01 1.133602943663177334e-02 1.163785218701108952e-02
6.249999999999995559e+00 6.831901558709754241e-01 6.902499844956722086e-01 2.981226749093388584e-01 3.012033618541221092e-01 1.130322938044887003e-02 1.142003267693354231e-02
6.299999999999995381e+00 6.832115483091495411e-01 6.794322578888345454e-01 2.981435579884557097e-01 2.964943307536804795e-01 1.127196816591515341e-02 1.120961552943971866e-02
6.349999999999995204e+00 6.834032128859405253e-01 6.697663806560011368e-01 2.981707469652912224e-01 2.922209586476878229e-01 1.124112146900249978e-02 1.101681276711358702e-02
6.399999999999995026e+00 6.839138832819238178e-01 6.671817433555528032e-01 2.983737350466015847e-01 2.910739401350019850e-01 1.121705770851885893e-02 1.094262932838353623e-02
6.449999999999994849e+00 6.844031612921017693e-01 6.742893118575965516e-01 2.986500778859313421e-01 2.942367407008150693e-01 1.119587920846978196e-02 1.103043076666598496e-02
6.499999999999994671e+00 6.845523782876460350e-01 6.865751103556084756e-01 2.987691248547272860e-01 2.996519351537323406e-01 1.116893924690569653e-02 1.120194150107410927e-02
6.549999999999994493e+00 6.844109370904691847e-01 6.986679844190506472e-01 2.986754558579265417e-01 3.048972005427126319e-01 1.113422016245765693e-02 1.136615845452796855e-02
6.599999999999994316e+00 6.839604428702719119e-01 7.044024376335140669e-01 2.984260880249383074e-01 3.073453531552723383e-01 1.109390661802744926e-02 1.142547781246365871e-02
6.649999999999994138e+00 6.834788273146495952e-01 7.020279315465915992e-01 2.982382297564746265e-01 3.063321922738474479e-01 1.105609748865522476e-02 1.135615170616672935e-02
6.699999999999993960e+00 6.833182042138550294e-01 6.920271828395454516e-01 2.982348031238559738e-01 3.020358441466556298e-01 1.102531619681538198e-02 1.116583527344383597e-02
6.749999999999993783e+00 6.833465851008788672e-01 6.773979281374904460e-01 2.982586019712076819e-01 2.956622063087568364e-01 1.099570882843162352e-02 1.089998917267306737e-02
6.799999999999993605e+00 6.835460703392390869e-01 6.684144248829319013e-01 2.982981250420890795e-01 2.916947055151829504e-01 1.096684283242974935e-02 1.072407005570526033e-02
6.849999999999993427e+00 6.839967677945575364e-01 6.684697030212077840e-01 2.984770076169225295e-01 2.917014319872792694e-01 1.094324500886975637e-02 1.069482793720547692e-02
6.899999999999993250e+00 6.844134348020476377e-01 6.743850090035415912e-01 2.987018404410877181e-01 2.943250864347800588e-01 1.092145668888803642e-02 1.076142912010165029e-02
6.949999999999993072e+00 6.845568807113157073e-01 6.866024348769160790e-01 2.988012618095179374e-01 2.996941228456176942e-01 1.089521465121305599e-02 1.092777111561049445e-02
6.999999999999992895e+00 6.843904645579479418e-01 6.983514776215519193e-01 2.987128836501230511e-01 3.048063853671579837e-01 1.086228667818629756e-02 1.108386855880574839e-02
7.049999999999992717e+00 6.839988053178850391e-01 7.027544403320682420e-01 2.985144817620424273e-01 3.066999180856846419e-01 1.082554784268513308e-02 1.112239050174740687e-02
7.099999999999992539e+00 6.836152840377452966e-01 7.016660878952036828e-01 2.983560894701509092e-01 3.062341568224405952e-01 1.079045531537616703e-02 1.107537637694179858e-02
7.149999999999992362e+00 6.833934319110438471e-01 6.921904619630510069e-01 2.982876586983242984e-01 3.021273875794961983e-01 1.075879742825336036e-02 1.089729080539211283e-02
7.199999999999992184e+00 6.834242437423282412e-01 6.769232670912812555e-01 2.983104698360378171e-01 2.954728335992142796e-01 1.073059244014524898e-02 1.062851919421634560e-02
7.249999999999992006e+00 6.837062114587337813e-01 6.687478613953059536e-01 2.984252960798985388e-01 2.918962489954481931e-01 1.070584021811295597e-02 1.047161431373805525e-02
7.299999999999991829e+00 6.840595082640538172e-01 6.696414355881268321e-01 2.985757754957866217e-01 2.922826282207869886e-01 1.068249643992081298e-02 1.045733911344497689e-02
7.349999999999991651e+00 6.843858037043855091e-01 6.759236814778056823e-01 2.987220901006757412e-01 2.950285259961473727e-01 1.065912899556381403e-02 1.052733366623184730e-02
7.399999999999991473e+00 6.845376168500294511e-01 6.867410264313227319e-01 2.987945793864763555e-01 2.997563480648555156e-01 1.063325905289951891e-02 1.066748569625820819e-02
7.449999999999991296e+00 6.843557476790137484e-01 6.965230832146526163e-01 2.987270349711825812e-01 3.040381791829291913e-01 1.060255669817862338e-02 1.079106226026368617e-02
7.499999999999991118e+00 6.840341259532611851e-01 7.011942344131517624e-01 2.985979343293736488e-01 3.060887491068536859e-01 1.056983838334066630e-02 1.083499996838420756e-02
7.549999999999990941e+00 6.837115674857930925e-01 6.995670776699786098e-01 2.984507405841352323e-01 3.053719175567740640e-01 1.053665456607715337e-02 1.078100326767075789e-02
7.599999999999990763e+00 6.834269977207092506e-01 6.903395443895389283e-01 2.983107707822445498e-01 3.013280456802571727e-01 1.050390037965650419e-02 1.061014245353018859e-02
7.649999999999990585e+00 6.834639125607105958e-01 6.784292499398714149e-01 2.983350135181883633e-01 2.961373610694730818e-01 1.047708563716201989e-02 1.039990732465226331e-02
7.699999999999990408e+00 6.838002195090271407e-01 6.707485010047800067e-01 2.985138600064880521e-01 2.928161156079583938e-01 1.045582697045492789e-02 1.025625623845739104e-02
7.749999999999990230e+00 6.841304635711831228e-01 6.707986159274227367e-01 2.986681632748130477e-01 2.928479306425217921e-01 1.043382229781006712e-02 1.023049539362522013e-02
7.799999999999990052e+00 6.844076036138183605e-01 6.779697128541576356e-01 2.987605104851183135e-01 2.959502151002515458e-01 1.040977388449890184e-02 1.031185418467775970e-02
7.849999999999989875e+00 6.845300808225025513e-01 6.867194724408914874e-01 2.987968478758444846e-01 2.997525156144402736e-01 1.038390435711015330e-02 1.041711609433329001e-02
7.899999999999989697e+00 6.843785716943017183e-01 6.945668767913713015e-01 2.987630123938794791e-01 3.032106804651528709e-01 1.035573699805475423e-02 1.050990226915608436e-02
7.949999999999989519e+00 6.840845079590290867e-01 6.997715557274876153e-01 2.986721620606102023e-01 3.055211469723313478e-01 1.032574458290787776e-02 1.056252884951880758e-02
7.999999999999989342e+00 6.837294585204904962e-01 6.968442833281149884e-01 2.985022764879701196e-01 3.042279403628131984e-01 1.029318194786104333e-02 1.049061863320046098e-02
8.049999999999990052e+00 6.834501110130323243e-01 6.883749819254171287e-01 2.983411478615410894e-01 3.004909633599875951e-01 1.026108849050872719e-02 1.033502883439338729e-02
8.099999999999988987e+00 6.834900663941092525e-01 6.801185604527025808e-01 2.983660406425340250e-01 2.968942666867728786e-01 1.023554170300288758e-02 1.018505203042103027e-02
8.149999999999987921e+00 6.838166110781014329e-01 6.729055492467654886e-01 2.985575595905829438e-01 2.937937385015196856e-01 1.021582753090104906e-02 1.005282253213070527e-02
8.199999999999988631e+00 6.842102300037868901e-01 6.719089581779814635e-01 2.987454744061857070e-01 2.933743923523857156e-01 1.019609127666163371e-02 1.001277789598586584e-02
8.249999999999989342e+00 6.844840217415805173e-01 6.786723795130799042e-01 2.988283642625751968e-01 2.962911486583257314e-01 1.017288048553447941e-02 1.008650718836854102e-02
8.299999999999988276e+00 6.845550994371246700e-01 6.866340370977450647e-01 2.988371896425626728e-01 2.997447336641508864e-01 1.014727299295629416e-02 1.017808942832431479e-02
8.349999999999987210e+00 6.844463030402452297e-01 6.940957481708197596e-01 2.988232840824835979e-01 3.030361476346481453e-01 1.012102570982163600e-02 1.026371372174930859e-02
8.399999999999987921e+00 6.841320624506946890e-01 6.984260920667965111e-01 2.987246803003501538e-01 3.049661352205856879e-01 1.009205001014697178e-02 1.030290997366844173e-02
8.449999999999988631e+00 6.837235588007802845e-01 6.949632498817537307e-01 2.985346665088665086e-01 3.034422602071242814e-01 1.006014040467958538e-02 1.022551845685339307e-02
