# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.802933142155404012e-01 6.481212237652896890e-01 2.954989386763395842e-01 2.815243509736649052e-01 1.206118117046284070e-02 1.149078983565979262e-02
5.049999999999999822e+00 6.813768195006999484e-01 6.478026306692439285e-01 2.960854106060724078e-01 2.814960861655786406e-01 1.204823644378727812e-02 1.145457115627990241e-02
5.099999999999999645e+00 6.822320702070884257e-01 6.523907504407882030e-01 2.964337780351329332e-01 2.834675521038398927e-01 1.202571107647598149e-02 1.149969785411115303e-02
5.149999999999999467e+00 6.829229639457865542e-01 6.642402236989736197e-01 2.966249726990217717e-01 2.885101960576936797e-01 1.199696552877742295e-02 1.166876424904726879e-02
5.199999999999999289e+00 6.833717411198628744e-01 6.836661761636005918e-01 2.967327255416828402e-01 2.968605747162479380e-01 1.196502925571301876e-02 1.197018446436483828e-02
5.249999999999999112e+00 6.833564382645127555e-01 7.047030635438984447e-01 2.967368467296883638e-01 3.060062849306544042e-01 1.192911946652013520e-02 1.230176019821726217e-02
5.299999999999998934e+00 6.828784278946185005e-01 7.200903286394755298e-01 2.966324665529177507e-01 3.127967755311663600e-01 1.188907681574820699e-02 1.253694491106879284e-02
5.349999999999998757e+00 6.822318889608387504e-01 7.268656756921985096e-01 2.964788932643437347e-01 3.158754883318456441e-01 1.184730842215159924e-02 1.262239713613768841e-02
5.399999999999998579e+00 6.816197357809868906e-01 7.253020503878166991e-01 2.962949265274477106e-01 3.152832971944881102e-01 1.180457874611345534e-02 1.256108753762900931e-02
5.449999999999998401e+00 6.809717246728868023e-01 7.163717867105395820e-01 2.960291067035567547e-01 3.114180698022680494e-01 1.175885230202807462e-02 1.237013186900766913e-02
5.499999999999998224e+00 6.802750551016455427e-01 7.028002613080142069e-01 2.957046628600032978e-01 3.054960089591353123e-01 1.171107575683181558e-02 1.209885183996575742e-02
5.549999999999998046e+00 6.798255190872144471e-01 6.891612667553718152e-01 2.954921380970233491e-01 2.995500028898926415e-01 1.166800150432471470e-02 1.182823308548440998e-02
5.599999999999997868e+00 6.799300700840337219e-01 6.778978649166189641e-01 2.955449020739535637e-01 2.946615643549385100e-01 1.163562606590368489e-02 1.160084899035191026e-02
5.649999999999997691e+00 6.805228128834743817e-01 6.677443650204946124e-01 2.958277301268602555e-01 2.902728550304143340e-01 1.161247223265398504e-02 1.139442021709182948e-02
