# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.822453355168042188e-01 6.590343032529279998e-01 2.957259817766489940e-01 2.856649304994208771e-01 1.207044823578159141e-02 1.165979308160901458e-02
5.049999999999999822e+00 6.827689571024264659e-01 6.784564099939957016e-01 2.958172343755179901e-01 2.939487754400911257e-01 1.203732388099767840e-02 1.196129299857949524e-02
5.099999999999999645e+00 6.828964530430291502e-01 7.017715759134847131e-01 2.958457017998277205e-01 3.040228184729114602e-01 1.200185402839057738e-02 1.233358289950959273e-02
5.149999999999999467e+00 6.825571129536841530e-01 7.214672704047220275e-01 2.958038384836608747e-01 3.126665650036636324e-01 1.196375484261520336e-02 1.264576602643735677e-02
5.199999999999999289e+00 6.818998532532962731e-01 7.325803729791960928e-01 2.957003059244919241e-01 3.176774996661572148e-01 1.192339943243919155e-02 1.280957659944182390e-02
5.249999999999999112e+00 6.811764156480829557e-01 7.350684711598277632e-01 2.955533659161665438e-01 3.189364103621239455e-01 1.188154234838860457e-02 1.282156423566327419e-02
5.299999999999998934e+00 6.804714925528325686e-01 7.308367431002568138e-01 2.953327629040595204e-01 3.171918837655717249e-01 1.183698448513264591e-02 1.271310155373032991e-02
5.349999999999998757e+00 6.796930074217696349e-01 7.210858374549091732e-01 2.949900576278227105e-01 3.129547463674812180e-01 1.178781449062228648e-02 1.250568417052872090e-02
5.399999999999998579e+00 6.788634514509608309e-01 7.072845211621343608e-01 2.945778012630715370e-01 3.069104967516380622e-01 1.173616738099886661e-02 1.222750983074255386e-02
5.449999999999998401e+00 6.782841695298358342e-01 6.924466523298661302e-01 2.942836917411995046e-01 3.004282958906714374e-01 1.168952102249054721e-02 1.193359665901376314e-02
5.499999999999998224e+00 6.782920907695932922e-01 6.793690387385629137e-01 2.942878652610994017e-01 2.947551163511508143e-01 1.165496496083562143e-02 1.167346995450102391e-02
5.549999999999998046e+00 6.789034114001075704e-01 6.683867520345402324e-01 2.945957656771465150e-01 2.900322839415404585e-01 1.163260673947271763e-02 1.145241002730663406e-02
5.599999999999997868e+00 6.798108605464681098e-01 6.587474441364745692e-01 2.950513733288836482e-01 2.859094335637981654e-01 1.161619580034975105e-02 1.125627691196055824e-02
5.649999999999997691e+00 6.807205931406759003e-01 6.519674245113530331e-01 2.955076002122308809e-01 2.830255628744933194e-01 1.159990579832113552e-02 1.110993377328727515e-02
5.699999999999997513e+00 6.815762159895403238e-01 6.517554353081629337e-01 2.959366319601101081e-01 2.829886135430422778e-01 1.158264704344853790e-02 1.107587528544196932e-02
5.749999999999997335e+00 6.824233204120925267e-01 6.598325321887427153e-01 2.963645596299732121e-01 2.865537738563216363e-01 1.156544622946237277e-02 1.118258629683206717e-02
5.799999999999997158e+00 6.831746974875738676e-01 6.733423001921142736e-01 2.967527613031353262e-01 2.924818316882249469e-01 1.154680005070565611e-02 1.138061601899708133e-02
5.849999999999996980e+00 6.836183952142569353e-01 6.876389413626389224e-01 2.969928566749101551e-01 2.987395526303737725e-01 1.152251626284811481e-02 1.159028332222594715e-02
5.899999999999996803e+00 6.836182965559539637e-01 7.005702331002210403e-01 2.970038866414422829e-01 3.043688022165688123e-01 1.148951205576179309e-02 1.177442174919028466e-02
5.949999999999996625e+00 6.832095796667125853e-01 7.123685044926125753e-01 2.967954495782705315e-01 3.094624795211816659e-01 1.144823334921005187e-02 1.193683623996843676e-02
5.999999999999996447e+00 6.825092706451053592e-01 7.219413594059924666e-01 2.964428386339316157e-01 3.135698738674512764e-01 1.140164763976660341e-02 1.206037976413274447e-02
6.049999999999996270e+00 6.816392598397663649e-01 7.257052186611206990e-01 2.960447416848936975e-01 3.151831572148788840e-01 1.135358549127109262e-02 1.208756115876812726e-02
6.099999999999996092e+00 6.807664778406953277e-01 7.211841488019314905e-01 2.957115138731649662e-01 3.132681519512982016e-01 1.130827968922237109e-02 1.197966164249706505e-02
6.149999999999995914e+00 6.801094365359298122e-01 7.103400110192352734e-01 2.955384494534438744e-01 3.086750075261989190e-01 1.126934030327717516e-02 1.177025767497422333e-02
6.199999999999995737e+00 6.798006986303519739e-01 6.977962219146451872e-01 2.955389886130710408e-01 3.033624268085868270e-01 1.123722390163768570e-02 1.153469303454703054e-02
6.249999999999995559e+00 6.797740623599161092e-01 6.863568064786136347e-01 2.956193439227494668e-01 2.984820399350465170e-01 1.120831635726064583e-02 1.131685459469371040e-02
6.299999999999995381e+00 6.798797895404494751e-01 6.757652275898341498e-01 2.956695312668843334e-01 2.938801699385688027e-01 1.117843218400319145e-02 1.111078147215761348e-02
6.349999999999995204e+00 6.801100646679276718e-01 6.656511858258880032e-01 2.956927200950081325e-01 2.894064063989825186e-01 1.114769915532547520e-02 1.091070335151677999e-02
6.399999999999995026e+00 6.806189121314369928e-01 6.578648007267136055e-01 2.958129958497699441e-01 2.859235235730566149e-01 1.112078931766052707e-02 1.074900464560363429e-02
6.449999999999994849e+00 6.814811799544044923e-01 6.550253399754234485e-01 2.961362950720910492e-01 2.846399622827985310e-01 1.110164180214024895e-02 1.067066400310397699e-02
6.499999999999994671e+00 6.825064188444754931e-01 6.578954418159911333e-01 2.966237465913732496e-01 2.859275831386940414e-01 1.108873819033171296e-02 1.068888161266146226e-02
6.549999999999994493e+00 6.833643389007508784e-01 6.653340812450609931e-01 2.971184939898809940e-01 2.892791574954928224e-01 1.107617871350908244e-02 1.078393876963626950e-02
6.599999999999994316e+00 6.838589718425321928e-01 6.760963119538078159e-01 2.974734244086237878e-01 2.940967267052996270e-01 1.105849161370348922e-02 1.093296381804088196e-02
6.649999999999994138e+00 6.840065037858725772e-01 6.891695329529740066e-01 2.976245308970782988e-01 2.998710652872652593e-01 1.103334683585091222e-02 1.111662892631196803e-02
6.699999999999993960e+00 6.838720231226151913e-01 7.024542565021917317e-01 2.975639565292409472e-01 3.056493916671324529e-01 1.100051595302185131e-02 1.129942298214907902e-02
6.749999999999993783e+00 6.834456754107709475e-01 7.128049686610461455e-01 2.973059357121807800e-01 3.100775318545884174e-01 1.096058749169330493e-02 1.143142974579128279e-02
6.799999999999993605e+00 6.827307149323335045e-01 7.182730126027782047e-01 2.969095683571896238e-01 3.123663920051492626e-01 1.091579295430844705e-02 1.148405852960108012e-02
6.849999999999993427e+00 6.818747821251271990e-01 7.193850197321005613e-01 2.964974881183525257e-01 3.128079479281850039e-01 1.087066867528332231e-02 1.146866903494720737e-02
6.899999999999993250e+00 6.811174156772312749e-01 7.172415636863208599e-01 2.961981657201926410e-01 3.119075076518744716e-01 1.082991465156097829e-02 1.140429644065354964e-02
6.949999999999993072e+00 6.806127377969733994e-01 7.111402990565589555e-01 2.960592566434222528e-01 3.093384190683039492e-01 1.079523269438185419e-02 1.127943187122348520e-02
6.999999999999992895e+00 6.803666915432589057e-01 6.996208783604743742e-01 2.960387183862847049e-01 3.044165312036779536e-01 1.076504430495581199e-02 1.106969204377011157e-02
7.049999999999992717e+00 6.803436720854838526e-01 6.838993524043399663e-01 2.960818944017777898e-01 2.976293072871903922e-01 1.073733071266647077e-02 1.079344722709666381e-02
7.099999999999992539e+00 6.805547548369221822e-01 6.687493990409799638e-01 2.961816207882673746e-01 2.910438572376149446e-01 1.071181268673661834e-02 1.052599845343996608e-02
7.149999999999992362e+00 6.810045313753674279e-01 6.590361678462458572e-01 2.963554966236657817e-01 2.867954350033217192e-01 1.068910718209795975e-02 1.034428981076002986e-02
7.199999999999992184e+00 6.816134432716194347e-01 6.560137581648245453e-01 2.965950987877401523e-01 2.854557334947948055e-01 1.066888844560216765e-02 1.026819185233075228e-02
7.249999999999992006e+00 6.822597769779149557e-01 6.577583662687200849e-01 2.968650349179207115e-01 2.862039753169252077e-01 1.064986672351285468e-02 1.026740718625740977e-02
7.299999999999991829e+00 6.828739903496200414e-01 6.624851665062194694e-01 2.971364526073054790e-01 2.882647385351945202e-01 1.063100009328463678e-02 1.031358635188531735e-02
