# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.811083238190458466e-01 6.874774665299137055e-01 2.965376657508708158e-01 2.993106324674201790e-01 1.210357819391309417e-02 1.221676050887429352e-02
5.049999999999999822e+00 6.811081502368704355e-01 6.863258373493456022e-01 2.964766965685490252e-01 2.987478816047242081e-01 1.206415855823190185e-02 1.215657707445469762e-02
5.099999999999999645e+00 6.811558623804230272e-01 6.864817370478220049e-01 2.964891642582897502e-01 2.988073768969701227e-01 1.202795798208072114e-02 1.212200311955254073e-02
5.149999999999999467e+00 6.812345340707693930e-01 6.861759990404773246e-01 2.965805649518706844e-01 2.987318687967424058e-01 1.199516946215857353e-02 1.208217871776511368e-02
5.199999999999999289e+00 6.813518540363442400e-01 6.843640204919391179e-01 2.967275664462657447e-01 2.980393597830048869e-01 1.196482122767200673e-02 1.201771612028245707e-02
5.249999999999999112e+00 6.815336983174888896e-01 6.820556820009016086e-01 2.968944940076545524e-01 2.971218842041329911e-01 1.193545704553385101e-02 1.194459835996514521e-02
5.299999999999998934e+00 6.817430404455266935e-01 6.808316980398061435e-01 2.970280141461364432e-01 2.966309521903569557e-01 1.190493042669885614e-02 1.188901611985398662e-02
5.349999999999998757e+00 6.818737592848483908e-01 6.810516667620288844e-01 2.970753233410556859e-01 2.967171582134094932e-01 1.187114179185037692e-02 1.185682949903734372e-02
5.399999999999998579e+00 6.818687978458490839e-01 6.821166159272059604e-01 2.970353307588962100e-01 2.971432851424908872e-01 1.183407692266518797e-02 1.183837789412314420e-02
5.449999999999998401e+00 6.818070377841443097e-01 6.837425158971268679e-01 2.969777497808776534e-01 2.978207946643857129e-01 1.179653425147478459e-02 1.183002163512952322e-02
5.499999999999998224e+00 6.818182487102869560e-01 6.859959859152213735e-01 2.969832244007015731e-01 2.988029437587080839e-01 1.176171185745352940e-02 1.183377995083992502e-02
5.549999999999998046e+00 6.819228991989555455e-01 6.883107904096656959e-01 2.970618377120457509e-01 2.998445550901940315e-01 1.172998372012026835e-02 1.183986397197212513e-02
5.599999999999997868e+00 6.820102224450608208e-01 6.895270638868382651e-01 2.971483731765103276e-01 3.004234226293502896e-01 1.169875484946891059e-02 1.182769380430512968e-02
5.649999999999997691e+00 6.819841781206654741e-01 6.892360683530938115e-01 2.971808291351528686e-01 3.003409064818283181e-01 1.166558701217479399e-02 1.178963322794223181e-02
5.699999999999997513e+00 6.818813043741911439e-01 6.883625247713371920e-01 2.971647887373082275e-01 2.999893132956482633e-01 1.163071580185159534e-02 1.174126470824455107e-02
5.749999999999997335e+00 6.818139910845448792e-01 6.879110161293390258e-01 2.971513123383235921e-01 2.998085458611181586e-01 1.159614877417848404e-02 1.169984569214119891e-02
5.799999999999997158e+00 6.818336763019304803e-01 6.876568665873927788e-01 2.971702238200775170e-01 2.997082016592821363e-01 1.156304372840768688e-02 1.166179772993315884e-02
5.849999999999996980e+00 6.818966811264417505e-01 6.867384393911264429e-01 2.972064399064324736e-01 2.993167328240594616e-01 1.153080271217972810e-02 1.161267634622927154e-02
5.899999999999996803e+00 6.819503137109541591e-01 6.852163257516612482e-01 2.972349630910956497e-01 2.986584875750012413e-01 1.149845118340795877e-02 1.155351982882016695e-02
5.949999999999996625e+00 6.819986065556322696e-01 6.841548119536655648e-01 2.972546486062747073e-01 2.981944482946529140e-01 1.146594594431146752e-02 1.150219665553145650e-02
5.999999999999996447e+00 6.820704389632026299e-01 6.840476178713829070e-01 2.972813318950746631e-01 2.981430880211899392e-01 1.143389738057979700e-02 1.146704184696884649e-02
6.049999999999996270e+00 6.821674458298793153e-01 6.840152708123646841e-01 2.973264801243922228e-01 2.981318649331907711e-01 1.140274132787698000e-02 1.143362856886637885e-02
6.099999999999996092e+00 6.822748395399679255e-01 6.831164846842131544e-01 2.973949568690985590e-01 2.977618193222716370e-01 1.137265609442059643e-02 1.138668525132970066e-02
6.149999999999995914e+00 6.823948430860605763e-01 6.819118413378125743e-01 2.974892394178572097e-01 2.972786753665903614e-01 1.134372695587635045e-02 1.133569782141431552e-02
6.199999999999995737e+00 6.825272091071272751e-01 6.819213780149837589e-01 2.975959598080715196e-01 2.973318049393097739e-01 1.131543573414720873e-02 1.130539182278744725e-02
6.249999999999995559e+00 6.826273421829589516e-01 6.836280755222123862e-01 2.976735873184827019e-01 2.981099775194555601e-01 1.128620236278607761e-02 1.130274796282296212e-02
