# tau eta eta_joint W_out W_out_joint power power_joint
5.000000000000000000e+00 6.826348778959285823e-01 6.946514601363320551e-01 2.976298567635343728e-01 3.028691051037631921e-01 1.214815741891977011e-02 1.236200428994951861e-02
5.049999999999999822e+00 6.827170728125889765e-01 6.736902050305216827e-01 2.976780216633863052e-01 2.937421304279251855e-01 1.211304259057523029e-02 1.195288424935605880e-02
5.099999999999999645e+00 6.833114143039659139e-01 6.632608490649558597e-01 2.980355481294409969e-01 2.892902219484045911e-01 1.209069160768523436e-02 1.173591164090890919e-02
5.149999999999999467e+00 6.838368320955555690e-01 6.634002630604038941e-01 2.982871100550394949e-01 2.893727538360929552e-01 1.206419049767601739e-02 1.170365030681872441e-02
5.199999999999999289e+00 6.842297013846819764e-01 6.750596570499964866e-01 2.983951978068313249e-01 2.943961062917912486e-01 1.203206442769481216e-02 1.187081073757222972e-02
5.249999999999999112e+00 6.842938499467418056e-01 6.955411044720040126e-01 2.984126696643005783e-01 3.033174678727582618e-01 1.199648923273570131e-02 1.219366705016113571e-02
5.299999999999998934e+00 6.839539142995840759e-01 7.081641048244452508e-01 2.983320401457607574e-01 3.088922188077922737e-01 1.195719599782608250e-02 1.238044965161492171e-02
5.349999999999998757e+00 6.835649155974646840e-01 7.071483482571078172e-01 2.981982023305538299e-01 3.084862335963810542e-01 1.191601208114101244e-02 1.232712222163360842e-02
5.399999999999998579e+00 6.831105101721745010e-01 6.960336229412641407e-01 2.979709204020917213e-01 3.036079465478248585e-01 1.187135141044190143e-02 1.209593412541135060e-02
5.449999999999998401e+00 6.829406242817500639e-01 6.821929630059916372e-01 2.978820354804618820e-01 2.975559238760935310e-01 1.183245423954168429e-02 1.181950045188057824e-02
5.499999999999998224e+00 6.833305728295209214e-01 6.705805676578411312e-01 2.980841724994893749e-01 2.925223333368904832e-01 1.180531376235601643e-02 1.158504290443130788e-02
