# tau_total W_out Q_meas
1.319999999999997975e+01 -2.989166676286317825e-01 -2.524778792782194367e-07
1.327499999999998082e+01 -2.989714752019219102e-01 -2.528501868450281037e-07
1.334999999999998010e+01 -2.989760201563897990e-01 -1.827733231111058343e+00
1.342499999999997762e+01 -2.992399992951403354e-01 -6.092345908832955681e-01
1.349999999999997868e+01 -2.995403185558487280e-01 -2.582683016649325370e-07
1.357499999999997975e+01 -2.993388644225616346e-01 -9.968079863679424335e-01
1.364999999999997726e+01 -2.990931118658657351e-01 -1.827700662055115721e+00
1.372499999999997655e+01 -2.991072701120955912e-01 -2.689164875921957435e-07
1.379999999999997762e+01 -2.991753929024145719e-01 -9.967841134933698166e-01
1.387499999999997868e+01 -2.994453761932739377e-01 -3.875584009154883769e-01
1.394999999999997797e+01 -2.996378368714098794e-01 -2.745900603763170764e-07
1.402499999999997549e+01 -2.994002317342417951e-01 -1.218510396268912777e+00
1.409999999999997655e+01 -2.991855071915443531e-01 -6.092535698615957340e-01
1.417499999999997762e+01 -2.992250229067082712e-01 -1.218509593284276660e+00
1.424999999999997513e+01 -2.993022625650604285e-01 -9.968382271609006473e-01
1.432499999999997442e+01 -2.994652064577819628e-01 -2.920751084002290443e-07
1.439999999999997549e+01 -2.997230286267752453e-01 -6.092605042763837853e-01
1.447499999999997655e+01 -2.995133207083702231e-01 -6.092483466039159135e-01
1.454999999999997584e+01 -2.993198645358847720e-01 -6.092672848297606691e-01
1.462499999999997335e+01 -2.993421997478231678e-01 -3.025698778100059270e-07
1.469999999999997442e+01 -2.993685557140018938e-01 -1.827780001931645693e+00
1.477499999999997549e+01 -2.995750600760529458e-01 -2.437004128183622331e+00
1.484999999999997300e+01 -2.998119051228812504e-01 -1.218533443605380739e+00
1.492499999999997229e+01 -2.995893366714028616e-01 -3.153376233735669110e-07
