# tau eta power W_out Q_hot
2.450000000000000000e+01 6.828809506785334937e-01 1.216261677666640416e-02 2.979841110283268923e-01 4.363631914643977816e-01
2.457499999999999929e+01 6.827745607319697374e-01 1.212115093937988532e-02 2.978772843352607280e-01 4.362747259006264366e-01
2.464999999999999858e+01 6.828921611257166013e-01 1.208600820936918743e-02 2.979201023609504562e-01 4.362622963336447723e-01
2.472500000000000142e+01 6.829576540973563148e-01 1.205272871974796302e-02 2.980037175957683804e-01 4.363428915510589312e-01
2.479999999999999716e+01 6.828368353732625629e-01 1.201748997381753802e-02 2.980337513506748914e-01 4.364640803066214270e-01
2.487500000000000000e+01 6.831895110629734313e-01 1.200326829570941452e-02 2.985812988557716707e-01 4.370402267903813476e-01
2.494999999999999929e+01 6.830778032070334849e-01 1.195734338154076475e-02 2.983357173694420883e-01 4.367521766462959532e-01
2.502499999999999858e+01 6.830525566245125857e-01 1.191310738262390222e-02 2.981255122501631494e-01 4.364605759232207949e-01
2.509999999999999787e+01 6.831011365254686662e-01 1.187621569699888295e-02 2.980930139946719182e-01 4.363819616973479421e-01
2.517499999999999716e+01 6.830297788505259593e-01 1.183925232541602375e-02 2.980531772923483702e-01 4.363692279917040784e-01
2.524999999999999645e+01 6.831010692962603548e-01 1.180718440201814108e-02 2.981314061509580116e-01 4.364382073916190374e-01
2.532499999999999574e+01 6.833840020620268740e-01 1.177993979602124687e-02 2.983269753342380204e-01 4.365436920297712797e-01
2.539999999999999858e+01 6.836141474646483251e-01 1.175102962396246294e-02 2.984761524486465589e-01 4.366149436134681983e-01
2.547499999999999432e+01 6.835584158710980018e-01 1.171531243633919771e-02 2.984475843157410324e-01 4.366087482595207847e-01
2.554999999999999716e+01 6.833400014302720704e-01 1.167536044346764029e-02 2.983054593305981550e-01 4.365403147865289935e-01
2.562499999999999645e+01 6.832480034340180364e-01 1.163774734122734363e-02 2.982172756189506169e-01 4.364700286281184560e-01
2.569999999999999574e+01 6.822815227973026975e-01 1.158703466175788240e-02 2.977867908071775149e-01 4.364573579338250076e-01
2.577499999999999503e+01 6.833840482940995997e-01 1.157357007270774438e-02 2.983087686240420977e-01 4.365170205080096122e-01
2.584999999999999432e+01 6.832898765267384489e-01 1.154084933359313982e-02 2.983309552733826031e-01 4.366096520994019459e-01
2.592499999999999716e+01 6.832029265031499543e-01 1.150765896805908822e-02 2.983360587469318093e-01 4.366726885581575512e-01
2.599999999999999289e+01 6.830987226829278169e-01 1.146841572065350305e-02 2.981788087369909857e-01 4.365091001281170557e-01
2.607499999999999574e+01 6.834381814387551213e-01 1.144366228144377828e-02 2.983934939886464521e-01 4.366064145852617262e-01
2.614999999999999503e+01 6.834776692593558245e-01 1.140984892635888912e-02 2.983675494242848947e-01 4.365432300774480523e-01
2.622499999999999432e+01 6.834193004029579521e-01 1.137592416920381148e-02 2.983336113373699083e-01 4.365308547204714840e-01
2.629999999999999361e+01 6.834674507429127077e-01 1.134563629262438748e-02 2.983902344960213115e-01 4.365829479833725491e-01
2.637499999999999289e+01 6.838336000938982639e-01 1.132346020608368010e-02 2.986562629354569953e-01 4.367382107203390262e-01
2.644999999999999218e+01 6.838680877093399335e-01 1.129147852853577307e-02 2.986596070797711278e-01 4.367210759609366777e-01
2.652499999999999147e+01 6.838280064662817237e-01 1.125877079041231847e-02 2.986388952156866505e-01 4.367163853948002328e-01
2.659999999999999432e+01 6.836533840358932634e-01 1.122275651149771784e-02 2.985253232058392436e-01 4.366618087129456871e-01
2.667499999999999005e+01 6.835740102781057148e-01 1.118844028586515882e-02 2.984516446254530386e-01 4.366047277075831845e-01
2.674999999999999289e+01 6.836372720289982663e-01 1.115779831199547635e-02 2.984711048458789096e-01 4.365927913205096544e-01
2.682499999999999218e+01 6.836789940978966751e-01 1.112845042624468171e-02 2.985206826840134386e-01 4.366386641407736247e-01
2.689999999999999147e+01 6.836037177524939557e-01 1.109805791438036801e-02 2.985377578968317902e-01 4.367117236845112771e-01
2.697499999999999076e+01 6.835291330523459719e-01 1.106726864056311113e-02 2.985395715791898663e-01 4.367620297997263923e-01
2.704999999999999005e+01 6.835866191744649489e-01 1.103740606419398133e-02 2.985618340364470935e-01 4.367578674916223758e-01
2.712499999999999289e+01 6.837092686883727843e-01 1.100762306074712545e-02 2.985817755227656578e-01 4.367086848121345954e-01
2.719999999999998863e+01 6.837420684717669950e-01 1.097649569787562812e-02 2.985606829822169406e-01 4.366568867841207902e-01
2.727499999999999147e+01 6.836937296773353268e-01 1.094525288418596136e-02 2.985317724161720143e-01 4.366454736349009158e-01
2.734999999999999076e+01 6.837275381106856509e-01 1.091679589149970736e-02 2.985743676325168794e-01 4.366861812492653927e-01
2.742499999999999005e+01 6.837213972777944626e-01 1.088306356033650127e-02 2.984680181422284528e-01 4.365345582726607998e-01
2.749999999999998934e+01 6.840490232650170421e-01 1.086511138309641071e-02 2.987905630351511688e-01 4.367970026607179701e-01
2.757499999999998863e+01 6.840193485210250834e-01 1.083499694740849839e-02 2.987750408247892286e-01 4.367932595339525381e-01
2.764999999999998792e+01 6.839609384834133277e-01 1.080141878685332395e-02 2.986592294564942573e-01 4.366612369980205077e-01
2.772499999999998721e+01 6.838081382719302104e-01 1.077078605496038267e-02 2.986200433737764559e-01 4.367015053790192503e-01
2.779999999999999005e+01 6.838570422797550785e-01 1.074222960181147983e-02 2.986339829303590321e-01 4.366906596952065955e-01
2.787499999999998579e+01 6.838915643126237676e-01 1.071476006000667870e-02 2.986739366726860467e-01 4.367270372356205632e-01
2.794999999999998863e+01 6.838300677584537857e-01 1.068649285600611377e-02 2.986874753253707659e-01 4.367861101873554697e-01
2.802499999999998792e+01 6.837656500384794445e-01 1.065789014971430318e-02 2.986873714457431994e-01 4.368271079849277982e-01
2.809999999999998721e+01 6.833047139210859378e-01 1.060155187359879299e-02 2.979036076481259565e-01 4.359747585211749543e-01
2.817499999999998650e+01 6.839072902348102279e-01 1.060227751441579144e-02 2.987191689686647944e-01 4.367831330853391703e-01
2.824999999999998579e+01 6.839349289159227796e-01 1.057351222598047064e-02 2.987017203839481549e-01 4.367399700690941522e-01
2.832499999999998863e+01 6.838943938373411857e-01 1.054464252310634287e-02 2.986769994669870032e-01 4.367297087948127654e-01
2.839999999999998437e+01 6.838049544255768719e-01 1.050656251346780007e-02 2.983863753824853582e-01 4.363618213809838386e-01
2.847499999999998721e+01 6.840581946407586766e-01 1.049367992394738096e-02 2.988075358344015608e-01 4.368159583137862789e-01
2.854999999999998650e+01 6.841826146341400960e-01 1.046890970448455249e-02 2.988873720630338404e-01 4.368532109265315100e-01
2.862499999999998579e+01 6.841600289326480455e-01 1.044106045421173100e-02 2.988753555018106578e-01 4.368500684965233027e-01
2.869999999999998508e+01 6.840415325873536734e-01 1.041108768365871760e-02 2.987982165210050223e-01 4.368129744853581631e-01
2.877499999999998437e+01 6.838227957509919186e-01 1.037969010826906430e-02 2.986755828654421574e-01 4.367733639786443023e-01
2.884999999999998366e+01 6.840208199593372784e-01 1.035547501728373808e-02 2.987554542486356990e-01 4.367636854480477782e-01
2.892499999999998295e+01 6.840498454331069844e-01 1.032976227354113173e-02 2.987883737621770397e-01 4.367932772106670747e-01
2.899999999999998579e+01 6.836909037183706017e-01 1.029879003190292339e-02 2.986649109251846568e-01 4.368420134023198731e-01
2.907499999999998508e+01 6.839426097980599861e-01 1.027680502700444552e-02 2.987981061601541199e-01 4.368759920490651316e-01
2.914999999999998437e+01 6.839750315897293875e-01 1.025078109589135263e-02 2.988102689452327709e-01 4.368730657473312018e-01
2.922499999999998010e+01 6.840564514076212799e-01 1.022489451821216588e-02 2.988225422947503596e-01 4.368390089441397395e-01
2.929999999999998295e+01 6.835557338348901002e-01 1.019040555887254854e-02 2.985788828749654789e-01 4.368025430784929775e-01
2.937499999999998579e+01 6.840455994635981085e-01 1.017145959725706920e-02 2.987866256694262646e-01 4.367934329286279893e-01
2.944999999999998153e+01 6.840640209175093966e-01 1.014645425574740162e-02 2.988130778317608094e-01 4.368203394632187431e-01
2.952499999999998082e+01 6.841076525471904146e-01 1.012235785032134655e-02 2.988626155307375631e-01 4.368648916847509556e-01
2.959999999999998010e+01 6.842841183425378837e-01 1.010003341875769650e-02 2.989609891952276222e-01 4.368959927337874860e-01
2.967499999999998295e+01 6.842664836342935430e-01 1.007418378842567241e-02 2.989514039215316332e-01 4.368932441842443559e-01
2.974999999999998224e+01 6.841665291620618872e-01 1.004659707995833942e-02 2.988862631287604321e-01 4.368618609490055871e-01
2.982499999999998153e+01 6.826615121758137228e-01 9.955093156432219537e-03 2.969106533905907508e-01 4.349309988844426433e-01
