# tau eta power W_out Q_hot
2.450000000000000000e+01 6.587059750468337027e-01 1.156817234148166222e-02 2.834202223663007114e-01 4.302681820157311376e-01
2.457499999999999929e+01 6.597832682605940802e-01 1.155406417467876902e-02 2.839411270927307829e-01 4.303551495649368119e-01
2.464999999999999858e+01 6.610505930903763927e-01 1.154071958636151800e-02 2.844787378038113879e-01 4.303433667215824099e-01
2.472500000000000142e+01 6.623467068266662983e-01 1.152585973583915811e-02 2.849768819686231414e-01 4.302533386690492456e-01
2.479999999999999716e+01 6.635087630866035591e-01 1.150737569676356722e-02 2.853829172797364144e-01 4.301117530869553729e-01
2.487500000000000000e+01 6.644075662908561775e-01 1.148386662418133912e-02 2.856611822765108277e-01 4.299487193850793365e-01
2.494999999999999929e+01 6.649748886041353391e-01 1.145501972972596920e-02 2.858027422566629117e-01 4.297947894793414658e-01
2.502499999999999858e+01 6.652169513350284502e-01 1.142174311907127350e-02 2.858291215547585917e-01 4.296780486142546263e-01
2.509999999999999787e+01 6.652116127928570100e-01 1.138602566161562961e-02 2.857892441065522648e-01 4.296215499105325297e-01
2.517499999999999716e+01 6.650900084877809926e-01 1.135055214708089941e-02 2.857501503027616296e-01 4.296413217099342430e-01
2.524999999999999645e+01 6.650069649391623372e-01 1.131815821839013934e-02 2.857834950143509634e-01 4.297451155876174100e-01
2.532499999999999574e+01 6.651067814380939858e-01 1.129124105323771332e-02 2.859506796732450562e-01 4.299319863420463794e-01
2.539999999999999858e+01 6.654918874808318785e-01 1.127125043433734909e-02 2.862897610321686326e-01 4.301927137172121274e-01
2.547499999999999432e+01 6.662010586309169424e-01 1.125836627338839754e-02 2.868068808145693982e-01 4.305109952901826631e-01
2.554999999999999716e+01 6.672016113172650753e-01 1.125142867579920908e-02 2.874740026666697812e-01 4.308652703927168259e-01
2.562499999999999645e+01 6.683967471200166210e-01 1.124813204888953228e-02 2.882333837527941700e-01 4.312309791972092077e-01
2.569999999999999574e+01 6.696461045324552108e-01 1.124544331908561463e-02 2.890078933005002515e-01 4.315830277281828553e-01
2.577499999999999503e+01 6.707947384664163515e-01 1.124015719205756665e-02 2.897150516252837704e-01 4.318982171619828447e-01
2.584999999999999432e+01 6.717042057078543849e-01 1.122947576652115129e-02 2.902819485645716791e-01 4.321574081238142018e-01
2.592499999999999716e+01 6.722794480429299391e-01 1.121150058081334458e-02 2.906581525575858693e-01 4.323472231729226234e-01
2.599999999999999289e+01 6.724860683801107131e-01 1.118554202398942127e-02 2.908240926237248836e-01 4.324611412757799478e-01
2.607499999999999574e+01 6.723550160874204318e-01 1.115219473279449071e-02 2.907934776576163172e-01 4.324999006474385954e-01
2.614999999999999503e+01 6.719740170847142702e-01 1.111317039691995384e-02 2.906094058794567170e-01 4.324711945563517457e-01
2.622499999999999432e+01 6.714682293964890913e-01 1.107093549222769313e-02 2.903352832836711972e-01 4.323887126344346798e-01
2.629999999999999361e+01 6.709741107753511846e-01 1.102822845939795821e-02 2.900424084821662252e-01 4.322706402889444632e-01
2.637499999999999289e+01 6.706122715229240194e-01 1.098756004739017550e-02 2.897968962499157808e-01 4.321377770075736646e-01
2.644999999999999218e+01 6.704647409023174465e-01 1.095079225160826286e-02 2.896484550550384451e-01 4.320114651595652333e-01
2.652499999999999147e+01 6.705612317815852208e-01 1.091887387425495744e-02 2.896231295146126650e-01 4.319115328888392114e-01
2.659999999999999432e+01 6.708768180350243027e-01 1.089177207665167728e-02 2.897211372389345563e-01 4.318544469721253276e-01
2.667499999999999005e+01 6.718199126189129400e-01 1.087023850989998243e-02 2.899636122515819592e-01 4.316091363252916868e-01
2.674999999999999289e+01 6.718569492436746726e-01 1.084790469413430235e-02 2.901814505680925249e-01 4.319095767257549179e-01
2.682499999999999218e+01 6.723227046891444569e-01 1.082802535978135729e-02 2.904617802761347845e-01 4.320273259407963473e-01
2.689999999999999147e+01 6.726558012016277122e-01 1.080747419763464917e-02 2.907210559163719843e-01 4.321988383910908005e-01
2.697499999999999076e+01 6.728097881967209926e-01 1.078522716105932179e-02 2.909315026695751261e-01 4.324127082772322717e-01
2.704999999999999005e+01 6.727830321696037785e-01 1.076088816373835071e-02 2.910820248291222656e-01 4.326536355865505667e-01
2.712499999999999289e+01 6.726170947752334595e-01 1.073469651897262199e-02 2.911786430771322598e-01 4.329040182578686724e-01
2.719999999999998863e+01 6.723856337573274056e-01 1.070738815714216384e-02 2.912409578742667371e-01 4.331457176543116461e-01
2.727499999999999147e+01 6.656312306671215984e-01 1.038039799667385930e-02 2.831253553592794070e-01 4.253486650190979046e-01
2.734999999999999076e+01 6.720725550644738311e-01 1.065335120361186362e-02 2.913691554187843868e-01 4.335382440826385242e-01
2.742499999999999005e+01 6.721314771952787703e-01 1.062825492838627602e-02 2.914798914109935080e-01 4.336649915985231196e-01
2.749999999999998934e+01 6.723754485907230682e-01 1.060487721615030639e-02 2.916341234441333086e-01 4.337370200761924144e-01
2.757499999999998863e+01 6.727861472958791555e-01 1.058292187263894756e-02 2.918240706380188509e-01 4.337545768606319019e-01
2.764999999999998792e+01 6.733099007253763313e-01 1.056166403967634046e-02 2.920300106970507015e-01 4.337230306318654582e-01
2.772499999999998721e+01 6.738702447321071043e-01 1.054013789371198093e-02 2.922253231031645138e-01 4.336522132971413201e-01
2.779999999999999005e+01 6.665763646810842769e-01 1.039560252414333322e-02 2.889977501711845642e-01 4.335553516204436186e-01
2.787499999999998579e+01 6.747856278901742666e-01 1.049270959321470069e-02 2.924842799108596791e-01 4.334477022359809473e-01
2.794999999999998863e+01 6.750299854942792832e-01 1.046586365120812795e-02 2.925208890512670523e-01 4.333450296094233378e-01
2.802499999999998792e+01 6.751134527503236393e-01 1.043714742730250840e-02 2.925010566501526910e-01 4.332620768532189359e-01
2.809999999999998721e+01 6.750683672745667607e-01 1.040737230064759516e-02 2.924471616481972847e-01 4.332111765640648260e-01
2.817499999999998650e+01 6.749566803787486746e-01 1.037771064324820650e-02 2.923919973735180644e-01 4.332011310850997221e-01
2.824999999999998579e+01 6.748559282104148460e-01 1.034945822930285163e-02 2.923721949778054219e-01 4.332364624151986976e-01
