# tau eta power W_out Q_hot
2.450000000000000000e+01 6.508783192839459053e-01 1.129109393575647435e-02 2.766318014260336078e-01 4.250130834444846295e-01
2.457499999999999929e+01 6.502926652017121389e-01 1.124885292368572355e-02 2.764405605995766679e-01 4.251017663159840088e-01
2.464999999999999858e+01 6.495201041432144828e-01 1.120128440196052969e-02 2.761116605083270281e-01 4.251010226581783957e-01
2.472500000000000142e+01 6.487449707633051732e-01 1.115218389804027710e-02 2.757377468790458419e-01 4.250325772153829007e-01
2.479999999999999716e+01 6.481343837306636768e-01 1.110507526132208621e-02 2.754058664807876866e-01 4.249209321306958165e-01
2.487500000000000000e+01 6.478181685313837423e-01 1.106282705947286490e-02 2.751878231043874967e-01 4.247917648377222410e-01
2.494999999999999929e+01 6.478745842602966487e-01 1.102737887635874513e-02 2.751331029651506999e-01 4.246703137448750720e-01
2.502499999999999858e+01 6.483234577998943093e-01 1.099960349383673382e-02 2.752650774332642269e-01 4.245798514947843882e-01
2.509999999999999787e+01 6.491274024373218099e-01 1.097931336546404367e-02 2.755807654731474710e-01 4.245403359007893229e-01
2.517499999999999716e+01 6.502008438587226768e-01 1.096540323624868411e-02 2.760540264725606097e-01 4.245673149765126220e-01
2.524999999999999645e+01 6.514251079163844160e-01 1.095609686517356324e-02 2.766414458456324388e-01 4.246711440559665651e-01
2.532499999999999574e+01 6.526674206615835638e-01 1.094926080119847447e-02 2.772900297903513334e-01 4.248565517630299437e-01
2.539999999999999858e+01 6.538007819541610255e-01 1.094273496390482138e-02 2.779454680831824342e-01 4.251225690682480796e-01
2.547499999999999432e+01 6.547221477727651617e-01 1.093463892440178775e-02 2.785599265991355322e-01 4.254628128080608640e-01
2.554999999999999716e+01 6.553661086864157603e-01 1.092360879024741223e-02 2.790982045908213527e-01 4.258660936102300898e-01
2.562499999999999645e+01 6.557124764891181234e-01 1.090893940285526074e-02 2.795415721981659996e-01 4.263172994586219566e-01
2.569999999999999574e+01 6.557870952955875410e-01 1.089062033477582007e-02 2.798889426037385331e-01 4.267984908693304158e-01
2.577499999999999503e+01 6.556558363016622426e-01 1.086926359567525271e-02 2.801552691785296201e-01 4.272901325164629727e-01
2.584999999999999432e+01 6.554132539336771091e-01 1.084594537959237062e-02 2.803676880624627055e-01 4.277723808295671448e-01
2.592499999999999716e+01 6.551676177087760733e-01 1.082198784653370591e-02 2.805600349213862588e-01 4.282263459579225273e-01
2.599999999999999289e+01 6.550246715305609868e-01 1.079871786429414775e-02 2.807666644716477755e-01 4.286352509678686973e-01
2.607499999999999574e+01 6.550724272360402001e-01 1.077723951384007388e-02 2.810165203233798703e-01 4.289854199925317024e-01
2.614999999999999503e+01 6.553690788675402557e-01 1.075825409159296073e-02 2.813283444951558687e-01 4.292670398507105745e-01
2.622499999999999432e+01 6.559355869828662478e-01 1.074195272434624350e-02 2.817077101959801766e-01 4.294746554181678722e-01
2.629999999999999361e+01 6.567537329551638159e-01 1.072799423628867897e-02 2.821462484143921756e-01 4.296073767937823584e-01
2.637499999999999289e+01 6.577697442839264275e-01 1.071556903615019166e-02 2.826231333284612290e-01 4.296687948700584903e-01
2.644999999999999218e+01 6.589029057666770939e-01 1.070353815332170458e-02 2.831085841553589999e-01 4.296666195847830272e-01
2.652499999999999147e+01 6.600575878615765335e-01 1.069062049162955615e-02 2.835687085404738905e-01 4.296120728786202436e-01
2.659999999999999432e+01 6.611372154571303339e-01 1.067560335949630825e-02 2.839710493626017573e-01 4.295190812488985932e-01
2.667499999999999005e+01 6.620580560860369612e-01 1.065754190862597782e-02 2.842899304125978688e-01 4.294033246770934120e-01
2.674999999999999289e+01 6.627608855364339746e-01 1.063591745642985219e-02 2.845107919594984658e-01 4.292812055877700539e-01
2.682499999999999218e+01 6.632190199698124733e-01 1.061073304663841949e-02 2.846329139760754856e-01 4.291688045813749630e-01
2.689999999999999147e+01 6.634415406476805721e-01 1.058253105866710335e-02 2.846700854781449852e-01 4.290808881220154469e-01
2.697499999999999076e+01 6.634713940793993681e-01 1.055233183355417867e-02 2.846491512101239074e-01 4.290300286496741000e-01
2.704999999999999005e+01 6.633787134443822620e-01 1.052150247389065443e-02 2.846066419187420760e-01 4.290258884567050846e-01
2.712499999999999289e+01 6.632502688033470317e-01 1.049157289509561851e-02 2.845839147794685386e-01 4.290747070376949024e-01
2.719999999999998863e+01 6.631767576136659015e-01 1.046402755536033832e-02 2.846215495058010969e-01 4.291790178684271595e-01
2.727499999999999147e+01 6.632397546735354643e-01 1.044010149002986242e-02 2.847537681405644117e-01 4.293376054949057385e-01
2.734999999999999076e+01 6.635000832007798000e-01 1.042060719135320251e-02 2.850036066835099913e-01 4.295456984852643600e-01
2.742499999999999005e+01 6.639893888925618715e-01 1.040581846118016247e-02 2.853795712978658417e-01 4.297953793717059767e-01
2.749999999999998934e+01 6.647058931691972594e-01 1.039542440556887916e-02 2.858741711531440632e-01 4.300761796922663027e-01
2.757499999999998863e+01 6.656149263037437480e-01 1.038856094833737545e-02 2.864645681504029984e-01 4.303758176535828484e-01
2.764999999999998792e+01 6.666539767638620662e-01 1.038391392400569123e-02 2.871152199987572207e-01 4.306810279487125470e-01
2.772499999999998721e+01 6.677414725291012099e-01 1.037987994016710373e-02 2.877821713411328197e-01 4.309784297973057732e-01
2.779999999999999005e+01 6.687878690753478184e-01 1.037476132337483876e-02 2.884183647898204139e-01 4.312553772672067520e-01
