# tau eta power W_out Q_hot
2.450000000000000000e+01 6.210308465207484696e-01 1.046898705071720552e-02 2.564901827425715153e-01 4.130071544425325536e-01
2.457499999999999929e+01 6.210300177776741926e-01 1.044532533633982414e-02 2.566938701405512280e-01 4.133356887628681364e-01
2.464999999999999858e+01 6.211881462127606390e-01 1.042682013940430391e-02 2.570211164363160883e-01 4.137572778928798600e-01
2.472500000000000142e+01 6.216391532652132401e-01 1.041563920340156900e-02 2.575266793041037783e-01 4.142703656155226066e-01
2.479999999999999716e+01 6.224825616344779045e-01 1.041324903680175898e-02 2.582485761126835921e-01 4.148687722826961410e-01
2.487500000000000000e+01 6.237745328681272294e-01 1.042028628485512642e-02 2.592046213357712681e-01 4.155421673660568693e-01
2.494999999999999929e+01 6.255235113964290328e-01 1.043650762318118312e-02 2.603908651983705136e-01 4.162767033601497135e-01
2.502499999999999858e+01 6.276905282718336920e-01 1.046081764649322253e-02 2.617819616034928742e-01 4.170557779870195381e-01
2.509999999999999787e+01 6.301942114391918537e-01 1.049137499361462757e-02 2.633335123397271271e-01 4.178608872625870774e-01
2.517499999999999716e+01 6.329196012114948200e-01 1.052576167501760411e-02 2.649860501685681324e-01 4.186725291195730891e-01
2.524999999999999645e+01 6.357298006593384843e-01 1.056119959396076106e-02 2.666702897475091705e-01 4.194711172434196778e-01
2.532499999999999574e+01 6.384793549090238551e-01 1.059479568667174437e-02 2.683132007649619011e-01 4.202378647046364213e-01
2.539999999999999858e+01 6.431613044372873622e-01 1.083303240587266299e-02 2.751590231091656236e-01 4.278227269128183630e-01
2.547499999999999432e+01 6.432524462022475298e-01 1.064578344046762312e-02 2.712013331459126597e-01 4.216094858979256843e-01
2.554999999999999716e+01 6.450585925655047959e-01 1.065893310330409509e-02 2.723357407894195781e-01 4.221876026893855438e-01
2.562499999999999645e+01 6.463874045168482851e-01 1.066208500754658485e-02 2.732159283183811516e-01 4.226813926280020839e-01
2.569999999999999574e+01 6.472198100125872156e-01 1.065484815262897171e-02 2.738295975225645273e-01 4.230859335366126128e-01
2.577499999999999503e+01 4.042478667625725719e-01 3.874223331528080152e-03 9.985810637013625701e-02 2.470219748340343191e-01
2.584999999999999432e+01 6.441009336572584010e-01 1.054712200150378920e-02 2.726431037388729051e-01 4.232925144057512745e-01
2.592499999999999716e+01 6.471266184845511082e-01 1.057794160335304330e-02 2.742331360669275631e-01 4.237704465149803590e-01
2.599999999999999289e+01 6.465170480130038033e-01 1.053926587638750328e-02 2.740209127860749883e-01 4.238417434284941221e-01
2.607499999999999574e+01 6.458079951774464700e-01 1.049767444746990686e-02 2.737268612177777838e-01 4.238517690425415152e-01
2.614999999999999503e+01 6.451192753881175301e-01 1.045547593644765606e-02 2.734106957381061687e-01 4.238141785077131352e-01
2.622499999999999432e+01 6.445594938139725949e-01 1.041480271194164184e-02 2.731282011206694893e-01 4.237439735850008216e-01
2.629999999999999361e+01 6.415456533473480327e-01 1.020818051384758500e-02 2.684751475141914367e-01 4.184817496827971106e-01
2.637499999999999289e+01 6.441512069628850812e-01 1.034472056985266154e-02 2.728420050298638877e-01 4.235682586333873179e-01
2.644999999999999218e+01 6.443916120426220751e-01 1.031740867653344745e-02 2.728954594943096001e-01 4.234931901569498058e-01
2.652499999999999147e+01 6.449335472175179440e-01 1.029571870678959444e-02 2.730939386975939076e-01 4.234450818628093804e-01
2.659999999999999432e+01 6.457420273881033790e-01 1.027932707597586405e-02 2.734301002209579279e-01 4.234355030706731249e-01
2.667499999999999005e+01 6.467565517073710080e-01 1.026745513110383611e-02 2.738843656221947587e-01 4.234736623837332403e-01
2.674999999999999289e+01 6.478985460677637587e-01 1.025898494545028454e-02 2.744278472907950572e-01 4.235660798382044900e-01
2.682499999999999218e+01 6.490803123548144482e-01 1.025259889597346895e-02 2.750259653844882024e-01 4.237163878637987269e-01
2.689999999999999147e+01 6.447801733661288059e-01 1.016128649272671734e-02 2.733386066543486148e-01 4.239252662304449637e-01
2.697499999999999076e+01 6.501684425010362256e-01 1.021984504125453969e-02 2.756803199878411492e-01 4.240136893254424222e-01
2.704999999999999005e+01 6.127525247034779632e-01 8.776296319170573054e-03 2.373988154335638923e-01 3.874301710114462227e-01
2.712499999999999289e+01 6.526433777724782725e-01 1.022257573544016994e-02 2.772873668238144962e-01 4.248681228793241837e-01
2.719999999999998863e+01 6.530043463768613332e-01 1.020952973506377912e-02 2.776992087937346643e-01 4.252639516636067540e-01
2.727499999999999147e+01 6.531420252233149926e-01 1.019365998464844859e-02 2.780320760812863279e-01 4.256839482748406844e-01
2.734999999999999076e+01 6.530935531801130844e-01 1.017527839613558728e-02 2.782938641343082331e-01 4.261163852854004119e-01
2.742499999999999005e+01 6.529148530492138169e-01 1.015497762457474688e-02 2.785002613539623306e-01 4.265491281953884828e-01
2.749999999999998934e+01 6.526741244547078491e-01 1.013354180910829710e-02 2.786723997504780836e-01 4.269701973910817738e-01
2.757499999999998863e+01 6.524443393197538743e-01 1.011184162140646089e-02 2.788340327102830640e-01 4.273683070053128086e-01
2.764999999999998792e+01 6.522954974137661344e-01 1.009072488221772652e-02 2.790085429933200079e-01 4.277333571970656223e-01
2.772499999999998721e+01 6.522875063962558784e-01 1.007091583186904733e-02 2.792161414385692098e-01 4.280568594379134950e-01
2.779999999999999005e+01 6.524642716671331666e-01 1.005293192916321791e-02 2.794715076307373591e-01 4.283322777454931507e-01
2.787499999999998579e+01 5.993478725825584358e-02 3.443490402876290060e-04 9.598729498017655182e-03 1.601528917864884494e-01
2.794999999999998863e+01 6.534453841274845409e-01 1.002317047942513986e-02 2.801476148999325622e-01 4.287238408975843074e-01
2.802499999999998792e+01 6.542316957068587957e-01 1.001104860415437739e-02 2.805596371314262871e-01 4.288383442326164641e-01
2.809999999999998721e+01 6.551695455611155072e-01 1.000011237877193593e-02 2.810031578434912802e-01 4.289014343650970895e-01
2.817499999999998650e+01 4.131711606532361691e-01 3.638500662506945812e-03 1.025147561661331475e-01 2.481169208520125347e-01
2.824999999999998579e+01 6.572756823797972769e-01 9.978823924329614098e-03 2.819017758623114656e-01 4.288942728591905729e-01
2.832499999999998863e+01 6.465677574272802319e-01 9.390305937947571874e-03 2.659804156923648577e-01 4.113728416503660834e-01
2.839999999999998437e+01 6.592650305081475537e-01 9.953055957143828320e-03 2.826667891828845702e-01 4.287604773531078495e-01
2.847499999999998721e+01 6.555942112052268733e-01 9.718566874188249230e-03 2.767361917425102957e-01 4.221150629651928554e-01
2.854999999999998650e+01 4.776832310715971031e-01 7.170693647253985337e-03 2.047233036291011832e-01 4.285754456354705644e-01
2.862499999999998579e+01 6.611404296262894942e-01 9.896632435781474099e-03 2.832911034742445766e-01 4.284885491488930054e-01
2.869999999999998508e+01 6.613887176379646959e-01 9.872846383243654919e-03 2.833506911990927302e-01 4.284177876680912989e-01
2.877499999999998437e+01 6.384985977711180594e-01 8.849459383316497091e-03 2.546431937549320512e-01 3.988155880746565574e-01
2.884999999999998366e+01 5.304355591031868489e-01 5.582283170053364135e-03 1.610488694560394674e-01 3.036162766469249208e-01
2.892499999999998295e+01 6.620292400913039277e-01 9.801593025263824824e-03 2.835110782557559439e-01 4.282455533484524901e-01
2.899999999999998579e+01 6.611821663746239031e-01 9.768035604558397700e-03 2.832730325321933806e-01 4.284341697923106373e-01
2.907499999999998508e+01 6.610989955977486510e-01 9.743859591051090563e-03 2.833027176098102951e-01 4.285329723631712828e-01
2.914999999999998437e+01 6.611168645440366198e-01 9.722182375317054565e-03 2.834016162404919825e-01 4.286709830582680070e-01
2.922499999999998010e+01 6.612791685237843220e-01 9.703563057409707315e-03 2.835866303527985188e-01 4.288455524553526077e-01
2.929999999999998295e+01 6.616138305028143041e-01 9.688292253484989333e-03 2.838669630271100086e-01 4.290523413202779190e-01
2.937499999999998579e+01 6.477762386936763983e-01 8.956443658178783740e-03 2.630955324590016353e-01 4.061518727355103442e-01
2.944999999999998153e+01 4.343896547772633232e-01 3.700555510766051319e-03 1.089813597920601396e-01 2.508838748656230799e-01
2.952499999999998082e+01 6.636555855565978712e-01 9.660998731603875206e-03 2.852409875506042303e-01 4.298027376826444312e-01
2.959999999999998010e+01 6.654204535676269128e-01 9.703618063533982555e-03 2.872270946806056990e-01 4.316475292285476550e-01
2.967499999999998295e+01 6.655834445022902335e-01 9.652006805502790637e-03 2.864233019532951285e-01 4.303341742033212070e-01
2.974999999999998224e+01 6.666656831629367286e-01 9.672806626369023428e-03 2.877659971344782575e-01 4.316496324952527885e-01
2.982499999999998153e+01 6.674781472548910743e-01 9.641587886698849835e-03 2.875603587207929968e-01 4.308161396795239240e-01
2.989999999999998082e+01 5.009143407356378974e-01 4.787046068918778333e-03 1.431326774606713759e-01 2.857428223166222914e-01
2.997499999999998010e+01 6.537146918752776426e-01 9.069543736544293661e-03 2.718595735029150084e-01 4.158688444389179173e-01
3.004999999999997939e+01 6.693466649522198386e-01 9.607748104859814564e-03 2.887128305510372472e-01 4.313352791137706199e-01
3.012499999999997868e+01 6.695874564264709949e-01 9.589575025980017972e-03 2.888859476576478569e-01 4.314387088423170535e-01
3.019999999999998153e+01 6.696328510527692623e-01 9.567889313844276516e-03 2.889502572780969780e-01 4.315054986084109201e-01
3.027499999999998082e+01 6.695051492946714200e-01 9.543062833226706107e-03 2.889162272759383532e-01 4.315369756010296598e-01
3.034999999999998010e+01 6.692404409048497982e-01 9.515694663599468667e-03 2.888013330402436907e-01 4.315359852578072863e-01
3.042499999999997584e+01 5.140936294674144369e-01 7.291203305618507505e-03 2.218348605734429269e-01 4.315067292377405828e-01
3.049999999999997868e+01 6.684899412954592446e-01 9.456492577079356893e-03 2.884230236009202031e-01 4.314545452127349079e-01
3.057499999999998153e+01 6.681076574953167535e-01 9.426395730804464426e-03 2.882120494693463097e-01 4.313856400775747391e-01
3.064999999999997726e+01 6.677854564392139425e-01 9.397076703361937136e-03 2.880204009580431546e-01 4.313067890005187754e-01
3.072499999999997655e+01 6.675619581195589847e-01 9.369224272909979986e-03 2.878694157851588997e-01 4.312250155716663702e-01
3.079999999999997584e+01 6.111114625128503119e-01 7.381826604910515961e-03 2.273602594312437164e-01 3.720438469544544713e-01
3.087499999999997868e+01 6.675027088940904685e-01 9.319745272347287890e-03 2.877471352837223106e-01 4.310801011736085653e-01
3.094999999999997797e+01 6.045340762331290474e-01 7.141427054897976461e-03 2.210271673490922240e-01 3.656157295984363564e-01
3.102499999999997726e+01 6.679693218989789516e-01 9.279446885640269677e-03 2.878948396269891408e-01 4.310000926517538744e-01
3.109999999999997655e+01 6.683526032870074074e-01 9.262292613031720967e-03 2.880573002652863090e-01 4.309960024822215852e-01
3.117499999999997584e+01 6.496317647573386367e-01 8.516909721123086183e-03 2.655146605560120276e-01 4.087156370119794380e-01
3.124999999999997513e+01 5.382185179867065017e-01 7.424352789554460388e-03 2.320110246735767046e-01 4.310721703546200878e-01
3.132499999999997442e+01 6.696697589010056628e-01 9.217249673140215718e-03 2.887303460111170228e-01 4.311533291946049729e-01
3.139999999999997726e+01 6.700358866251956425e-01 9.202569908243104710e-03 2.889606951188332662e-01 4.312615202959598770e-01
3.147499999999997655e+01 6.703139206437717101e-01 9.187270201685649937e-03 2.891693295980556355e-01 4.313938897768025971e-01
3.154999999999997584e+01 6.410346062253361454e-01 8.131217312999794097e-03 2.565399062251433326e-01 4.001966566762303334e-01
3.162499999999997158e+01 6.705514781597893270e-01 9.153732248758848083e-03 2.894867823669983187e-01 4.317144794929748119e-01
3.169999999999997442e+01 6.192692858368857856e-01 7.275469434173457289e-03 2.306323810632984195e-01 3.724266427191199602e-01
3.177499999999997726e+01 5.471993118819832302e-01 7.287333716766628694e-03 2.315550288502594700e-01 4.231639620559316528e-01
3.184999999999997300e+01 6.673903935713704216e-01 8.998194185900774966e-03 2.865924848209394638e-01 4.294225502517536874e-01
3.192499999999997229e+01 6.725870886972223905e-01 9.168345857492486359e-03 2.926994415004473549e-01 4.351844488531528277e-01
3.199999999999997158e+01 5.217470731523617955e-01 4.860407105485871522e-03 1.555330273755477499e-01 2.981004309920270989e-01
3.207499999999997442e+01 6.697050500999497391e-01 9.035052637787550217e-03 2.897993133570354596e-01 4.327267851926523967e-01
3.214999999999997726e+01 6.696440669540093538e-01 9.015645292022884255e-03 2.898529961385355458e-01 4.328463588977671250e-01
