# tau eta power W_out Q_hot
2.450000000000000000e+01 6.839108140768648259e-01 1.219072306816921733e-02 2.986727151701458194e-01 4.367129587990078998e-01
2.457499999999999929e+01 6.838280831774558033e-01 1.215414972390004532e-02 2.986882294648436353e-01 4.367884806323945046e-01
2.464999999999999858e+01 6.837933624214176387e-01 1.211743905964426417e-02 2.986948728202311054e-01 4.368203747437772178e-01
2.472500000000000142e+01 6.839255024502972624e-01 1.208151632847231233e-02 2.987154912214778912e-01 4.367661246016869558e-01
2.479999999999999716e+01 6.839270108133300718e-01 1.204349580525777320e-02 2.986786959703927602e-01 4.367113613705683184e-01
2.487500000000000000e+01 6.839255638706936979e-01 1.200801376071111183e-02 2.986993422976889079e-01 4.367424732703257817e-01
2.494999999999999929e+01 6.841315794778212167e-01 1.197772230746590484e-02 2.988441715712742974e-01 4.368226530331691948e-01
2.502499999999999858e+01 6.841898843296359001e-01 1.194352761906827300e-02 2.988867786671834947e-01 4.368477019505053183e-01
2.509999999999999787e+01 6.840282354444452428e-01 1.190361098810004820e-02 2.987806358013112007e-01 4.367957641502611121e-01
2.517499999999999716e+01 6.840147898243142954e-01 1.186680061979667779e-02 2.987467056033813462e-01 4.367547457272275002e-01
2.524999999999999645e+01 6.840568407539152629e-01 1.183331666192021479e-02 2.987912457134853650e-01 4.367930088736199923e-01
2.532499999999999574e+01 6.839734490771203212e-01 1.179872338558474523e-02 2.988026697399336351e-01 4.368629661620719307e-01
2.539999999999999858e+01 6.839989630089210459e-01 1.176460183357719638e-02 2.988208865728607666e-01 4.368733035183905433e-01
2.547499999999999432e+01 6.841005402915608657e-01 1.173029411178177356e-02 2.988292424976406458e-01 4.368206497399941268e-01
2.554999999999999716e+01 6.840696148367551022e-01 1.169453947706690540e-02 2.987954836390593893e-01 4.367910475169450302e-01
2.562499999999999645e+01 6.841197951335963312e-01 1.166231400519637113e-02 2.988467963831569207e-01 4.368340143187897651e-01
2.569999999999999574e+01 6.842910161961051063e-01 1.163277013706150685e-02 2.989621925224806853e-01 4.368933471966022219e-01
2.577499999999999503e+01 6.831353708677967429e-01 1.157927620761014902e-02 2.984558442511515697e-01 4.368912180202567663e-01
