# tau eta power W_out Q_hot
2.450000000000000000e+01 6.809140488908340672e-01 1.211801200518891099e-02 2.968912941271283357e-01 4.360187524559751560e-01
2.457499999999999929e+01 6.812464224118360834e-01 1.208486314201695153e-02 2.969855117150665968e-01 4.359443249090987349e-01
2.464999999999999858e+01 6.815113502201836093e-01 1.204948903151970008e-02 2.970199046269605958e-01 4.358253234241792340e-01
2.472500000000000142e+01 6.815467416663317790e-01 1.201091286962212810e-02 2.969698207014070945e-01 4.357292061514925208e-01
2.479999999999999716e+01 6.814467984392691413e-01 1.197230783624322198e-02 2.969132343388318773e-01 4.357100730663905352e-01
2.487500000000000000e+01 6.814666594758287399e-01 1.193859885031074534e-02 2.969726464014798006e-01 4.357845571343219593e-01
2.494999999999999929e+01 6.816739498472261793e-01 1.189287045357519980e-02 2.967271178167012469e-01 4.352918545342717715e-01
2.502499999999999858e+01 6.822184166123003157e-01 1.188809658193673048e-02 2.974996169629666731e-01 4.360767896596281501e-01
2.509999999999999787e+01 6.825504483559701185e-01 1.186110854907335144e-02 2.977138245817411155e-01 4.361784909801635912e-01
2.517499999999999716e+01 6.825547158582482288e-01 1.182631662809315379e-02 2.977275211122450971e-01 4.361958304513079421e-01
2.524999999999999645e+01 6.823602363435714580e-01 1.178214071080413775e-02 2.974990529478044321e-01 4.359853301856415619e-01
2.532499999999999574e+01 6.820228204374446657e-01 1.174268539285480348e-02 2.973835075740478562e-01 4.360316087126060447e-01
2.539999999999999858e+01 6.819592629811538353e-01 1.170465961540406719e-02 2.972983542312632732e-01 4.359473803928361479e-01
2.547499999999999432e+01 6.820916601895370412e-01 1.167192573344281656e-02 2.973423080594557177e-01 4.359272007179084696e-01
2.554999999999999716e+01 6.822284723603828649e-01 1.164158098804022289e-02 2.974423942444276436e-01 4.359864858986793879e-01
2.562499999999999645e+01 6.822068232310685154e-01 1.161025735195190915e-02 2.975128446437675933e-01 4.361035898683731094e-01
2.569999999999999574e+01 6.810142593527049870e-01 1.153015158195969982e-02 2.963248956563642178e-01 4.351228943987415221e-01
2.577499999999999503e+01 6.819486507139203013e-01 1.154399051394902620e-02 2.975463554970361191e-01 4.363178300676157084e-01
2.584999999999999432e+01 6.820285588908953089e-01 1.151225641093672411e-02 2.975918282227142386e-01 4.363333827349600291e-01
2.592499999999999716e+01 6.822518937216951462e-01 1.148131417630697017e-02 2.976530700207581370e-01 4.362803134148236506e-01
2.599999999999999289e+01 6.778046822828273088e-01 1.120019647430167860e-02 2.912051083318435429e-01 4.296298269157315941e-01
2.607499999999999574e+01 6.824724404980845316e-01 1.141471070526728707e-02 2.976385816398444684e-01 4.361180964649954417e-01
2.614999999999999503e+01 6.823951220091075687e-01 1.138015390232131885e-02 2.975910245457024095e-01 4.360978192070526505e-01
2.622499999999999432e+01 6.823913633095566311e-01 1.134879437088433078e-02 2.976221323764415283e-01 4.361458077854213911e-01
2.629999999999999361e+01 6.825848980107008801e-01 1.132219972499974581e-02 2.977738527674932412e-01 4.362444197568886572e-01
2.637499999999999289e+01 6.829091222362944080e-01 1.129818418678817625e-02 2.979896079265380582e-01 4.363532397264276441e-01
2.644999999999999218e+01 6.831581622504635520e-01 1.127219507324377437e-02 2.981495596872977272e-01 4.364283063019136488e-01
2.652499999999999147e+01 6.831729463795880308e-01 1.124092776962784535e-02 2.981656090893785027e-01 4.364423542669241263e-01
2.659999999999999432e+01 6.829833755417775709e-01 1.120495289519077287e-02 2.980517470120744861e-01 4.363967816575982095e-01
2.667499999999999005e+01 6.827736587318957717e-01 1.116805577133479083e-02 2.979078877003554782e-01 4.363201243786335448e-01
2.674999999999999289e+01 6.827098015171659817e-01 1.113401817598154951e-02 2.978349862075063692e-01 4.362541530026907699e-01
2.682499999999999218e+01 6.826127134473038982e-01 1.109714499497543166e-02 2.976809144902158311e-01 4.360904926409579496e-01
2.689999999999999147e+01 6.828983348961287225e-01 1.107548816776475140e-02 2.979306317128717074e-01 4.362737709093814642e-01
2.697499999999999076e+01 6.828861650392802352e-01 1.104662674936693692e-02 2.979827565641730569e-01 4.363578760554225333e-01
2.704999999999999005e+01 6.827700325002679094e-01 1.101649795893275274e-02 2.979962697891308521e-01 4.364518880506284004e-01
2.712499999999999289e+01 6.826788315991099143e-01 1.098621928390912383e-02 2.980011980760348678e-01 4.365174138738058263e-01
2.719999999999998863e+01 6.827231668601598802e-01 1.095695753129529229e-02 2.980292448512318337e-01 4.365301476759119170e-01
2.727499999999999147e+01 6.828817419246659970e-01 1.092837652695887417e-02 2.980714697728031881e-01 4.364906124634472251e-01
2.734999999999999076e+01 6.830254937726790709e-01 1.089901915926422271e-02 2.980881740058763940e-01 4.364232034142557781e-01
2.742499999999999005e+01 6.830518604366105917e-01 1.086816601310516481e-02 2.980594529094090506e-01 4.363643087347536809e-01
2.749999999999998934e+01 6.829914088680432149e-01 1.083709343230685948e-02 2.980200693884385021e-01 4.363452680647367243e-01
2.757499999999998863e+01 6.829782072376480162e-01 1.080822316483959038e-02 2.980367537704515790e-01 4.363781312670013124e-01
2.764999999999998792e+01 6.831127609494842545e-01 1.078282182585899029e-02 2.981450234850009373e-01 4.364506718782384942e-01
2.772499999999998721e+01 6.833540165644096387e-01 1.075947205905594846e-02 2.983063628373260334e-01 4.365326838013969812e-01
2.779999999999999005e+01 6.835482303674587090e-01 1.073491246348096118e-02 2.984305664847706208e-01 4.365903578220686754e-01
2.787499999999998579e+01 6.835676024929092653e-01 1.070661613720716616e-02 2.984469248246496287e-01 4.366019157962441333e-01
2.794999999999998863e+01 6.834253015115483443e-01 1.067481688586492498e-02 2.983611319599245304e-01 4.365672902364485797e-01
2.802499999999998792e+01 6.832584077841077352e-01 1.064219322494101838e-02 2.982474651289719336e-01 4.365075668753578553e-01
2.809999999999998721e+01 6.831990469532390753e-01 1.061158188210735258e-02 2.981854508872164855e-01 4.364547231396028182e-01
2.817499999999998650e+01 6.832593948053397037e-01 1.058383078943399454e-02 2.981994324923026296e-01 4.364366370363038095e-01
2.824999999999998579e+01 6.833376554268338898e-01 1.055761225068967829e-02 2.982525460819832608e-01 4.364643799640829935e-01
2.832499999999998863e+01 6.833311575242454472e-01 1.053108177761862170e-02 2.982928913510473068e-01 4.365275724171314708e-01
2.839999999999998437e+01 6.832402387141146560e-01 1.050360915497043114e-02 2.983025000011600980e-01 4.365997245164852658e-01
