# tau eta power W_out Q_hot
2.450000000000000000e+01 6.834905631968350992e-01 1.217880377286214080e-02 2.983806924351224410e-01 4.365542240108343242e-01
2.457499999999999929e+01 6.834683349930761320e-01 1.214201654086181047e-02 2.983900564916790454e-01 4.365821227031708718e-01
2.464999999999999858e+01 6.836871410822191741e-01 1.211152579310169342e-02 2.985491107999567184e-01 4.366750416387510381e-01
2.472500000000000142e+01 6.839036209437204805e-01 1.208046824221500545e-02 2.986895772887659950e-01 4.367422077347732357e-01
2.479999999999999716e+01 6.838098646168446759e-01 1.204179363817514496e-02 2.986364822267435493e-01 4.367244429766699021e-01
2.487500000000000000e+01 6.836296014782236030e-01 1.200043456633118587e-02 2.985108098374882335e-01 4.366557697209327293e-01
2.494999999999999929e+01 6.836551432941483375e-01 1.196390257347168702e-02 2.984993692081185923e-01 4.366227214642437460e-01
2.502499999999999858e+01 6.837134390198192913e-01 1.193033373895325405e-02 2.985566018173051450e-01 4.366692020056237022e-01
2.509999999999999787e+01 6.836172031018677986e-01 1.189524305762166244e-02 2.985706007463037048e-01 4.367511516555747653e-01
2.517499999999999716e+01 6.835711947343623418e-01 1.186000590775985672e-02 2.985756487278543592e-01 4.367879322999876912e-01
2.524999999999999645e+01 6.837018555981863033e-01 1.182605692767443872e-02 2.986079374237795570e-01 4.367516849321999572e-01
2.532499999999999574e+01 6.837845105572510906e-01 1.179097741539831580e-02 2.986065030449622792e-01 4.366967932654872708e-01
2.539999999999999858e+01 6.837509377160988500e-01 1.175563999811975874e-02 2.985932559522418428e-01 4.366988613567666655e-01
2.547499999999999432e+01 6.838430176371906866e-01 1.172454538857207323e-02 2.986827937738735228e-01 4.367709928601451463e-01
2.554999999999999716e+01 6.840589368886833554e-01 1.169588922054864109e-02 2.988299695850177295e-01 4.368482793956190990e-01
2.562499999999999645e+01 6.840908805178775864e-01 1.166241946995280089e-02 2.988494989175404237e-01 4.368564286243696859e-01
2.569999999999999574e+01 6.839215602890815759e-01 1.162374068611798060e-02 2.987301356332320301e-01 4.367900545597130368e-01
2.577499999999999503e+01 6.838479729749739056e-01 1.158673986196640318e-02 2.986482199421840455e-01 4.367172701309057770e-01
2.584999999999999432e+01 6.839013766102780556e-01 1.155376163506720115e-02 2.986647382664870953e-01 4.367073213784178898e-01
2.592499999999999716e+01 6.838614959739844901e-01 1.152104357619355632e-02 2.986830547128178637e-01 4.367595726199218209e-01
2.599999999999999289e+01 6.837672270168818622e-01 1.148751279694266818e-02 2.986753327205092789e-01 4.368084940595363674e-01
2.607499999999999574e+01 6.838181502893876385e-01 1.145501434724672911e-02 2.986894991044584113e-01 4.367966819512685284e-01
2.614999999999999503e+01 6.839246038755478763e-01 1.142235860306748188e-02 2.986946774702146090e-01 4.367362656316534086e-01
2.622499999999999432e+01 6.839041828036006576e-01 1.138824937648865755e-02 2.986568398984149608e-01 4.366939805428582400e-01
2.629999999999999361e+01 6.838914608168625842e-01 1.135619305862594491e-02 2.986678774418622950e-01 4.367182433965814958e-01
2.637499999999999289e+01 6.840514583678722893e-01 1.132834806336635060e-02 2.987851801712874122e-01 4.367875786482212086e-01
2.644999999999999218e+01 6.841909038429906387e-01 1.129974701192787596e-02 2.988783084654922373e-01 4.368346711228411339e-01
2.652499999999999147e+01 6.841096087740841103e-01 1.126603812692705299e-02 2.988316613167399938e-01 4.368183950116452663e-01
2.659999999999999432e+01 6.839840290582278604e-01 1.123086499292252211e-02 2.987410088117390394e-01 4.367660590307541613e-01
2.667499999999999005e+01 6.840075301940817809e-01 1.119905636713473124e-02 2.987348285933189018e-01 4.367420173116445814e-01
2.674999999999999289e+01 6.840451561659767199e-01 1.116919646366413069e-02 2.987760054030154100e-01 4.367781903136821464e-01
2.682499999999999218e+01 6.842773194766603728e-01 1.114335854504929814e-02 2.989205929709473075e-01 4.368412987874034648e-01
2.689999999999999147e+01 6.839531354744770031e-01 1.110776310220874287e-02 2.987988274494151053e-01 4.368703233477103653e-01
2.697499999999999076e+01 6.800998656604575476e-01 1.101376445419282972e-02 2.970962961518515133e-01 4.368421626775882416e-01
2.704999999999999005e+01 6.840910577838857920e-01 1.104648738114707637e-02 2.988074836600282946e-01 4.367948977845371727e-01
2.712499999999999289e+01 6.840508739593822440e-01 1.101505579753668009e-02 2.987833885081823126e-01 4.367853326153685600e-01
2.719999999999998863e+01 6.841113824924818232e-01 1.098672885047335956e-02 2.988390247328752691e-01 4.368280259335685090e-01
2.727499999999999147e+01 6.842647078849909414e-01 1.096030750234409414e-02 2.989423871264350607e-01 4.368812006254754188e-01
2.734999999999999076e+01 6.842855202804158932e-01 1.093088019119321970e-02 2.989595732291344676e-01 4.368930283759661082e-01
2.742499999999999005e+01 6.841665536667640435e-01 1.089819699445548906e-02 2.988830525729416765e-01 4.368571526495844681e-01
2.749999999999998934e+01 6.841218251065368516e-01 1.086679172819190152e-02 2.988367725252771834e-01 4.368180659617750816e-01
2.757499999999998863e+01 6.792730073817098146e-01 1.076052569188575003e-02 2.967214959537494146e-01 4.368221506364231566e-01
2.764999999999998792e+01 6.841476142863447407e-01 1.080948747964728847e-02 2.988823288122474109e-01 4.368681883426878132e-01
2.772499999999998721e+01 6.840879958444586739e-01 1.078034095673002443e-02 2.988849530253397946e-01 4.369100975911546225e-01
2.779999999999999005e+01 6.841286042695108316e-01 1.075182996145995599e-02 2.989008729285866917e-01 4.369074338701899873e-01
2.787499999999998579e+01 6.842035534563726262e-01 1.072311775667377821e-02 2.989069074672814352e-01 4.368683938534102529e-01
2.794999999999998863e+01 6.841884251842539344e-01 1.069340404586274079e-02 2.988806430818634619e-01 4.368396659171397411e-01
