# tau eta power W_out Q_hot
2.450000000000000000e+01 1.731582520864617392e+00 -1.478930037843961820e-02 -3.623378592717706459e-01 -2.092524352179573610e-01
2.457499999999999929e+01 6.171068931921461775e-01 1.064773378504037943e-02 2.616680577673673458e-01 4.240238776362084683e-01
2.464999999999999858e+01 6.100805702870116809e-01 1.017351446334195317e-02 2.507771315213791485e-01 4.110557584277784171e-01
2.472500000000000142e+01 3.473588291897320990e-01 3.407579421149201440e-03 8.425240118791399446e-02 2.425514888579216044e-01
2.479999999999999716e+01 5.906111649857649359e-01 9.219809902181711966e-03 2.286512855741064110e-01 3.871435203559306926e-01
2.487500000000000000e+01 2.075660054563402759e-02 2.422308621003842883e-04 6.025492694747058842e-03 2.902928483640578317e-01
2.494999999999999929e+01 6.164587599164986775e-01 1.016160945916743004e-02 2.535321560062273605e-01 4.112718846603284906e-01
2.502499999999999858e+01 2.387023822852699428e+00 -1.778094662509165785e-02 -4.449681892929187033e-01 -1.864112896708099432e-01
2.509999999999999787e+01 6.216324857401531734e-01 1.048286065057999622e-02 2.631198023295578947e-01 4.232722844532031958e-01
2.517499999999999716e+01 4.060619264138645712e-01 6.642882269606983567e-03 1.672345611373557972e-01 4.118449681167787313e-01
2.524999999999999645e+01 6.043088895244979053e-01 9.603158049569709975e-03 2.424797407516351422e-01 4.012513218900867207e-01
2.532499999999999574e+01 6.288523469279325706e-01 1.050987204948853650e-02 2.661625096532971302e-01 4.232511987170810008e-01
2.539999999999999858e+01 1.957336708946858295e+00 -1.210355706658373422e-02 -3.074303494912268286e-01 -1.570656433744806180e-01
2.547499999999999432e+01 6.181069444046002337e-01 1.003714727862160469e-02 2.556963269228853530e-01 4.136765154275822698e-01
2.554999999999999716e+01 6.182911345073065501e-01 1.000816486096437093e-02 2.557086121976396287e-01 4.135731501332368665e-01
2.562499999999999645e+01 6.205775853189460234e-01 1.005085173393235713e-02 2.575530756820165745e-01 4.150215569736491750e-01
2.569999999999999574e+01 6.224331978978039359e-01 1.006954838041123658e-02 2.587873933765687529e-01 4.157673373634202529e-01
2.577499999999999503e+01 4.535072788803727883e-01 5.086353565680731478e-03 1.311007631554208519e-01 2.890819381754684558e-01
2.584999999999999432e+01 6.240218239170753911e-01 1.001197083484743969e-02 2.588094460808062491e-01 4.147442223354014246e-01
2.592499999999999716e+01 6.065224559865675102e-01 8.971240839167390207e-03 2.325794187554145465e-01 3.834638214294994185e-01
2.599999999999999289e+01 6.464547592819895883e-01 1.077493377947850127e-02 2.801482782664409532e-01 4.333609958686028829e-01
2.607499999999999574e+01 6.434252847005945686e-01 1.061004262042905717e-02 2.766568613276876309e-01 4.299751158464724110e-01
2.614999999999999503e+01 6.378461364944127965e-01 1.025200888877266132e-02 2.680900324414050573e-01 4.203051756569719521e-01
2.622499999999999432e+01 6.400861823644052873e-01 1.027386111103954607e-02 2.694320076370120276e-01 4.209308294107536597e-01
2.629999999999999361e+01 4.367984654777852249e-01 4.614268352803241845e-03 1.213552576787252368e-01 2.778289469171615900e-01
2.637499999999999289e+01 4.495588818736461767e-01 7.192382677392120463e-03 1.896990931162171323e-01 4.219671788611982222e-01
2.644999999999999218e+01 3.887122811194237415e-01 5.365224288394893071e-03 1.419101824280448731e-01 3.650776919611807281e-01
2.652499999999999147e+01 4.861444645572683965e-01 5.566054128730207017e-03 1.476395857645687038e-01 3.036948819298477820e-01
2.659999999999999432e+01 4.111652471238492201e-01 6.537313921517284680e-03 1.738925503123597283e-01 4.229261872902907449e-01
2.667499999999999005e+01 6.448452915779524508e-01 1.022788812590185066e-02 2.728289157584318225e-01 4.230920490879489515e-01
2.674999999999999289e+01 5.247028356186678177e-01 8.300918408831944872e-03 2.220495674362544802e-01 4.231910947735584294e-01
2.682499999999999218e+01 4.929767126771184005e-01 5.614642789430554330e-03 1.506127928264745508e-01 3.055170537540591313e-01
2.689999999999999147e+01 6.430689791406922762e-01 1.011766300991066847e-02 2.721651349665968889e-01 4.232285241472546478e-01
2.697499999999999076e+01 3.601249255863110399e-01 5.289071244169218922e-03 1.426726968114646610e-01 3.961755676288791772e-01
2.704999999999999005e+01 3.803236562181918634e-01 3.510924853969347829e-03 9.497051729987082691e-02 2.497097294557617531e-01
2.712499999999999289e+01 -2.844125935022694840e+00 -3.991485211400886725e-03 -1.082690363592490046e-01 3.806759575095435000e-02
2.719999999999998863e+01 6.059833675013833743e-01 8.626870189776368256e-03 2.346508691619171305e-01 3.872232832551818493e-01
2.727499999999999147e+01 5.206373346697358961e+00 -7.174785890367501445e-03 -1.956922851597735491e-01 -3.758706341793757733e-02
2.734999999999999076e+01 6.221623725366789426e-01 9.082768019478300661e-03 2.484137053327314382e-01 3.992747171769640557e-01
2.742499999999999005e+01 6.005992142231556530e-01 8.319716976730017616e-03 2.281682380868206295e-01 3.799009933470268718e-01
2.749999999999998934e+01 3.296514579501422570e+00 -8.078466236615747254e-03 -2.221578215069329731e-01 -6.739173031066435227e-02
2.757499999999998863e+01 4.217479158015686180e-01 3.848060414164970484e-03 1.061102659205990228e-01 2.515964203852133485e-01
2.764999999999998792e+01 6.467516872953417151e-01 9.902412533231182493e-03 2.738017065438420605e-01 4.233490409415961997e-01
2.772499999999998721e+01 6.479436205409465632e-01 9.899114795456567459e-03 2.744529577040332180e-01 4.235753682934659814e-01
2.779999999999999005e+01 6.490387244537031419e-01 9.895544534977852857e-03 2.750961380723841998e-01 4.238516558529431544e-01
2.787499999999998579e+01 6.386081354703823099e-01 9.717687317239943542e-03 2.708805339680633306e-01 4.241733215135753410e-01
