# tau eta power W_out Q_hot
2.450000000000000000e+01 6.847244418589640835e-01 1.221574137877542814e-02 2.992856637799979902e-01 4.370892076927542780e-01
2.457499999999999929e+01 6.847435172554815486e-01 1.217880350695304918e-02 2.992940961833712166e-01 4.370893460707316880e-01
2.464999999999999858e+01 6.847309565838670675e-01 1.214130094001506822e-02 2.992830681713714025e-01 4.370812584032991444e-01
2.472500000000000142e+01 6.847270659510031887e-01 1.210470874922005453e-02 2.992889238244658134e-01 4.370922937138312925e-01
2.479999999999999716e+01 6.847430406242569489e-01 1.206830530876110315e-02 2.992939716572753373e-01 4.370894684587363077e-01
2.487500000000000000e+01 6.847349432086118348e-01 1.203162382487064745e-02 2.992866426436573413e-01 4.370839338813711783e-01
2.494999999999999929e+01 6.847298136724496720e-01 1.199566388685286214e-02 2.992918139769789043e-01 4.370947605914373701e-01
2.502499999999999858e+01 6.847429865958769568e-01 1.195980055345978454e-02 2.992940088503310836e-01 4.370895572632845782e-01
2.509999999999999787e+01 6.847393780032464683e-01 1.192392502973675487e-02 2.992905182463925229e-01 4.370867630238340906e-01
2.517499999999999716e+01 6.847330259615098669e-01 1.188855987251140334e-02 2.992944947904745412e-01 4.370966251703747307e-01
2.524999999999999645e+01 6.847437468572364905e-01 1.185324604642193705e-02 2.992944626721538715e-01 4.370897347304353309e-01
2.532499999999999574e+01 6.847444270083347106e-01 1.181815194021141116e-02 2.992946978858539442e-01 4.370896440785649872e-01
2.539999999999999858e+01 6.847368706296710350e-01 1.178334926177152138e-02 2.992970712489966267e-01 4.370979336540892213e-01
2.547499999999999432e+01 6.847454967816291038e-01 1.174859561354836199e-02 2.992954732551444952e-01 4.370900935630281925e-01
2.554999999999999716e+01 6.847500620443260910e-01 1.171425040018560931e-02 2.992990977247422801e-01 4.370924725894623775e-01
2.562499999999999645e+01 6.847413383885121441e-01 1.167998393055670082e-02 2.992995882205153890e-01 4.370987575029349204e-01
2.569999999999999574e+01 6.847782561495181497e-01 1.164631143999306923e-02 2.993102040078218229e-01 4.370906951555845188e-01
2.577499999999999503e+01 6.847560864886357290e-01 1.161216543756740834e-02 2.993035641532999502e-01 4.370951497314908840e-01
2.584999999999999432e+01 6.847462700560282833e-01 1.157841537200301162e-02 2.993020373662778066e-01 4.370991861580901805e-01
2.592499999999999716e+01 6.847516639374193748e-01 1.154480922666223201e-02 2.992991792012182906e-01 4.370915690517719332e-01
2.599999999999999289e+01 6.847621837051576232e-01 1.151184230035062241e-02 2.993078998091160958e-01 4.370975893989949013e-01
2.607499999999999574e+01 6.847514005747098453e-01 1.147859528903783996e-02 2.993043721616616137e-01 4.370993208782871231e-01
2.614999999999999503e+01 6.847555616938655332e-01 1.144557047703135405e-02 2.993016679743698560e-01 4.370927155874332337e-01
2.622499999999999432e+01 6.847679784241548218e-01 1.141322763055883580e-02 2.993118946114053935e-01 4.370997243478103034e-01
2.629999999999999361e+01 6.847564200266276213e-01 1.138047639641595436e-02 2.993065292257395260e-01 4.370992669394769825e-01
2.637499999999999289e+01 6.847595360894628280e-01 1.134803256705878456e-02 2.993043589561753537e-01 4.370941084887230987e-01
2.644999999999999218e+01 6.847731076498279057e-01 1.131627063193481678e-02 2.993153582146758085e-01 4.371015083257863143e-01
2.652499999999999147e+01 6.847610333312121877e-01 1.128401319027082760e-02 2.993084498719336128e-01 4.370991269988943051e-01
2.659999999999999432e+01 6.847632460273955779e-01 1.125214552324819116e-02 2.993070709184018074e-01 4.370957008204078287e-01
2.667499999999999005e+01 6.847772780187076913e-01 1.122092397579439738e-02 2.993181470543154754e-01 4.371029189524864300e-01
2.674999999999999289e+01 6.847650128262361413e-01 1.118916255977152503e-02 2.993100984738882309e-01 4.370989943521548238e-01
2.682499999999999218e+01 6.847664264074655449e-01 1.115786188432153422e-02 2.993096450469250325e-01 4.370974298743187658e-01
2.689999999999999147e+01 6.847803115961433873e-01 1.112714440273955725e-02 2.993201844336940143e-01 4.371039578167973394e-01
2.697499999999999076e+01 6.847682343095222723e-01 1.109588416744460362e-02 2.993114754168181291e-01 4.370989488416109348e-01
2.704999999999999005e+01 6.847689232272866633e-01 1.106513733298591408e-02 2.993119648572688529e-01 4.370992238471108626e-01
2.712499999999999289e+01 6.847821699288519914e-01 1.103489287668899498e-02 2.993214692801888788e-01 4.371046479076521329e-01
2.719999999999998863e+01 6.847706908469496367e-01 1.100414041362004353e-02 2.993126192504650396e-01 4.370990511878716234e-01
2.727499999999999147e+01 6.847707074015817463e-01 1.097393094175254553e-02 2.993139664363005936e-01 4.371010079740002552e-01
2.734999999999999076e+01 6.847829525745195989e-01 1.094413431579195975e-02 2.993220735369099827e-01 4.371050307423315906e-01
2.742499999999999005e+01 6.847724876340751665e-01 1.091389622860941717e-02 2.993136040696131595e-01 4.370993424454848730e-01
2.749999999999998934e+01 6.847718677413245913e-01 1.088420508322444566e-02 2.993156397886721498e-01 4.371027109743063632e-01
2.757499999999998863e+01 6.847828768920949383e-01 1.085483702543244867e-02 2.993221309762996718e-01 4.371051629310315212e-01
2.764999999999998792e+01 6.847738179772148159e-01 1.082511856286233129e-02 2.993145282631433091e-01 4.370998429047746048e-01
2.772499999999998721e+01 6.847725806963649298e-01 1.079592490870748787e-02 2.993170180939149772e-01 4.371042686749093686e-01
2.779999999999999005e+01 6.847822390381093083e-01 1.076697180612190378e-02 2.993218162101888291e-01 4.371051104226011397e-01
2.787499999999998579e+01 6.847749228984875147e-01 1.073777566822928763e-02 2.993154967518912857e-01 4.371005519375049664e-01
2.794999999999998863e+01 6.847730755688220539e-01 1.070905783964661712e-02 2.993181666181228273e-01 4.371056300212847745e-01
2.802499999999998792e+01 6.847813673044836902e-01 1.068051101626294602e-02 2.993213212307689330e-01 4.371049440334401348e-01
2.809999999999998721e+01 6.847760476650511796e-01 1.065183642653868244e-02 2.993166035857368623e-01 4.371014503301428045e-01
2.817499999999998650e+01 6.847735878843270729e-01 1.062357279884558123e-02 2.993191636074741258e-01 4.371067589394752595e-01
2.824999999999998579e+01 6.847805728758223909e-01 1.059542761534530524e-02 2.993208301335047450e-01 4.371047339682391231e-01
2.832499999999998863e+01 6.847774010332138284e-01 1.056726978019383034e-02 2.993179165239900907e-01 4.371025037806004487e-01
2.839999999999998437e+01 6.847743194087859697e-01 1.053943957458186066e-02 2.993200839181247019e-01 4.371076359530375877e-01
2.847499999999998721e+01 6.847801077636290756e-01 1.051169437908504659e-02 2.993204974444465538e-01 4.371045450224517182e-01
2.854999999999998650e+01 6.847791208854600020e-01 1.048404429372291891e-02 2.993194645857891745e-01 4.371036666520313196e-01
2.862499999999998579e+01 6.847754063412060388e-01 1.045662833295611834e-02 2.993209860308687631e-01 4.371082595243275803e-01
2.869999999999998508e+01 6.847801341984698364e-01 1.042928336571030158e-02 2.993204325958854772e-01 4.371044334489023742e-01
2.877499999999998437e+01 6.847812539503747020e-01 1.040212795804751691e-02 2.993212319928171272e-01 4.371048860728722341e-01
2.884999999999998366e+01 6.847769013139369809e-01 1.037510927040201716e-02 2.993219024510980208e-01 4.371086435257451330e-01
2.892499999999998295e+01 6.847807120390035918e-01 1.034816563908895135e-02 2.993206911106477408e-01 4.371044421204420827e-01
2.899999999999998579e+01 6.847837534724899866e-01 1.032148827613306973e-02 2.993231600078588572e-01 4.371061061101585432e-01
2.907499999999998508e+01 6.847787720098054143e-01 1.029485256805668519e-02 2.993228384162479605e-01 4.371088162352700923e-01
2.914999999999998437e+01 6.847818005871008085e-01 1.026831132789898099e-02 2.993212752082551331e-01 4.371046002560679544e-01
2.922499999999998010e+01 6.847864896776305610e-01 1.024209257275470082e-02 2.993251554387559299e-01 4.371072735089530648e-01
2.929999999999998295e+01 6.847809139778413545e-01 1.021582850763401960e-02 2.993237752736765955e-01 4.371088170885591428e-01
2.937499999999998579e+01 6.847832778570442924e-01 1.018968990268499797e-02 2.993221408913716575e-01 4.371049214695605922e-01
2.944999999999998153e+01 6.847892758392658541e-01 1.016390845221816670e-02 2.993271039178247994e-01 4.371083404467376865e-01
2.952499999999998082e+01 6.847831733248483932e-01 1.013800773741410123e-02 2.993246784471511601e-01 4.371086938276111944e-01
2.959999999999998010e+01 6.847849683737404769e-01 1.011227063948999527e-02 2.993232109289036824e-01 4.371054049853788648e-01
2.967499999999998295e+01 6.847919025423160333e-01 1.008690435615231321e-02 2.993288867688197463e-01 4.371092672935381618e-01
2.974999999999998224e+01 6.847853796006505567e-01 1.006136162919641849e-02 2.993255084685932932e-01 4.371084976188486237e-01
2.982499999999998153e+01 6.847866799281775441e-01 1.003602316372009286e-02 2.993243908579515944e-01 4.371060355457638824e-01
2.989999999999998082e+01 6.847941704887504644e-01 1.001105010678029171e-02 2.993303981927305513e-01 4.371100267677408002e-01
2.997499999999998010e+01 6.847873764449995404e-01 9.985862625330230169e-03 2.993262321942734561e-01 4.371082798695758442e-01
3.004999999999997939e+01 6.847882361909475302e-01 9.960917996729762650e-03 2.993255858017291882e-01 4.371067871531962856e-01
3.012499999999997868e+01 6.847959247832575702e-01 9.936317329115908203e-03 2.993315595396165429e-01 4.371106028914482078e-01
3.019999999999998153e+01 6.847890480793943357e-01 9.911484490412788423e-03 2.993268316104660265e-01 4.371080881769039417e-01
3.027499999999998082e+01 6.847895055149031407e-01 9.886926956840206768e-03 2.993267136183370702e-01 4.371076238869475716e-01
3.034999999999998010e+01 6.847970772240484783e-01 9.862679788264045247e-03 2.993323315738135593e-01 4.371109946718997330e-01
3.042499999999997584e+01 6.847903384923604841e-01 9.838202490110250012e-03 2.993273107616041262e-01 4.371079641990939235e-01
3.049999999999997868e+01 6.847904194792674426e-01 9.814023509976201737e-03 2.993277170542739674e-01 4.371085058139256296e-01
3.057499999999998153e+01 6.847976175866705706e-01 9.790113360537141401e-03 2.993327159984229269e-01 4.371112111244140896e-01
3.064999999999997726e+01 6.847912579194759264e-01 9.765993347186509299e-03 2.993276960912663043e-01 4.371079400176338670e-01
3.072499999999997655e+01 6.847909775366567420e-01 9.742182786219737156e-03 2.993285661066011905e-01 4.371093894714437322e-01
3.079999999999997584e+01 6.847976137126347007e-01 9.718596024044123816e-03 2.993327575405587693e-01 4.371112742606159118e-01
3.087499999999997868e+01 6.847918764585045892e-01 9.694835056030375389e-03 2.993280323549376565e-01 4.371080362444627054e-01
3.094999999999997797e+01 6.847912432502861746e-01 9.671381601814866766e-03 2.993292605761699310e-01 4.371102339969135664e-01
3.102499999999997726e+01 6.847971965035261066e-01 9.648107454831708271e-03 2.993325337861535429e-01 4.371112138228682720e-01
3.109999999999997655e+01 6.847923116181688918e-01 9.624706695017106600e-03 2.993283782150317762e-01 4.371082635371836833e-01
3.117499999999997584e+01 6.847913252266843998e-01 9.601598144813100130e-03 2.993298221645481760e-01 4.371110017573046069e-01
3.124999999999997513e+01 6.847965381692936448e-01 9.578628632638598248e-03 2.993321447699559545e-01 4.371110659673864141e-01
3.132499999999997442e+01 6.847927013124883722e-01 9.555587937383518832e-03 2.993287921385384687e-01 4.371086192432228068e-01
3.139999999999997726e+01 6.847913565526005941e-01 9.532811731935932412e-03 2.993302883827880789e-01 4.371116625795140598e-01
3.147499999999997655e+01 6.847958243008478441e-01 9.510141335649121078e-03 2.993316985395558794e-01 4.371108700102879219e-01
3.154999999999997584e+01 6.847931817493440043e-01 9.487458803586227771e-03 2.993293252531452620e-01 4.371090910813263397e-01
3.162499999999997158e+01 6.847914683532674296e-01 9.465002435670210115e-03 2.993307020280701058e-01 4.371121952612478934e-01
3.169999999999997442e+01 6.847952257728373571e-01 9.442627662508208328e-03 2.993312969015099467e-01 4.371106655477839942e-01
3.177499999999997726e+01 6.847938620283194888e-01 9.420299315007952048e-03 2.993300107343774830e-01 4.371096578578835823e-01
3.184999999999997300e+01 6.847917668522479628e-01 9.398150747135160243e-03 2.993311012962546203e-01 4.371125877756630307e-01
3.192499999999997229e+01 6.847948748921041107e-01 9.376069622481697161e-03 2.993310226977279331e-01 4.371104891006819537e-01
3.199999999999997158e+01 6.847948053443193572e-01 9.354089275448845484e-03 2.993308568143627779e-01 4.371102912555787645e-01
3.207499999999997442e+01 6.847832357063556863e-01 9.332113613241143149e-03 2.993275441447094121e-01 4.371128388327910064e-01
3.214999999999997726e+01 6.847948490000078658e-01 9.310448877579521887e-03 2.993309314141814337e-01 4.371103723272573571e-01
3.222499999999997300e+01 6.847960193272956131e-01 9.288808212400013337e-03 2.993318446445901726e-01 4.371109588788740785e-01
3.229999999999996874e+01 6.847008317519064358e-01 9.265993977453172367e-03 2.992916054717371654e-01 4.371129573568008908e-01
3.237499999999997158e+01 6.847951641292601144e-01 9.245746618003886780e-03 2.993310467578755851e-01 4.371103396129921159e-01
3.244999999999997442e+01 6.847974557802521955e-01 9.224435434178876458e-03 2.993329298391043114e-01 4.371116266751414736e-01
3.252499999999997016e+01 6.847941720894414885e-01 9.203148567589657103e-03 2.993324071608532977e-01 4.371129594276939034e-01
3.259999999999997300e+01 6.847934725352848861e-01 9.181912684873387576e-03 2.993303535268722060e-01 4.371104070526151131e-01
3.267499999999996874e+01 6.847990201601508176e-01 9.160950218238672962e-03 2.993340483809483477e-01 4.371122615084123142e-01
3.274999999999997158e+01 6.847953652947619263e-01 9.139934881291831778e-03 2.993328673623072422e-01 4.371128698183625039e-01
3.282499999999996732e+01 6.847966039047751474e-01 9.119020299514167191e-03 2.993318413315522175e-01 4.371105809005677023e-01
3.289999999999997016e+01 6.848005871748330531e-01 9.098332092123044210e-03 2.993351258308478702e-01 4.371128346512735963e-01
3.297499999999997300e+01 6.847966085006745862e-01 9.077583206879588293e-03 2.993333062468541694e-01 4.371127171646314036e-01
3.304999999999996874e+01 6.847975281535964021e-01 9.056957201613610384e-03 2.993324355133295533e-01 4.371108586218361847e-01
3.312499999999997158e+01 6.848020240398733360e-01 9.036561128044080793e-03 2.993360873664598909e-01 4.371133215999821742e-01
3.319999999999996732e+01 6.847977955007042983e-01 9.016075265993210228e-03 2.993336988309742708e-01 4.371125327763506485e-01
3.327499999999997016e+01 6.847984319942164166e-01 8.995735079327884035e-03 2.993330847646350490e-01 4.371112297861732277e-01
3.334999999999996589e+01 6.848032103517425195e-01 8.975618264210257283e-03 2.993368691114117741e-01 4.371137059326288821e-01
3.342499999999996874e+01 6.847988344053937970e-01 8.955393460802686667e-03 2.993340264273295359e-01 4.371123480185816201e-01
3.349999999999997158e+01 6.847992129612352485e-01 8.935335280935282828e-03 2.993337319113317241e-01 4.371116763071926092e-01
3.357499999999996732e+01 6.848040582192512771e-01 8.915485524177799159e-03 2.993374264742693081e-01 4.371139786359611312e-01
3.364999999999996305e+01 6.847996634145556705e-01 8.895521006995626284e-03 2.993342818854025644e-01 4.371121918969098630e-01
