# tau eta power W_out Q_hot
2.450000000000000000e+01 6.575474386923905179e-01 1.147263802390232137e-02 2.810796315856068928e-01 4.274666967672574591e-01
2.457499999999999929e+01 6.573906373361176891e-01 1.144983438922725881e-02 2.813796801152599336e-01 4.280250799668647299e-01
2.464999999999999858e+01 6.571102714950389778e-01 1.142450254946430696e-02 2.816139878442951439e-01 4.285642761352289609e-01
2.472500000000000142e+01 5.165426804732127231e-01 6.504738228419158948e-03 1.608296526976636942e-01 3.113579163493811475e-01
2.479999999999999716e+01 6.568087934787992799e-01 1.137427968719050865e-02 2.820821362423245882e-01 4.294737510261877333e-01
2.487500000000000000e+01 6.570433952217746842e-01 1.135270799304782634e-02 2.823986113270646747e-01 4.298020699709574899e-01
2.494999999999999929e+01 6.436569152288889040e-01 1.048117387894731585e-02 2.615052882797355149e-01 4.062805542712804030e-01
2.502499999999999858e+01 6.585126191010232111e-01 1.131925025814641862e-02 2.832642377101141085e-01 4.301576454173586805e-01
2.509999999999999787e+01 6.596458820404078605e-01 1.130571529904019629e-02 2.837734540059089205e-01 4.301905942748321943e-01
2.517499999999999716e+01 6.322987661826894312e-01 1.029785171525491802e-02 2.592484169315425468e-01 4.100093670855561312e-01
2.524999999999999645e+01 6.621091795136606617e-01 1.127649932335291275e-02 2.847316079146610113e-01 4.300372457059197240e-01
2.532499999999999574e+01 6.631617800909797023e-01 1.125726692804551732e-02 2.850902849527526817e-01 4.298955300373928923e-01
2.539999999999999858e+01 6.561564557334700343e-01 1.110156299999918127e-02 2.819797001999791997e-01 4.297446100484897391e-01
2.547499999999999432e+01 6.644362109234303038e-01 1.120504306059776946e-02 2.854484719687281347e-01 4.296100472489499111e-01
2.554999999999999716e+01 6.646311658355679164e-01 1.117295046126347800e-02 2.854688842852818320e-01 4.295147428519893174e-01
2.562499999999999645e+01 6.646114974027135247e-01 1.113894260937015566e-02 2.854354043651101680e-01 4.294770786851945799e-01
2.569999999999999574e+01 6.644931315501498847e-01 1.110529639727689255e-02 2.854061174100160914e-01 4.295095071098958828e-01
2.577499999999999503e+01 6.644102233588189410e-01 1.107438947485912296e-02 2.854423887144938998e-01 4.296176950310696130e-01
2.584999999999999432e+01 5.856825216176435589e-01 9.737969441325485670e-03 2.517265100582637416e-01 4.298002770562455721e-01
2.592499999999999716e+01 6.648205847515789024e-01 1.102818025699297232e-02 2.859055731625427255e-01 4.300492188721503073e-01
2.599999999999999289e+01 6.654486839075500759e-01 1.101447438678095254e-02 2.863763340563046933e-01 4.303507407583821998e-01
2.607499999999999574e+01 6.703263195613451408e-01 1.115914774357769715e-02 2.909747774137884102e-01 4.340792967881663689e-01
2.614999999999999503e+01 6.674720121652741867e-01 1.100209111143292569e-02 2.877046825639709704e-01 4.310363241009299018e-01
2.622499999999999432e+01 6.686829025244314106e-01 1.099924255855557094e-02 2.884551360981197909e-01 4.313780642650432151e-01
2.629999999999999361e+01 6.698557899377665104e-01 1.099509756805635945e-02 2.891710660398821853e-01 4.316915228376959623e-01
2.637499999999999289e+01 6.581935634777350552e-01 1.043031996206518659e-02 2.750996889994692385e-01 4.179616821925593584e-01
2.644999999999999218e+01 6.743500081512774358e-01 1.114106227308680683e-02 2.946810971231459408e-01 4.369853837935150365e-01
2.652499999999999147e+01 6.594145936820644538e-01 1.074726405046743521e-02 2.850711789386486394e-01 4.323094782401725178e-01
2.659999999999999432e+01 6.720791910576063843e-01 1.092462684485620387e-02 2.905950740731749748e-01 4.323821923661775868e-01
