# tau eta power W_out Q_hot
2.450000000000000000e+01 6.575302300951971768e-01 1.146771314457283551e-02 2.809589720420344605e-01 4.272943800642553525e-01
2.457499999999999929e+01 6.574237586525368826e-01 1.144568067468040677e-02 2.812776025802710134e-01 4.278482468549368312e-01
2.464999999999999858e+01 6.571643167709384503e-01 1.142084702733162094e-02 2.815238792237244603e-01 4.283919136191512989e-01
2.472500000000000142e+01 6.569079068423648859e-01 1.139515714687973878e-02 2.817452604566015317e-01 4.288961322004769539e-01
2.479999999999999716e+01 6.568051940821174606e-01 1.137055863908945953e-02 2.819898542494185811e-01 4.293356032963445701e-01
2.487500000000000000e+01 6.569726428536766250e-01 1.134855099247554511e-02 2.822952059378291967e-01 4.296909605118869879e-01
2.494999999999999929e+01 6.574713380860540690e-01 1.132985660577561816e-02 2.826799223141016615e-01 4.299501832840395554e-01
2.502499999999999858e+01 6.582972272513294421e-01 1.131427723056564749e-02 2.831397876949053316e-01 4.301093426705353551e-01
2.509999999999999787e+01 6.593838571048266095e-01 1.130075287121220205e-02 2.836488970674262422e-01 4.301726437660312596e-01
2.517499999999999716e+01 6.606169171191956790e-01 1.128760862756646340e-02 2.841655471989856796e-01 4.301517866635459764e-01
2.524999999999999645e+01 6.618572583315285307e-01 1.127292908140583270e-02 2.846414593054972242e-01 4.300647242625214028e-01
2.532499999999999574e+01 6.629680473410584085e-01 1.125498386562208235e-02 2.850324663968791805e-01 4.299339425784521884e-01
2.539999999999999858e+01 6.638408251894397649e-01 1.123261599561468926e-02 2.853084462886130712e-01 4.297844234078173620e-01
2.547499999999999432e+01 6.644156370466093309e-01 1.120551566174369552e-02 2.854605114829206203e-01 4.296414707393398369e-01
2.554999999999999716e+01 6.414585959478635857e-01 1.002337428249256736e-02 2.560972129176850576e-01 3.992420002404958312e-01
2.562499999999999645e+01 6.647257153355461412e-01 1.114055845303910108e-02 2.854768103591268646e-01 4.294655732026574912e-01
2.569999999999999574e+01 6.646213218582592841e-01 1.110633970381312390e-02 2.854329303879972191e-01 4.294670077540337916e-01
2.577499999999999503e+01 6.645069620391472753e-01 1.107403008454790200e-02 2.854331254292221676e-01 4.295412113566491330e-01
2.584999999999999432e+01 6.645114390156250384e-01 1.104579382361790818e-02 2.855337703405228522e-01 4.296897744356345528e-01
2.592499999999999716e+01 6.647389904349265688e-01 1.102319715791661402e-02 2.857763863189881626e-01 4.299076636560913989e-01
2.599999999999999289e+01 6.652495579014582328e-01 1.100690909324590974e-02 2.861796364243935908e-01 4.301838806584891706e-01
2.607499999999999574e+01 6.660477937569009299e-01 1.099656016275492830e-02 2.867353062438346978e-01 4.305025989598720848e-01
2.614999999999999503e+01 6.670825711533916458e-01 1.099078276739157145e-02 2.874089693672895462e-01 4.308446687047405854e-01
2.622499999999999432e+01 6.682567928730493989e-01 1.098742469280902280e-02 2.881452125689165644e-01 4.311893506238645979e-01
2.629999999999999361e+01 6.694454395597434493e-01 1.098389746205937108e-02 2.888765032521614096e-01 4.315161269036938974e-01
2.637499999999999289e+01 6.705181658421009994e-01 1.097759462537032001e-02 2.895340582441421340e-01 4.318064341784350058e-01
2.644999999999999218e+01 6.713622590315622141e-01 1.096630720964959435e-02 2.900588256952316701e-01 4.320451764947891848e-01
2.652499999999999147e+01 6.719017950040782061e-01 1.094856432746102448e-02 2.904106687859036029e-01 4.322218975231951754e-01
2.659999999999999432e+01 6.721097314513897469e-01 1.092384304467780565e-02 2.905742249884295525e-01 4.323315247362182756e-01
2.667499999999999005e+01 6.720110081820513948e-01 1.089261537873681927e-02 2.905605152278045722e-01 4.323746362635330076e-01
