# tau eta power W_out Q_hot
2.450000000000000000e+01 6.828626457337469979e-01 1.216213395859658437e-02 2.979722819856163163e-01 4.363575659720561606e-01
2.457499999999999929e+01 6.827925591168900743e-01 1.212155319422093293e-02 2.978871697479794634e-01 4.362777036311886736e-01
2.464999999999999858e+01 6.829211912758726966e-01 1.208700739479962386e-02 2.979447322818107313e-01 4.362798168924487685e-01
2.472500000000000142e+01 6.829626089004064982e-01 1.205356406010048460e-02 2.980243713859844767e-01 4.363699674068746703e-01
2.479999999999999716e+01 6.828269078134758807e-01 1.201799644141366558e-02 2.980463117470588674e-01 4.364888207195176673e-01
2.487500000000000000e+01 6.827447238036528088e-01 1.198221754080827824e-02 2.980576613276059161e-01 4.365579856364043554e-01
2.494999999999999929e+01 6.828815100331497856e-01 1.194805935014390912e-02 2.981040807860905195e-01 4.365385156959651347e-01
2.502499999999999858e+01 6.830742528450909345e-01 1.191341630769978885e-02 2.981332431001871841e-01 4.364580305265853832e-01
2.509999999999999787e+01 6.830991427541185379e-01 1.187633852333239495e-02 2.980960969356430956e-01 4.363877485393694022e-01
2.517499999999999716e+01 6.830342276583064587e-01 1.183984759131287423e-02 2.980681631113015762e-01 4.363883258576796154e-01
2.524999999999999645e+01 6.831387147815525251e-01 1.180857633720650175e-02 2.981665525144641116e-01 4.364656051001426507e-01
2.532499999999999574e+01 6.834326391112892640e-01 1.178144670198431540e-02 2.983651377277527494e-01 4.365684643269830412e-01
2.539999999999999858e+01 6.836307703353452503e-01 1.175168569691052364e-02 2.984928167015272749e-01 4.366287031742382418e-01
2.547499999999999432e+01 6.835404710756468605e-01 1.171509094885970180e-02 2.984419419222008596e-01 4.366119557669505546e-01
2.554999999999999716e+01 6.833281627970021477e-01 1.167519535453325277e-02 2.983012413083245828e-01 4.365417050679083477e-01
2.562499999999999645e+01 6.832674836067597068e-01 1.163833836890351518e-02 2.982324207031524788e-01 4.364797504029825914e-01
2.569999999999999574e+01 6.833611953483110790e-01 1.160595125725405116e-02 2.982729473114290597e-01 4.364791992021123113e-01
2.577499999999999503e+01 6.833915999698956245e-01 1.157445783750147596e-02 2.983316507616005087e-01 4.365456800679763383e-01
2.584999999999999432e+01 6.832844578545717029e-01 1.154142911102625998e-02 2.983459425200287729e-01 4.366350486835277600e-01
2.592499999999999716e+01 6.832146625970856313e-01 1.150825689237921189e-02 2.983515599349310099e-01 4.366878761073645920e-01
2.599999999999999289e+01 6.833148042182740634e-01 1.147637390348986777e-02 2.983857214907364996e-01 4.366738722016945129e-01
2.607499999999999574e+01 6.817892236423889196e-01 1.141622615459027962e-02 2.976780969809414978e-01 4.366130860658472002e-01
2.614999999999999503e+01 6.834861585578493326e-01 1.141040603223607806e-02 2.983821177429734073e-01 4.365591226785885959e-01
2.622499999999999432e+01 6.834341871617362063e-01 1.137688535080371571e-02 2.983588183248273573e-01 4.365582289113963954e-01
2.629999999999999361e+01 6.835085818571849936e-01 1.134716306416366782e-02 2.984303885875043694e-01 4.366154229938543629e-01
2.637499999999999289e+01 6.837319093615262799e-01 1.132059061214191892e-02 2.985805773952430187e-01 4.366924715771415277e-01
2.644999999999999218e+01 6.826598651091450032e-01 1.123769403759190474e-02 2.972370072943057995e-01 4.354101104900651720e-01
2.652499999999999147e+01 6.838190687130818457e-01 1.125887867425087382e-02 2.986417568345043350e-01 4.367262781901289914e-01
2.659999999999999432e+01 6.841823143757328474e-01 1.123178529093494388e-02 2.987654887388694336e-01 4.366752581312649539e-01
2.667499999999999005e+01 6.836028234672317794e-01 1.118959898332194149e-02 2.984825528801127170e-01 4.366315390071240365e-01
2.674999999999999289e+01 6.725041276779476496e-01 1.097713283849128911e-02 2.936383034296419225e-01 4.366342024450160508e-01
2.682499999999999218e+01 6.836993745117921906e-01 1.112997679673079394e-02 2.985616275723034230e-01 4.366855356354489848e-01
2.689999999999999147e+01 6.836113805815490219e-01 1.109916455947446666e-02 2.985675266498630798e-01 4.367503747463526986e-01
2.697499999999999076e+01 6.835467479275091351e-01 1.106810780991114226e-02 2.985622081723530163e-01 4.367838909007812909e-01
2.704999999999999005e+01 6.836165556167512758e-01 1.103810195477667594e-02 2.985806578767089547e-01 4.367662769772051590e-01
2.712499999999999289e+01 6.837345513272667930e-01 1.100826548465846065e-02 2.985992012713606369e-01 4.367180226474138283e-01
2.719999999999998863e+01 6.837631518415847598e-01 1.097752728409018275e-02 2.985887421272528375e-01 4.366844591187187818e-01
2.727499999999999147e+01 6.837376295516355285e-01 1.094735841293566735e-02 2.985892007128202463e-01 4.367014302088677580e-01
2.734999999999999076e+01 6.838087080766809267e-01 1.092013510196797148e-02 2.986656950388238974e-01 4.367679023551307438e-01
2.742499999999999005e+01 6.839909694726067357e-01 1.089511862814712163e-02 2.987986283769347162e-01 4.368458674349520732e-01
2.749999999999998934e+01 6.841126394088742346e-01 1.086837133719201209e-02 2.988802117727802354e-01 4.368874284080406234e-01
2.757499999999998863e+01 6.840529367811261086e-01 1.083740560470416829e-02 2.988414595497173032e-01 4.368689080642548239e-01
2.764999999999998792e+01 6.744390067756180773e-01 1.065459921674279456e-02 2.945996683429381591e-01 4.368069838536929872e-01
2.772499999999998721e+01 6.838573424569029946e-01 1.077264597551434375e-02 2.986716096711350410e-01 4.367454893415251282e-01
2.779999999999999005e+01 6.838957085119741208e-01 1.074363779050895203e-02 2.986731305761487487e-01 4.367232121195849803e-01
2.787499999999998579e+01 6.786600407931688839e-01 1.063327329135735876e-02 2.964024929965862754e-01 4.367466407041917797e-01
2.794999999999998863e+01 6.838037631245421633e-01 1.068611207521339389e-02 2.986768325022142179e-01 4.367873483723659911e-01
2.802499999999998792e+01 6.837454369781870156e-01 1.065703840474139033e-02 2.986635012928773314e-01 4.368051107043883219e-01
