# tau eta power W_out Q_hot
2.450000000000000000e+01 5.080531963688752484e-01 6.234839469051533557e-03 1.527535669917625683e-01 3.006645132508031226e-01
2.457499999999999929e+01 6.414124376517493786e-01 1.100680137228983967e-02 2.704921437240228599e-01 4.217132812614475257e-01
2.464999999999999858e+01 6.440514491946641717e-01 1.103777021737738923e-02 2.720810358583526378e-01 4.224523307859467391e-01
2.472500000000000142e+01 4.735158725439596594e-01 8.088054574285468909e-03 1.999771493492081831e-01 4.223240675646896536e-01
2.479999999999999716e+01 2.606956519658499283e-01 2.070657088814419414e-03 5.135229580259759175e-02 1.969817885927937773e-01
2.487500000000000000e+01 6.489694477360175018e-01 1.106390910661285594e-02 2.752147390269947813e-01 4.240796542689392878e-01
2.494999999999999929e+01 6.494523880277996986e-01 1.104721598293075153e-02 2.756280387741222304e-01 4.244006856470655120e-01
2.502499999999999858e+01 4.683919976132995822e-01 7.947471493383082008e-03 1.988854741219115985e-01 4.246133049568232565e-01
2.509999999999999787e+01 6.490011250371020557e-01 1.098201079424852497e-02 2.756484709356379348e-01 4.247272620981661362e-01
2.517499999999999716e+01 6.084753112219368765e-01 9.370015188535210648e-03 2.358901323713739062e-01 3.876741225501172949e-01
2.524999999999999645e+01 6.531541139202892143e-01 1.105085493781203174e-02 2.790340871797537536e-01 4.272101809249371218e-01
2.532499999999999574e+01 6.468961118812116551e-01 1.084689253911503073e-02 2.746975535530881141e-01 4.246393640460314201e-01
2.539999999999999858e+01 4.820075291883765822e-01 8.056261167562623823e-03 2.046290336560906420e-01 4.245349320593666542e-01
2.547499999999999432e+01 6.462624670478486211e-01 1.076714395798272945e-02 2.742929923296100192e-01 4.244297113254785758e-01
2.554999999999999716e+01 6.464616798846914980e-01 1.073669716772868502e-02 2.743226126354678662e-01 4.243447387080985234e-01
2.562499999999999645e+01 6.470257755851864800e-01 1.071345195971050782e-02 2.745322064675816964e-01 4.242987170322354284e-01
2.569999999999999574e+01 5.976870626548042020e-01 8.657460919672184396e-03 2.224967456355750883e-01 3.722629441689599972e-01
2.577499999999999503e+01 6.471412984398404733e-01 1.065828163318699451e-02 2.747172090953947654e-01 4.245088510927926828e-01
2.584999999999999432e+01 6.502842510575679302e-01 1.067943983226918303e-02 2.760635196641583189e-01 4.245274573622099812e-01
2.592499999999999716e+01 6.515435230736754679e-01 1.067471516215416465e-02 2.767419905788466306e-01 4.247482797055647796e-01
2.599999999999999289e+01 4.493219062062230873e-01 6.762036793292870544e-03 1.758129566256145804e-01 3.912850769063606626e-01
2.607499999999999574e+01 6.536483507972459250e-01 1.066387200394859971e-02 2.780604625029596821e-01 4.253976349268121515e-01
