# tau eta power W_out Q_hot
2.450000000000000000e+01 6.018243778406217048e-01 1.008031567819449477e-02 2.469677341157651140e-01 4.103651218016435842e-01
2.457499999999999929e+01 6.052020500298369576e-01 1.011098449920593521e-02 2.484774440679858865e-01 4.105694024924994023e-01
2.464999999999999858e+01 6.082837927994949601e-01 1.013476643211110896e-02 2.498219925515388073e-01 4.106997350723203821e-01
2.472500000000000142e+01 6.109695240426754603e-01 1.015053866593794776e-02 2.509720685153157271e-01 4.107767386737699589e-01
2.479999999999999716e+01 6.131900778673250452e-01 1.015772801021949147e-02 2.519116546534433398e-01 4.108214789280218437e-01
2.487500000000000000e+01 6.149122460126877909e-01 1.015636589495725293e-02 2.526396016370616726e-01 4.108547248412561803e-01
2.494999999999999929e+01 6.161410102923723375e-01 1.014709522933395121e-02 2.531700259718820956e-01 4.108962424879775144e-01
2.502499999999999858e+01 5.687138850358159914e-01 8.359586715303925913e-03 2.091986575504807266e-01 3.678451732144820130e-01
2.509999999999999787e+01 6.173206155701517206e-01 1.011014615577197906e-02 2.537646685098766675e-01 4.110743463111172780e-01
2.517499999999999716e+01 6.174492630648557023e-01 1.008619142683910529e-02 2.539198691706744393e-01 4.112400554343250692e-01
2.524999999999999645e+01 5.678607820150987084e-01 8.118341837275704770e-03 2.049881313912115255e-01 3.609830752245207219e-01
2.532499999999999574e+01 6.173757452441084315e-01 1.003830927585740683e-02 2.542201824110887909e-01 4.117754614907505606e-01
2.539999999999999858e+01 6.174276344707542163e-01 1.001874989672524308e-02 2.544762473768211741e-01 4.121555841842952095e-01
2.547499999999999432e+01 6.176936255936004150e-01 1.000462346628519170e-02 2.548677828036152171e-01 4.126119685283923255e-01
2.554999999999999716e+01 6.182652549120698504e-01 9.997301030753339215e-03 2.554310413357477882e-01 4.131415105512849517e-01
2.562499999999999645e+01 -1.130571621188593695e-01 -6.334640889563850422e-04 -1.623251727950736356e-02 1.435779651221191777e-01
2.569999999999999574e+01 6.205448655059658813e-01 1.000581431040024026e-02 2.571494277772861103e-01 4.143929666835892700e-01
2.577499999999999503e+01 4.364347092684526253e-01 4.718096433170660547e-03 1.216089355649737636e-01 2.786417601130153354e-01
2.584999999999999432e+01 6.243690686609381091e-01 1.004380862937505510e-02 2.596324530693451260e-01 4.158317029159844802e-01
2.592499999999999716e+01 6.267487888216859426e-01 1.007122605433181592e-02 2.610965354585522702e-01 4.165888153520403980e-01
2.599999999999999289e+01 6.293267106844685488e-01 1.010194704611134912e-02 2.626506231988949835e-01 4.173517804658740671e-01
2.607499999999999574e+01 4.889455638924362635e-01 7.840115212659086452e-03 2.044310041700856395e-01 4.181058573118758837e-01
2.614999999999999503e+01 6.346415830577947226e-01 1.016486519546997737e-02 2.658112248615398521e-01 4.188367607127522763e-01
2.622499999999999432e+01 3.927793724252187646e-01 6.283439166538581575e-03 1.647831921424742774e-01 4.195311763064831778e-01
2.629999999999999361e+01 6.394216862923584044e-01 1.021560565709069696e-02 2.686704287814852821e-01 4.201772234835384201e-01
2.637499999999999289e+01 6.413675132039373672e-01 1.023184479685161977e-02 2.698649065169613781e-01 4.207648516041249676e-01
