# tau eta power W_out Q_hot
2.450000000000000000e+01 1.674427672883642138e-01 1.847787706257708606e-03 4.527079880331386086e-02 2.703658063972989578e-01
2.457499999999999929e+01 1.754347599905473343e-01 1.944950399431814641e-03 4.779715606603684996e-02 2.724497475221684950e-01
2.464999999999999858e+01 1.840578920580233646e-01 2.050396647319924128e-03 5.054227735643612718e-02 2.745998924104972039e-01
2.472500000000000142e+01 1.932439307268452311e-01 2.163483022962443911e-03 5.349211774274642561e-02 2.768113727636744015e-01
2.479999999999999716e+01 2.029123488347924498e-01 2.283404208649243011e-03 5.662842437450121835e-02 2.790782557083652526e-01
2.487500000000000000e+01 2.129726034415201086e-01 2.409211521519641352e-03 5.992913659780108038e-02 2.813936423247835883e-01
2.494999999999999929e+01 2.233268988320682991e-01 2.539838007431035813e-03 6.336895828540434206e-02 2.837497794345629765e-01
2.502499999999999858e+01 2.338724294114633839e-01 2.674119158169646192e-03 6.691983193319539502e-02 2.861381826904444980e-01
2.509999999999999787e+01 2.445043485028352837e-01 2.810823634890228986e-03 7.055167323574473848e-02 2.885497688190466481e-01
2.517499999999999716e+01 2.551177918266456235e-01 2.948675199236484509e-03 7.423289814077849158e-02 2.909749947632828126e-01
2.524999999999999645e+01 2.656105510699582339e-01 3.086384098530138651e-03 7.793119848788598869e-02 2.934040013619788612e-01
2.532499999999999574e+01 2.758848050669649998e-01 3.222669606803358917e-03 8.161410779229505419e-02 2.958267591884410352e-01
2.539999999999999858e+01 2.858491587641401876e-01 3.356287928350280662e-03 8.524971338009712518e-02 2.982332141492791688e-01
2.547499999999999432e+01 2.954201405050837503e-01 3.486055422141283791e-03 8.880726187904919300e-02 3.006134305102361459e-01
2.554999999999999716e+01 3.045233910581713332e-01 3.610869472067374398e-03 9.225771501132140617e-02 3.029577290950958290e-01
2.562499999999999645e+01 3.130947276088413278e-01 3.729728797953795784e-03 9.557430044756598519e-02 3.052568185273622503e-01
2.569999999999999574e+01 3.210807955841690209e-01 3.841749429291151010e-03 9.873296033278256001e-02 3.075019175567615948e-01
2.577499999999999503e+01 3.284395214948525044e-01 3.946178445508504058e-03 1.017127494329816972e-01 3.096848666995022370e-01
2.584999999999999432e+01 3.351402896576348711e-01 4.042404190537825411e-03 1.044961483254027712e-01 3.117982276381977558e-01
2.592499999999999716e+01 3.411638942549121700e-01 4.129963227640581248e-03 1.070692966765820486e-01 3.138353690985294930e-01
2.599999999999999289e+01 3.465023032318768625e-01 4.208544184889269520e-03 1.094221488071209780e-01 3.157905381480147211e-01
2.607499999999999574e+01 3.511582109898142567e-01 4.277987984729369683e-03 1.115485367018183016e-01 3.176589161546158335e-01
2.614999999999999503e+01 3.551444784919006170e-01 4.338285493417868080e-03 1.134461656528772400e-01 3.194366589468586870e-01
2.622499999999999432e+01 3.584833607493965735e-01 4.389571285090965690e-03 1.151165069515105444e-01 3.211209209567317813e-01
2.629999999999999361e+01 3.612057979683544473e-01 4.432116872362284674e-03 1.165646737431280666e-01 3.227098634594464666e-01
2.637499999999999289e+01 3.633502278784332407e-01 4.466316805821655619e-03 1.177991057535461294e-01 3.242026472402774750e-01
2.644999999999999218e+01 3.649619791831847926e-01 4.492680726876190946e-03 1.188314052258752085e-01 3.255994103600319267e-01
2.652499999999999147e+01 3.660918158578422288e-01 4.511813970386389233e-03 1.196758655644989400e-01 3.269012318236867998e-01
2.659999999999999432e+01 3.667951425728265824e-01 4.524405429055786132e-03 1.203491844128838917e-01 3.281100822892951685e-01
2.667499999999999005e+01 3.671307274871098425e-01 4.531208820660273355e-03 1.208699952911127529e-01 3.292287630578580870e-01
2.674999999999999289e+01 3.671596385127312012e-01 4.533026120485690764e-03 1.212584487229921848e-01 3.302608348079293932e-01
2.682499999999999218e+01 3.669440495721429385e-01 4.530689131129481476e-03 1.215357359425482953e-01 3.312105376398910561e-01
2.689999999999999147e+01 3.665463717245105446e-01 4.525044992900210603e-03 1.217237103090156314e-01 3.320827041237252031e-01
2.697499999999999076e+01 3.660279478472756587e-01 4.516936404140210921e-03 1.218443595016821535e-01 3.328826670703337598e-01
2.704999999999999005e+01 3.654482106886871029e-01 4.507187805178157827e-03 1.219194301300691174e-01 3.336161638343008162e-01
2.712499999999999289e+01 3.648637127363771882e-01 4.496590334894285008e-03 1.219700128340074352e-01 3.342892389031125733e-01
2.719999999999998863e+01 3.643273028060700636e-01 4.485889033596982683e-03 1.220161817138378790e-01 3.349081465321488427e-01
2.727499999999999147e+01 3.638873814535936169e-01 4.475771500211080806e-03 1.220766676682571994e-01 3.354792550942731211e-01
2.734999999999999076e+01 3.635872758301133545e-01 4.466858519332571505e-03 1.221685805037457939e-01 3.360089547270879162e-01
2.742499999999999005e+01 3.634647260008583292e-01 4.459696546115225063e-03 1.223071777772100077e-01 3.365035697492173572e-01
2.749999999999998934e+01 3.635515225674464390e-01 4.454752500516234552e-03 1.225056937641963994e-01 3.369692771441192836e-01
2.757499999999998863e+01 3.638732470095451532e-01 4.452410218153777556e-03 1.227752117655903641e-01 3.374120322793879856e-01
2.764999999999998792e+01 3.644491988425399009e-01 4.452969520365456652e-03 1.231246072381048107e-01 3.378375028100987221e-01
2.772499999999998721e+01 3.652924011427441942e-01 4.456646499554814053e-03 1.235605242001571735e-01 3.382510115557367247e-01
2.779999999999999005e+01 3.664098157598498773e-01 4.463576550876444636e-03 1.240874281143651281e-01 3.386574889022453405e-01
2.787499999999998579e+01 3.678025973300367291e-01 4.473817990559754605e-03 1.247076764868531029e-01 3.390614351071327137e-01
2.794999999999998863e+01 3.694665632602651684e-01 4.487358360155465666e-03 1.254216661663452026e-01 3.394668926454213476e-01
2.802499999999998792e+01 3.713926592382178482e-01 4.504120678293191057e-03 1.262279820091666283e-01 3.398774285632871206e-01
2.809999999999998721e+01 3.735675952651988374e-01 4.523971732566460513e-03 1.271236056851174911e-01 3.402961265815129255e-01
2.817499999999998650e+01 3.759745098195081403e-01 4.546730652371888844e-03 1.281041361305779169e-01 3.407255885301269660e-01
2.824999999999998579e+01 3.785936262396983887e-01 4.572177319388878378e-03 1.291640092727357469e-01 3.411679445204350847e-01
2.832499999999998863e+01 3.814030571966164906e-01 4.600062497835382541e-03 1.302967702511871328e-01 3.416248710980259728e-01
2.839999999999998437e+01 3.843794249880091995e-01 4.630115673472417342e-03 1.314952851266165679e-01 3.420976165171135119e-01
2.847499999999998721e+01 3.874986126546762222e-01 4.662054422083693195e-03 1.327519996688331094e-01 3.425870321428390874e-01
2.854999999999998650e+01 3.907363899729651147e-01 4.695592230273363914e-03 1.340591581743044713e-01 3.430936089253933119e-01
2.862499999999998579e+01 3.940689695416948468e-01 4.730445455400331817e-03 1.354090011608344302e-01 3.436175178124684648e-01
2.869999999999998508e+01 3.974735142321191295e-01 4.766339694957686529e-03 1.367939492452855399e-01 3.441586529597032151e-01
2.877499999999998437e+01 4.009285342197584923e-01 4.803014834301113853e-03 1.382067518570144760e-01 3.447166765667520894e-01
2.884999999999998366e+01 4.044141853781921259e-01 4.840228923650738597e-03 1.396406044473237351e-01 3.452910642012652631e-01
2.892499999999998295e+01 4.079124896730196848e-01 4.877761134783568410e-03 1.410892408236146256e-01 3.458811495002542258e-01
2.899999999999998579e+01 4.114073995002372475e-01 4.915412862963285980e-03 1.425469730259352197e-01 3.464861672373810153e-01
2.907499999999998508e+01 4.148848364540035916e-01 4.953008530800359459e-03 1.440087230330203694e-01 3.471052937577919217e-01
2.914999999999998437e+01 4.183326012885444367e-01 4.990394850986670447e-03 1.454700099062613550e-01 3.477376839820418009e-01
2.922499999999998010e+01 4.217402211895384667e-01 5.027439328767699563e-03 1.469269143832359070e-01 3.483825042079731205e-01
2.929999999999998295e+01 4.250987454992399828e-01 5.064028125606713331e-03 1.483760240802766139e-01 3.490389601268345521e-01
2.937499999999998579e+01 4.284004849027388540e-01 5.100063213081785021e-03 1.498143568842773554e-01 3.497063195861932483e-01
2.944999999999998153e+01 4.316387546126004282e-01 5.135459527559001029e-03 1.512392830866124971e-01 3.503839297802420205e-01
2.952499999999998082e+01 4.348075803353294577e-01 5.170141625013777338e-03 1.526484314785316876e-01 3.510712287049070346e-01
2.959999999999998010e+01 4.379014495676421537e-01 5.204040811100324980e-03 1.540396080085695285e-01 3.517677508504689077e-01
2.967499999999998295e+01 4.409150679501817605e-01 5.237092261270637553e-03 1.554107128532060678e-01 3.524731272526291925e-01
2.974999999999998224e+01 4.438431840439279186e-01 5.269232881629117363e-03 1.567596782284661483e-01 3.531870801759374734e-01
2.982499999999998153e+01 4.466804574427359342e-01 5.300399611205403906e-03 1.580844184042010658e-01 3.539094128031499142e-01
2.989999999999998082e+01 4.494213956765378271e-01 5.330528470384053932e-03 1.593828012644831205e-01 3.546399944411986471e-01
2.997499999999998010e+01 4.520603704973147896e-01 5.359554485710793514e-03 1.606526457091809190e-01 3.553787418535400700e-01
3.004999999999997939e+01 4.545917196879241673e-01 5.387412570701653747e-03 1.618917477495845914e-01 3.561255974057837559e-01
3.012499999999997868e+01 4.570098767922388117e-01 5.414038689374806729e-03 1.630979155174159256e-01 3.568805047764029847e-01
3.019999999999998153e+01 4.593096318957272661e-01 5.439372537163891103e-03 1.642690506223494218e-01 3.576433830580802442e-01
3.027499999999998082e+01 4.614863957328841915e-01 5.463360238430567395e-03 1.654032312184853248e-01 3.584141000642268038e-01
3.034999999999998010e+01 4.635365329220146879e-01 5.485957856080305242e-03 1.664988209320371615e-01 3.591924457010358118e-01
3.042499999999997584e+01 4.654577438923091504e-01 5.507135486505465929e-03 1.675545971769286657e-01 3.599781062310459800e-01
3.049999999999997868e+01 4.672493639020631750e-01 5.526880398720629937e-03 1.685698521609790834e-01 3.607706402277988111e-01
3.057499999999998153e+01 4.689127789056097284e-01 5.545201597494980178e-03 1.695445388434089207e-01 3.615694569875169684e-01
3.064999999999997726e+01 4.704517255675846887e-01 5.562133070381986184e-03 1.704793786072077433e-01 3.623737980799834890e-01
3.072499999999997655e+01 4.718725473549829075e-01 5.577736582300377860e-03 1.713759564911789823e-01 3.631827226478918647e-01
3.079999999999997584e+01 4.731844172550580541e-01 5.592104150781012327e-03 1.722368078440550399e-01 3.639950969712832940e-01
3.087499999999997868e+01 4.743994348065745936e-01 5.605359115612931417e-03 1.730654626945491437e-01 3.648095887068512067e-01
3.094999999999997797e+01 4.755326660404581296e-01 5.617656615315784821e-03 1.738664722440234067e-01 3.656246661070197135e-01
3.102499999999997726e+01 4.766020191833174602e-01 5.629182201554323514e-03 1.746453778032227566e-01 3.664386023846201157e-01
3.109999999999997655e+01 4.776280718333020259e-01 5.640149953033749691e-03 1.754086635393494742e-01 3.672494852868891102e-01
3.117499999999997584e+01 4.786337361194517581e-01 5.650798739423757745e-03 1.761636507015355013e-01 3.680552318141875889e-01
3.124999999999997513e+01 4.796438260637107542e-01 5.661387383929143181e-03 1.769183557477855828e-01 3.688536078942161733e-01
3.132499999999997442e+01 4.806845345172414130e-01 5.672188800423895449e-03 1.776813141732783707e-01 3.696422526922492624e-01
3.139999999999997726e+01 4.817828267900751693e-01 5.683483179577371661e-03 1.784613718387293435e-01 3.704187071750679738e-01
3.147499999999997655e+01 4.829657268256375424e-01 5.695549930892949801e-03 1.792674340748554584e-01 3.711804463913345176e-01
3.154999999999997584e+01 4.842596001254063642e-01 5.708659605405682659e-03 1.801082105505491526e-01 3.719249148677845618e-01
3.162499999999997158e+01 4.856893883295922421e-01 5.723065265529097244e-03 1.809919390223575508e-01 3.726495644568934562e-01
3.169999999999997442e+01 4.872778231546870398e-01 5.738993631874201792e-03 1.819260981304120506e-01 3.733518939002880566e-01
3.177499999999997726e+01 4.890447043746448674e-01 5.756637011083945606e-03 1.829171410271922538e-01 3.740294893103760510e-01
3.184999999999997300e+01 4.910062017525734790e-01 5.776145541050210601e-03 1.839702354824490627e-01 3.746800647849145571e-01
3.192499999999997229e+01 4.931742286699177247e-01 5.797620326463664986e-03 1.850890289223523499e-01 3.753015023139676942e-01
3.199999999999997158e+01 4.955559334049272624e-01 5.821108015596340376e-03 1.862754564990827255e-01 3.758918901832093429e-01
3.207499999999997442e+01 4.981532867354768190e-01 5.846596575321178629e-03 1.875295851534266589e-01 3.764495590952635640e-01
3.214999999999997726e+01 5.009628186472480094e-01 5.874012888218787219e-03 1.888495143562338718e-01 3.769731152227724369e-01
3.222499999999997300e+01 5.039755301927845155e-01 5.903222474637748012e-03 1.902313442452012726e-01 3.774614695527629404e-01
3.229999999999996874e+01 5.071768681665865808e-01 5.934030012538918548e-03 1.916691694050068895e-01 3.779138628657873200e-01
3.237499999999997158e+01 5.105469929426705855e-01 5.966183337341889568e-03 1.931551855464435086e-01 3.783298858213683391e-01
3.244999999999997442e+01 5.140611061909362567e-01 5.999378159053143575e-03 1.946798212612743662e-01 3.787094937094209746e-01
3.252499999999997016e+01 5.176899989475054475e-01 6.033265340614552517e-03 1.962319552034881287e-01 3.790530155159252956e-01
3.259999999999997300e+01 5.214006550772023463e-01 6.067458767245017918e-03 1.977991558121874327e-01 3.793611570796739385e-01
3.267499999999996874e+01 5.251570994358227829e-01 6.101545967827426593e-03 1.993680144987609593e-01 3.796349981994766587e-01
3.274999999999997158e+01 5.289212496486707105e-01 6.135098626516809206e-03 2.009244800184253332e-01 3.798759837156985286e-01
3.282499999999996732e+01 5.326539217070533905e-01 6.167684686139436601e-03 2.024542498225267995e-01 3.800859086397033737e-01
3.289999999999997016e+01 5.363158421756861749e-01 6.198880286594998963e-03 2.039431614289752837e-01 3.802668975833976006e-01
3.297499999999997300e+01 5.398687101294350477e-01 6.228282003965757326e-03 2.053775990807706897e-01 3.804213788043593891e-01
3.304999999999996874e+01 5.432762543763914875e-01 6.255518732393625624e-03 2.067448941056091449e-01 3.805520532881096485e-01
3.312499999999997158e+01 5.465052339108976698e-01 6.280262596782412547e-03 2.080336985184172427e-01 3.806618594110940945e-01
3.319999999999996732e+01 5.495263920164592530e-01 6.302239020029043806e-03 2.092343354649640608e-01 3.807539337595584050e-01
3.327499999999997016e+01 5.523152855959978513e-01 6.321235061972621180e-03 2.103390966871387935e-01 3.808315688025254997e-01
3.334999999999996589e+01 5.548530092545026493e-01 6.337106290844332461e-03 2.113424947996582759e-01 3.808981681177450174e-01
3.342499999999996874e+01 5.571267436908777793e-01 6.349781430144234989e-03 2.122414443025708586e-01 3.809571999658540875e-01
3.349999999999997158e+01 5.591301561579028467e-01 6.359265161649733759e-03 2.130353829152659140e-01 3.810121499780151355e-01
3.357499999999996732e+01 5.608635772894158267e-01 6.365638292584393197e-03 2.137263056735208000e-01 3.810664737875002483e-01
3.364999999999996305e+01 5.623340245105875601e-01 6.369056164040526498e-03 2.143187399199635301e-01 3.811235503782474110e-01
3.372499999999996589e+01 5.635550135048369436e-01 6.369744709779363856e-03 2.148196403373088259e-01 3.811866369554798850e-01
3.379999999999996874e+01 5.645461177358734872e-01 6.367993789943271997e-03 2.152381901000823827e-01 3.812588260518035010e-01
3.387499999999997158e+01 5.653324296478888789e-01 6.364149605379670373e-03 2.155855678822361510e-01 3.813430055949758035e-01
3.394999999999996732e+01 5.659438656390463063e-01 6.358605583952402739e-03 2.158746595751838138e-01 3.814418225585409217e-01
3.402499999999996305e+01 5.664141930249627643e-01 6.351790413997420066e-03 2.161196688362619911e-01 3.815576507397604455e-01
3.409999999999996589e+01 5.667800827718587620e-01 6.344156673026605901e-03 2.163357425502070441e-01 3.816925631758426585e-01
3.417499999999996874e+01 5.670800328159475434e-01 6.336168308004540804e-03 2.165385519260549785e-01 3.818483095777330805e-01
3.424999999999996447e+01 5.673532366120659365e-01 6.328287802864655982e-03 2.167438572481142911e-01 3.820262990696839944e-01
3.432499999999996021e+01 5.676384420239246609e-01 6.320963518984817550e-03 2.169670727891536144e-01 3.822275884197584572e-01
3.439999999999996305e+01 5.679728576886036162e-01 6.314617815475809942e-03 2.172228528523676427e-01 3.824528758933443129e-01
3.447499999999996589e+01 5.683910880702578439e-01 6.309635700164545336e-03 2.175246907631724902e-01 3.827025006702509113e-01
3.454999999999996874e+01 5.689242340664573128e-01 6.306355490776778192e-03 2.178845822063374404e-01 3.829764477582191518e-01
3.462499999999996447e+01 5.695990329423532561e-01 6.305060036443746810e-03 2.183127037618645128e-01 3.832743581640859487e-01
3.469999999999996021e+01 5.704371953606705015e-01 6.305970210447980374e-03 2.188171663025446634e-01 3.835955440531767513e-01
3.477499999999996305e+01 5.714549007679669002e-01 6.309240201297743912e-03 2.194038280001288088e-01 3.839390084944172554e-01
3.484999999999996589e+01 5.726625063831971563e-01 6.314955178634301496e-03 2.200761879754051797e-01 3.843034693599116092e-01
3.492499999999996163e+01 5.740643759210690700e-01 6.323130269284202298e-03 2.208353246547505311e-01 3.846873868465132684e-01
3.499999999999996447e+01 5.756589324988082845e-01 6.333711978142174577e-03 2.216799192349758751e-01 3.850889940554076407e-01
3.507499999999996021e+01 5.774389116928830834e-01 6.346581771967110472e-03 2.226063556517461350e-01 3.855063300100940449e-01
3.514999999999996305e+01 5.793917027462099911e-01 6.361560586797864250e-03 2.236088546259447085e-01 3.859372745002731531e-01
3.522499999999995879e+01 5.814999309944592909e-01 6.378415939278678400e-03 2.246797014610911747e-01 3.863795840471595522e-01
3.529999999999996163e+01 5.837420594688571551e-01 6.396869201509208964e-03 2.258094828132748422e-01 3.868309284048117580e-01
3.537499999999996447e+01 5.860931688256507677e-01 6.416604788909019939e-03 2.269873944076563621e-01 3.872889268825105424e-01
3.544999999999996021e+01 5.885257536633783371e-01 6.437279485023173278e-03 2.282015577440712484e-01 3.877511839092715462e-01
3.552499999999996305e+01 5.910105785616311946e-01 6.458532379828310632e-03 2.294393627934004920e-01 3.882153232380328722e-01
3.559999999999995879e+01 5.935175324302440769e-01 6.479994747251739858e-03 2.306878130021616791e-01 3.886790202432214292e-01
3.567499999999996163e+01 5.960164754981717161e-01 6.501299796700222601e-03 2.319338702472801828e-01 3.891400318312033813e-01
3.574999999999995737e+01 5.984780263531090938e-01 6.522091718373017148e-03 2.331647789318350705e-01 3.895962235282889319e-01
3.582499999999996021e+01 6.008742834082847484e-01 6.542033954650436876e-03 2.343683664253516374e-01 3.900455933909589001e-01
3.589999999999996305e+01 6.031795096235035292e-01 6.560817002990273865e-03 2.355333304073505829e-01 3.904862924709880945e-01
3.597499999999995879e+01 6.053706188466074778e-01 6.578163981321628710e-03 2.366494492280453166e-01 3.909166415755783719e-01
3.604999999999995453e+01 6.074276338257249552e-01 6.593835803916571481e-03 2.377077807311921420e-01 3.913351442937350599e-01
3.612499999999995737e+01 6.093340122586612395e-01 6.607634830989277640e-03 2.387008082694873634e-01 3.917404961273674990e-01
3.619999999999996021e+01 6.110768137027915436e-01 6.619406698146567888e-03 2.396225224729054970e-01 3.921315898420756341e-01
3.627499999999996305e+01 6.126468082099650880e-01 6.629041421394839609e-03 2.404684775610975711e-01 3.925075171185494760e-01
3.634999999999995879e+01 6.140384150940201291e-01 6.636472571468942511e-03 2.412357779728957485e-01 3.928675666586076698e-01
3.642499999999995453e+01 6.152496106252429708e-01 6.641676030263740302e-03 2.419230494023564271e-01 3.932112190310919075e-01
3.649999999999995737e+01 6.162816502803576402e-01 6.644666669555805358e-03 2.425303334387866050e-01 3.935381384930983772e-01
3.657499999999996021e+01 6.171388213628052899e-01 6.645495300685289562e-03 2.430589906225641972e-01 3.938481622106122515e-01
3.664999999999995595e+01 6.178280655634149632e-01 6.644244175406970737e-03 2.435115490286652307e-01 3.941412871987292066e-01
3.672499999999995168e+01 6.183585875439863155e-01 6.641022309470820395e-03 2.438915443153155671e-01 3.944176554319569483e-01
3.679999999999995453e+01 6.187414306819544185e-01 6.635960441484809423e-03 2.442033442466406967e-01 3.946775375579563150e-01
3.687499999999995737e+01 6.189890575617207347e-01 6.629206047199596129e-03 2.444519729904848226e-01 3.949213156584920337e-01
3.694999999999996021e+01 6.191149142862281129e-01 6.620918199465497880e-03 2.446429274702498491e-01 3.951494655112555709e-01
3.702499999999995595e+01 6.191330526602976114e-01 6.611263080213394989e-03 2.447820155449006441e-01 3.953625387840604133e-01
3.709999999999995168e+01 6.190577334817026767e-01 6.600409332597348758e-03 2.448751862393613310e-01 3.955611455851379410e-01
3.717499999999995453e+01 6.189031273101449626e-01 6.588524505845679696e-03 2.449283985048128498e-01 3.957459377678572143e-01
3.724999999999995737e+01 6.186830269776303348e-01 6.575771679843846369e-03 2.449474950741830082e-01 3.959175933285131732e-01
3.732499999999995310e+01 6.184106318042137396e-01 6.562306912500465335e-03 2.449381055090795734e-01 3.960768022284357759e-01
3.739999999999995595e+01 6.180983657961999223e-01 6.548277107351190354e-03 2.449055638149342240e-01 3.962242538846717510e-01
3.747499999999995168e+01 6.177577812271796143e-01 6.533818845354041373e-03 2.448548612296423954e-01 3.963606265601976042e-01
3.754999999999995453e+01 6.173994964321217749e-01 6.519057632108507007e-03 2.447906140856741519e-01 3.964865787877864811e-01
3.762499999999995026e+01 6.170331545073003410e-01 6.504107417026849976e-03 2.447170415656348963e-01 3.966027429450544317e-01
3.769999999999995310e+01 6.166674548216821705e-01 6.489070926933721180e-03 2.446379739454009883e-01 3.967097209891535248e-01
3.777499999999995595e+01 6.163102055680679259e-01 6.474040259574423070e-03 2.445568708054235429e-01 3.968080823519863909e-01
3.784999999999995168e+01 6.159683727808905607e-01 6.459097473441087131e-03 2.444768393697448472e-01 3.968983638981559148e-01
3.792499999999995453e+01 6.156481786226130071e-01 6.444315723865974045e-03 2.444006738276167656e-01 3.969810718427094764e-01
3.799999999999995026e+01 6.153551623096422674e-01 6.429760028732274015e-03 2.443308810918261020e-01 3.970566854022434811e-01
3.807499999999995310e+01 6.150942553033036386e-01 6.415488203036246243e-03 2.442697133306047652e-01 3.971256620014360084e-01
3.814999999999994884e+01 6.148698464968069821e-01 6.401551702154948884e-03 2.442191974372109886e-01 3.971884437473048313e-01
3.822499999999995168e+01 6.146858126521125287e-01 6.387996112713917145e-03 2.441811514084891721e-01 3.972454648903469554e-01
3.829999999999995453e+01 6.145455395731644899e-01 6.374861554526736925e-03 2.441571975383737270e-01 3.972971599597879822e-01
3.837499999999995026e+01 6.144519103570839080e-01 6.362182744240078500e-03 2.441487628102126939e-01 3.973439722375141647e-01
3.844999999999994600e+01 6.144072620974579957e-01 6.349988734903110575e-03 2.441570668570243186e-01 3.973863623022995117e-01
3.852499999999994884e+01 6.144133496727898214e-01 6.338302726575172942e-03 2.441831125413082004e-01 3.974248161621971032e-01
