# tau eta power W_out Q_hot
2.450000000000000000e+01 2.175971265096115492e-01 2.538730422481298536e-03 6.219889535079181631e-02 2.858442864044181686e-01
2.457499999999999929e+01 2.231518659257084591e-01 2.610205391055408532e-03 6.414579748518667301e-02 2.874535564338146498e-01
2.464999999999999858e+01 2.289856464202577324e-01 2.685895460461493363e-03 6.620732310037580337e-02 2.891330707203603190e-01
2.472500000000000142e+01 2.350279351025228447e-01 2.764932727195994287e-03 6.836296167992095274e-02 2.908716431946694603e-01
2.479999999999999716e+01 2.412111775397481062e-01 2.846459087627497241e-03 7.059218537316191977e-02 2.926571898250003301e-01
2.487500000000000000e+01 2.474720891406006207e-01 2.929641837528402723e-03 7.287484070851901752e-02 2.944770093532259603e-01
2.494999999999999929e+01 2.537526577314675458e-01 3.013687231429187582e-03 7.519149642415823287e-02 2.963180645923687018e-01
2.502499999999999858e+01 2.600006549942112666e-01 3.097849449505688923e-03 7.752368247387986244e-02 2.981672583694293666e-01
2.509999999999999787e+01 2.661698856928458312e-01 3.181437429730567604e-03 7.985407948623723939e-02 3.000116984623387717e-01
2.517499999999999716e+01 2.722201213885389603e-01 3.263818653913971943e-03 8.216663461228423948e-02 3.018389463393414962e-01
2.524999999999999645e+01 2.781168849766000317e-01 3.344421573927818230e-03 8.444664474167740131e-02 3.036372449978450572e-01
2.532499999999999574e+01 2.838310770687161311e-01 3.422736294625866246e-03 8.668079666140005024e-02 3.053957218377973404e-01
2.539999999999999858e+01 2.893385655909336274e-01 3.498314716350480868e-03 8.885719379530221396e-02 3.071045631743690718e-01
2.547499999999999432e+01 2.946197486428638324e-01 3.570770047530865115e-03 9.096536696084878137e-02 3.087551577240547074e-01
2.554999999999999716e+01 2.996591795964136384e-01 3.639776590434034079e-03 9.299629188558955484e-02 3.103402072008560886e-01
2.562499999999999645e+01 3.044452365418123807e-01 3.705069455291907978e-03 9.494240479185511727e-02 3.118538029049298665e-01
2.569999999999999574e+01 3.089698899442199775e-01 3.766444762661739186e-03 9.679763040040667565e-02 3.132914680387855477e-01
2.577499999999999503e+01 3.132285581307071576e-01 3.823760150421374408e-03 9.855741787711091995e-02 3.146501662086120810e-01
2.584999999999999432e+01 3.172200145955896278e-01 3.876935115892780372e-03 1.002187727458283550e-01 3.159282773301458347e-01
2.592499999999999716e+01 3.209463858809390446e-01 3.925951662779384767e-03 1.017802968575555189e-01 3.171255428790302200e-01
2.599999999999999289e+01 3.244131655539288506e-01 3.970854366512613885e-03 1.032422135293279419e-01 3.182429829968336232e-01
2.607499999999999574e+01 3.276292103456309723e-01 4.011749487818025775e-03 1.046063678948550013e-01 3.192827885660774467e-01
2.614999999999999503e+01 3.306067280254992857e-01 4.048803321239838673e-03 1.058762068504217613e-01 3.202481918101063862e-01
2.622499999999999432e+01 3.333611822713130057e-01 4.082238955774364353e-03 1.070567166151826788e-01 3.211433193443989920e-01
2.629999999999999361e+01 3.359110997592347769e-01 4.112331377675738225e-03 1.081543152328718893e-01 3.219730318837091265e-01
2.637499999999999289e+01 3.382777632244334809e-01 4.139400843487015154e-03 1.091766972469699892e-01 3.227427549665323747e-01
2.644999999999999218e+01 3.404847695057080514e-01 4.163804403198626512e-03 1.101326264646036446e-01 3.234583051232702289e-01
2.652499999999999147e+01 3.425574480454026682e-01 4.185925657828277156e-03 1.110316780738950238e-01 3.241257158687697038e-01
2.659999999999999432e+01 3.445221310609047904e-01 4.206162779209756016e-03 1.118839299269794862e-01 3.247510677541948221e-01
2.667499999999999005e+01 3.464053802236415902e-01 4.224916194863905829e-03 1.126996394979946636e-01 3.253403264846378429e-01
2.674999999999999289e+01 3.482330338241662049e-01 4.242574378150675528e-03 1.134888646155305381e-01 3.258991927596238125e-01
2.682499999999999218e+01 3.500293036026821403e-01 4.259500621014848318e-03 1.142611041587232590e-01 3.264329671335772232e-01
2.689999999999999147e+01 3.518158174566944352e-01 4.276019571624789864e-03 1.150249264767068125e-01 3.269464326767099194e-01
2.697499999999999076e+01 3.536107667865734383e-01 4.292405496034899792e-03 1.157876382555413919e-01 3.274437577445897807e-01
2.704999999999999005e+01 3.554281478895584545e-01 4.308872131764772753e-03 1.165549911642370651e-01 3.279284205719519840e-01
2.712499999999999289e+01 3.572771547534632219e-01 4.325564810481898233e-03 1.173309454843214361e-01 3.284031568301222226e-01
2.719999999999998863e+01 3.591618153768428301e-01 4.342555931498641789e-03 1.181175213367630095e-01 3.288699307102864733e-01
2.727499999999999147e+01 3.610808481913131418e-01 4.359843456201932532e-03 1.189147302679076645e-01 3.293299294702623503e-01
2.734999999999999076e+01 3.630278017919921774e-01 4.377353141265911789e-03 1.197206084136226423e-01 3.297835808239838462e-01
2.742499999999999005e+01 3.649914550064483620e-01 4.394944184667776317e-03 1.205313442645137290e-01 3.302305920076520351e-01
2.749999999999998934e+01 3.669565410472200306e-01 4.412419006247108623e-03 1.213415226717954321e-01 3.306700088394968207e-01
2.757499999999998863e+01 3.689046396284170193e-01 4.429535236340861014e-03 1.221444341420991897e-01 3.311002926532190527e-01
2.764999999999998792e+01 3.708153555629969400e-01 4.446021296463858324e-03 1.229324888472256294e-01 3.315194125674251202e-01
2.772499999999998721e+01 3.726676320218732519e-01 4.461593696094333025e-03 1.236976852242153146e-01 3.319249502649455619e-01
2.779999999999999005e+01 3.744411751481243611e-01 4.475975715052591883e-03 1.244321248784620026e-01 3.323142141866159971e-01
2.787499999999998579e+01 3.761178738284052248e-01 4.488916021520726954e-03 1.251285340998902207e-01 3.326843598955818715e-01
2.794999999999998863e+01 3.776832636784180353e-01 4.500207746633325470e-03 1.257808065184014001e-01 3.330325132582487302e-01
2.802499999999998792e+01 3.791277921002144113e-01 4.509705039973534169e-03 1.263844837452582359e-01 3.333558931281175308e-01
2.809999999999998721e+01 3.804479547732573241e-01 4.517337881639473841e-03 1.269371944740691482e-01 3.336519302613212279e-01
2.817499999999998650e+01 3.816471585402144706e-01 4.523123360007873760e-03 1.274390006682217802e-01 3.339183793629461050e-01
2.824999999999998579e+01 3.827362937702755707e-01 4.527173170134791459e-03 1.278926420563077926e-01 3.341534213974256540e-01
2.832499999999998863e+01 3.837339748534375206e-01 4.529696816804152683e-03 1.283036623359775641e-01 3.343557535789776769e-01
2.839999999999998437e+01 3.846663886007324340e-01 4.530999813811263134e-03 1.286803947122397984e-01 3.345246648149564628e-01
2.847499999999998721e+01 3.855667915685962455e-01 4.531477401394371635e-03 1.290338190047046751e-01 3.346600947653144975e-01
2.854999999999998650e+01 3.864746013168584016e-01 4.531603201555481006e-03 1.293772714044089112e-01 3.347626751242484544e-01
2.862499999999998579e+01 3.874341757070097758e-01 4.531914018315860715e-03 1.297260387742914522e-01 3.348337521788332660e-01
2.869999999999998508e+01 3.884932447490974661e-01 4.532990484994906845e-03 1.300968269193537585e-01 3.348753901843900538e-01
2.877499999999998437e+01 3.897011318187343365e-01 4.535435294506309084e-03 1.305071505994189751e-01 3.348903555664372589e-01
2.884999999999998366e+01 3.911067126518505410e-01 4.539848540259757044e-03 1.309746303864939287e-01 3.348820824332998658e-01
2.892499999999998295e+01 3.927563638352223330e-01 4.546803218457242182e-03 1.315162830938756411e-01 3.348546203290857504e-01
2.899999999999998579e+01 3.946919206925235124e-01 4.556821192416912226e-03 1.321478145800903947e-01 3.348125655782991927e-01
2.907499999999998508e+01 3.969484578165712874e-01 4.570347513104473618e-03 1.328828539435125133e-01 3.347609779729067148e-01
2.914999999999998437e+01 3.995526752001880011e-01 4.587732142772788999e-03 1.337323919618267354e-01 3.347052848409105552e-01
2.922499999999998010e+01 4.025211515971806597e-01 4.609210480640890673e-03 1.347041762967299272e-01 3.346511748816963783e-01
2.929999999999998295e+01 4.058592220849281396e-01 4.634891321133460459e-03 1.358023157092103084e-01 3.346044843125259294e-01
2.937499999999998579e+01 4.095601627574495529e-01 4.664748431948794252e-03 1.370269851884957646e-01 3.345710780705156706e-01
2.944999999999998153e+01 4.136048601657832391e-01 4.698617625353096981e-03 1.383742890666486147e-01 3.345567288817271612e-01
2.952499999999998082e+01 4.179620546339327114e-01 4.736200152236551796e-03 1.398363094947840946e-01 3.345669970381836000e-01
2.959999999999998010e+01 4.225890675655707973e-01 4.777071221989448446e-03 1.414013081708875852e-01 3.346071136801169743e-01
2.967499999999998295e+01 4.274330649065604115e-01 4.820694105403224711e-03 1.430540975778405999e-01 3.346818702692388459e-01
2.974999999999998224e+01 4.324327882837321058e-01 4.866438951957908175e-03 1.447765588207476917e-01 3.347955167676958110e-01
2.982499999999998153e+01 4.375206762513179637e-01 4.913605415853531874e-03 1.465482815278315032e-01 3.349516708180715341e-01
2.989999999999998082e+01 4.426254423605592292e-01 4.961449868707377454e-03 1.483473510743504864e-01 3.351532399113829053e-01
2.997499999999998010e+01 4.476745397933187265e-01 5.009210888764195971e-03 1.501510963907066731e-01 3.354023582847218687e-01
3.004999999999997939e+01 4.525971712822847715e-01 5.056140572413194735e-03 1.519370242010164018e-01 3.357003398199616684e-01
3.012499999999997868e+01 4.573268976353059290e-01 5.101531229753839512e-03 1.536836282963343070e-01 3.360476479537595207e-01
3.019999999999998153e+01 4.618042876685757303e-01 5.144742642091713024e-03 1.553712277911696304e-01 3.364438831340502700e-01
3.027499999999998082e+01 4.659792204861709641e-01 5.185225725319158804e-03 1.569827088340374210e-01 3.368877879795849073e-01
3.034999999999998010e+01 4.698128233549464516e-01 5.222542593381603558e-03 1.585041677091315604e-01 3.373772699034668365e-01
3.042499999999997584e+01 4.732789220136132680e-01 5.256381783623016377e-03 1.599254157667301390e-01 3.379094405605709284e-01
