# tau eta power W_out Q_hot
2.450000000000000000e+01 2.916157378827255453e-01 3.426466721392872929e-03 8.394843467412538285e-02 2.878734710397748975e-01
2.457499999999999929e+01 2.954236499296040153e-01 3.465447646819318564e-03 8.516337592058476069e-02 2.882754171539014809e-01
2.464999999999999858e+01 2.990410084769544730e-01 3.501550018780818455e-03 8.631320796294716935e-02 2.886333496618035954e-01
2.472500000000000142e+01 3.024094469136157093e-01 3.534248304517805320e-03 8.738428932920272452e-02 2.889601836881912633e-01
2.479999999999999716e+01 3.054916136060153997e-01 3.563292297903921605e-03 8.836964898801724644e-02 2.892702943459040110e-01
2.487500000000000000e+01 3.082769136911420738e-01 3.588764083910721617e-03 8.927050658727919696e-02 2.895789552269812384e-01
2.494999999999999929e+01 3.107854156206196761e-01 3.611111749941068629e-03 9.009723816102965799e-02 2.899017573946027215e-01
2.502499999999999858e+01 3.130693521657834100e-01 3.631154481631457959e-03 9.086964090282723117e-02 2.902540292564566582e-01
2.509999999999999787e+01 3.152120465250376480e-01 3.650058512581725624e-03 9.161646866580130943e-02 2.906502770937852143e-01
2.517499999999999716e+01 3.173241510607560656e-01 3.669283943759083649e-03 9.237422328413491535e-02 2.911036647394941168e-01
2.524999999999999645e+01 3.195374223652104884e-01 3.690505990178904756e-03 9.318527625201733500e-02 2.916255490898734815e-01
2.532499999999999574e+01 3.219963475588742963e-01 3.715514720393365243e-03 9.409541029396195633e-02 2.922250858039854293e-01
2.539999999999999858e+01 3.248483034102197520e-01 3.746100972001784220e-03 9.515096468884531866e-02 2.929089168389107933e-01
2.547499999999999432e+01 3.282329068496138147e-01 3.783935285155794800e-03 9.639575138934386445e-02 2.936809484294315986e-01
2.554999999999999716e+01 3.322714615124682247e-01 3.830449140746187368e-03 9.786797554606507799e-02 2.945422249042374263e-01
2.562499999999999645e+01 3.370573191746503161e-01 3.886726662790370400e-03 9.959737073400320995e-02 2.954909004138718265e-01
2.569999999999999574e+01 3.426478664092917903e-01 3.953413850558292440e-03 1.016027359593481005e-01 2.965223073590773639e-01
2.577499999999999503e+01 3.490589593055199447e-01 4.030654117896872654e-03 1.038901098887918817e-01 2.976291171425290427e-01
2.584999999999999432e+01 3.562620526508109564e-01 4.118052856571456644e-03 1.064516663423721310e-01 2.988015859401965679e-01
2.592499999999999716e+01 3.641842865740092527e-01 4.214674554108133360e-03 1.092654378152533301e-01 3.000278755658187801e-01
2.599999999999999289e+01 3.727116109705549407e-01 4.319074426871030714e-03 1.122959350986467708e-01 3.012944372895278722e-01
2.607499999999999574e+01 3.816945697763814982e-01 4.429361565827476602e-03 1.154956028289514380e-01 3.025864446974327326e-01
2.614999999999999503e+01 3.909563586318777206e-01 4.543290544012985009e-03 1.188070477259395297e-01 3.038882604229685147e-01
2.622499999999999432e+01 4.003025279955917948e-01 4.658375405924843407e-03 1.221658950203790006e-01 3.051839208512925339e-01
2.629999999999999361e+01 4.095316774872968524e-01 4.772019174921417368e-03 1.255041043004332391e-01 3.064576226934880299e-01
2.637499999999999289e+01 4.184465281271898540e-01 4.881651863519571692e-03 1.287535679003286582e-01 3.076941956636167208e-01
2.644999999999999218e+01 4.268643406623335856e-01 4.984864420121823923e-03 1.318496639122221925e-01 3.088795463861911950e-01
2.652499999999999147e+01 4.346265798662625190e-01 5.079536301794537224e-03 1.347347004051000496e-01 3.100010598674356466e-01
2.659999999999999432e+01 4.416068335957780699e-01 5.163943565828896590e-03 1.373608988510486295e-01 3.110479467280640731e-01
2.667499999999999005e+01 4.477167671724276432e-01 5.236843182210644716e-03 1.396927918854689032e-01 3.120115263221077684e-01
2.674999999999999289e+01 4.529098986993193576e-01 5.297529427122317155e-03 1.417089121755219505e-01 3.128854383233530267e-01
2.682499999999999218e+01 4.571828737344044713e-01 5.345857285234561530e-03 1.434026216764170414e-01 3.136657777774179423e-01
2.689999999999999147e+01 4.605744969284785162e-01 5.382235069701042651e-03 1.447821233749579939e-01 3.143511513131845292e-01
2.697499999999999076e+01 4.631623277668556193e-01 5.407583803439034581e-03 1.458695730977679350e-01 3.149426547730692083e-01
2.704999999999999005e+01 4.650573279024704521e-01 5.423269469648667705e-03 1.466994391539964138e-01 3.154437751054242067e-01
2.712499999999999289e+01 4.663969342673841001e-01 5.431013422086162189e-03 1.473162390740870853e-01 3.158602217347146746e-01
2.719999999999998863e+01 4.673366971492714517e-01 5.432783859838410598e-03 1.477717209876047155e-01 3.161996947575574923e-01
2.727499999999999147e+01 4.680412917503625758e-01 5.430679233670980890e-03 1.481217760983759568e-01 3.164715992138982248e-01
2.734999999999999076e+01 4.686752724186730168e-01 5.426809248710634873e-03 1.484232329522358063e-01 3.166867161270834341e-01
2.742499999999999005e+01 4.693941339748137764e-01 5.423181149286006308e-03 1.487307430191686652e-01 3.168568421588947581e-01
2.749999999999998934e+01 4.703362108683011300e-01 5.421598176421568889e-03 1.490939498515930772e-01 3.169944103949522973e-01
2.757499999999998863e+01 4.716158788579086769e-01 5.423575851694029462e-03 1.495551041104627998e-01 3.171121050305468758e-01
2.764999999999998792e+01 4.733184334226925860e-01 5.430280235003060417e-03 1.501472484978345623e-01 3.172224825728411357e-01
2.772499999999998721e+01 4.754969647635919894e-01 5.442491293439357704e-03 1.508930711106061251e-01 3.173376115778726025e-01
2.779999999999999005e+01 4.781712659085956552e-01 5.460591015877999319e-03 1.518044302414083280e-01 3.174687419850659720e-01
2.787499999999998579e+01 4.813290030738547332e-01 5.484578029543100974e-03 1.528826125735138763e-01 3.176260138017398815e-01
2.794999999999998863e+01 4.849286404768165526e-01 5.514102114401639096e-03 1.541191540975257457e-01 3.178182133065697301e-01
2.802499999999998792e+01 4.889042796809533464e-01 5.548519858831393176e-03 1.554972690437497196e-01 3.180525831052723462e-01
2.809999999999998721e+01 4.931716468387534746e-01 5.586962402702036652e-03 1.569936435159271504e-01 3.183346904110598841e-01
2.817499999999998650e+01 4.976349208148735936e-01 5.628411783964394101e-03 1.585805020131967336e-01 3.186683558169959296e-01
2.824999999999998579e+01 5.021939061735438692e-01 5.671780514488875512e-03 1.602277995343106554e-01 3.190556427798240113e-01
2.832499999999998863e+01 5.067508531269647731e-01 5.715986925312370286e-03 1.619053296594727964e-01 3.194969059458256933e-01
2.839999999999998437e+01 5.112166648521642154e-01 5.760023869539335900e-03 1.635846778949170410e-01 3.199908945500107293e-01
2.847499999999998721e+01 5.155158878682549739e-01 5.803014445693218011e-03 1.652408363411143055e-01 3.205349053826701544e-01
2.854999999999998650e+01 5.195903135529346129e-01 5.844253175018502937e-03 1.668534281467781710e-01 3.211249782657458196e-01
2.862499999999998579e+01 5.234009599751595632e-01 5.883230222805957421e-03 1.684074651278204549e-01 3.217561258118690204e-01
2.869999999999998508e+01 5.269284426926609255e-01 5.919638756602900627e-03 1.698936323145031624e-01 3.224225882480901140e-01
2.877499999999998437e+01 5.301717999392892011e-01 5.953365996689808336e-03 1.713081065547491511e-01 3.231181035550474423e-01
2.884999999999998366e+01 5.331460115292594448e-01 5.984470339927865784e-03 1.726519693069188399e-01 3.238361829092358812e-01
2.892499999999998295e+01 5.358785229617669676e-01 6.013147680359672183e-03 1.739302966544034046e-01 3.245703815355420185e-01
2.899999999999998579e+01 5.384050561189390738e-01 6.039689707618761325e-03 1.751510015209439830e-01 3.253145555197969330e-01
2.907499999999998508e+01 5.407652390706939594e-01 6.064439828180268749e-03 1.763235880043412251e-01 3.260630958960188397e-01
