# tau eta power W_out Q_hot
2.450000000000000000e+01 4.088135928851062695e-01 5.213232362368646310e-03 1.277241928780318281e-01 3.124264826339266943e-01
2.457499999999999929e+01 4.110896564223307514e-01 5.239236825724268888e-03 1.287542449921739163e-01 3.132023464484811615e-01
2.464999999999999858e+01 4.133253977399709567e-01 5.266575857182995493e-03 1.298210948795608388e-01 3.140893242694783316e-01
2.472500000000000142e+01 4.157303638852036243e-01 5.298108745706584313e-03 1.309957387375952909e-01 3.150978377267804609e-01
2.479999999999999716e+01 4.185139038981622317e-01 5.336627532225490279e-03 1.323483627991921541e-01 3.162340882022326438e-01
2.487500000000000000e+01 4.218675574966258002e-01 5.384639215419897290e-03 1.339429004835699377e-01 3.174998837985811284e-01
2.494999999999999929e+01 4.259487693045379553e-01 5.444165429914316762e-03 1.358319274763621909e-01 3.188926398311701105e-01
2.502499999999999858e+01 4.308673965232666658e-01 5.516575594723890051e-03 1.380523042579653303e-01 3.204055479062235534e-01
2.509999999999999787e+01 4.366762488144258492e-01 5.602467583779682445e-03 1.406219363528700139e-01 3.220279022151032455e-01
2.517499999999999716e+01 4.433663709141669740e-01 5.701604633139577098e-03 1.435378966392888422e-01 3.237455658698952243e-01
2.524999999999999645e+01 4.508675453702113423e-01 5.812915718556240646e-03 1.467761218935450529e-01 3.255415551656659634e-01
2.532499999999999574e+01 4.590535556330009315e-01 5.934555832388935769e-03 1.502926264552497670e-01 3.273967157230867064e-01
2.539999999999999858e+01 4.677518124315170889e-01 6.064024025730678329e-03 1.540262102535592259e-01 3.292904616507712490e-01
2.547499999999999432e+01 4.767562566280542091e-01 6.198328160179153272e-03 1.579024098805639209e-01 3.312015473008316224e-01
2.554999999999999716e+01 4.858423253270315323e-01 6.334182928183881151e-03 1.618383738150981355e-01 3.331088408284746394e-01
2.562499999999999645e+01 4.947828048489589792e-01 6.468226958446874481e-03 1.657483158102011078e-01 3.349920696229503059e-01
2.569999999999999574e+01 5.033631387622240494e-01 6.597240051792160713e-03 1.695490693310585106e-01 3.368325097224673104e-01
2.577499999999999503e+01 5.113952154073860834e-01 6.718346149540217055e-03 1.731653720043990763e-01 3.386135943146292293e-01
2.584999999999999432e+01 5.187285883699905842e-01 6.829185686075186015e-03 1.765344499850435289e-01 3.403214203785657199e-01
