# tau eta power W_out Q_hot
2.450000000000000000e+01 5.992840606724030295e-01 9.514580493670665023e-03 2.331072220949312879e-01 3.889761757277217513e-01
2.457499999999999929e+01 6.036121096797529839e-01 9.584409207406163755e-03 2.355368562720064896e-01 3.902122778765502176e-01
2.464999999999999858e+01 6.072333346054102909e-01 9.639789059575243346e-03 2.376208003185297235e-01 3.913171210749479267e-01
2.472500000000000142e+01 6.101346427863802990e-01 9.680396420015176251e-03 2.393478014848752222e-01 3.922868571956754646e-01
2.479999999999999716e+01 6.123668882192097040e-01 9.707099050083852279e-03 2.407360564420795157e-01 3.931238952879224646e-01
2.487500000000000000e+01 6.140347981455006598e-01 9.721781611941943818e-03 2.418293175970558373e-01 3.938365029594826927e-01
2.494999999999999929e+01 6.152815100450578223e-01 9.727072858769508432e-03 2.426904678262992165e-01 3.944380968128339826e-01
2.502499999999999858e+01 6.162697072423612976e-01 9.726010949246098602e-03 2.433934240048836184e-01 3.949462729459845556e-01
2.509999999999999787e+01 6.171615001016963475e-01 9.721686321915504886e-03 2.440143266800791633e-01 3.953816410127175551e-01
2.517499999999999716e+01 6.180996192046541715e-01 9.716907411224157479e-03 2.446231440775681332e-01 3.957665341912673940e-01
2.524999999999999645e+01 6.191918779170353382e-01 9.713923171354938227e-03 2.452765600767121690e-01 3.961236715536770037e-01
2.532499999999999574e+01 6.205007839957331628e-01 9.714233165284146682e-03 2.460129549108209801e-01 3.964748494379222166e-01
2.539999999999999858e+01 6.220390535580152536e-01 9.718496562441164902e-03 2.468498126860055875e-01 3.968397342161135155e-01
2.547499999999999432e+01 6.237718036736854543e-01 9.726550755012254579e-03 2.477838804839371800e-01 3.972348205299139901e-01
2.554999999999999716e+01 6.256244088385893853e-01 9.737522123554607709e-03 2.487936902568201880e-01 3.976726079448872353e-01
2.562499999999999645e+01 6.274951060036091377e-01 9.750013687843599869e-03 2.498441007509921707e-01 3.981610348201746197e-01
2.569999999999999574e+01 6.292703723612433908e-01 9.762338771235000087e-03 2.508921064207394469e-01 3.987031925232776830e-01
2.577499999999999503e+01 6.308410281692977684e-01 9.772769590525018368e-03 2.518931361957823523e-01 3.992973268190511682e-01
2.584999999999999432e+01 6.321169426655532941e-01 9.779768957932210433e-03 2.528070275625475816e-01 3.999371168513438102e-01
2.592499999999999716e+01 6.330384219531852708e-01 9.782176249156109005e-03 2.536029192593720616e-01 4.006122068813804393e-01
2.599999999999999289e+01 6.335830776114187435e-01 9.779329282824055641e-03 2.542625613534253981e-01 4.013089527453675975e-01
2.607499999999999574e+01 6.337674217737873095e-01 9.771109744973355618e-03 2.547816866001801905e-01 4.020113338850671569e-01
2.614999999999999503e+01 6.336433368055532922e-01 9.757912916149389521e-03 2.551694227573064744e-01 4.027019743373558835e-01
2.622499999999999432e+01 6.332900916483936715e-01 9.740550055200416016e-03 2.554459251976308742e-01 4.033632115303265042e-01
2.629999999999999361e+01 6.328033331274921514e-01 9.720103442836941499e-03 2.556387205466115198e-01 4.039781511313681461e-01
2.637499999999999289e+01 6.322823620540187761e-01 9.697752652943312721e-03 2.557782262213798008e-01 4.045316484718381456e-01
2.644999999999999218e+01 6.318177534215690949e-01 9.674602782600140102e-03 2.558932435997736121e-01 4.050111637636010231e-01
2.652499999999999147e+01 6.314805325324142071e-01 9.651532892890975560e-03 2.560069099839330509e-01 4.054074461444970856e-01
2.659999999999999432e+01 6.313144674546018464e-01 9.629088626558441472e-03 2.561337574664545036e-01 4.057150131520995684e-01
2.667499999999999005e+01 6.313321397523468104e-01 9.607429191104011751e-03 2.562781736726994497e-01 4.059324047295135296e-01
2.674999999999999289e+01 6.315152025752232001e-01 9.586334762455257091e-03 2.564344548956780656e-01 4.060622038075683005e-01
2.682499999999999218e+01 6.318185981756423431e-01 9.565270266949980199e-03 2.565883749109331147e-01 4.061108293611876974e-01
2.689999999999999147e+01 6.321780749890599793e-01 9.543494646601350176e-03 2.567200059935762502e-01 4.060881200253881884e-01
2.697499999999999076e+01 6.325199169711788194e-01 9.520198270621669720e-03 2.568073483500195042e-01 4.060067382221596022e-01
2.704999999999999005e+01 6.327716272932950581e-01 9.494648985600777705e-03 2.568302550605009449e-01 4.058814333365454718e-01
2.712499999999999289e+01 6.328720505790215167e-01 9.466324209428509176e-03 2.567740441807482288e-01 4.057282099056560565e-01
2.719999999999998863e+01 6.327797995154720301e-01 9.435013193288262906e-03 2.566323588574406234e-01 4.055634504355977721e-01
2.727499999999999147e+01 6.324787387460095722e-01 9.400872808621280399e-03 2.564088058551453608e-01 4.054030438454214180e-01
2.734999999999999076e+01 6.319799683156736014e-01 9.364431199120894569e-03 2.561171932959563913e-01 4.052615686198870470e-01
2.742499999999999005e+01 6.313200477658678089e-01 9.326538263981941010e-03 2.557803118897046257e-01 4.051515753299246292e-01
2.749999999999998934e+01 6.305557839664105435e-01 9.288270275976865872e-03 2.554274325893637343e-01 4.050830062689112498e-01
2.757499999999998863e+01 6.297563302861622914e-01 9.250801471395899214e-03 2.550908505737418119e-01 4.050627811201645834e-01
2.764999999999998792e+01 6.289937232550002477e-01 9.215260042768690790e-03 2.548019401825541985e-01 4.050945673415805581e-01
2.772499999999998721e+01 6.283331653102119940e-01 9.182587630592035921e-03 2.545872420581640760e-01 4.051787429245005123e-01
2.779999999999999005e+01 6.278243956227896883e-01 9.153421064842442306e-03 2.544651056026198122e-01 4.053125481850626821e-01
2.787499999999998579e+01 6.274952846491045344e-01 9.128011534779042341e-03 2.544433215319656938e-01 4.054904120502681453e-01
2.794999999999998863e+01 6.273485424452144299e-01 9.106192584478475099e-03 2.545180827361732678e-01 4.057044298598972420e-01
2.802499999999998792e+01 6.273618602238725250e-01 9.087400013549667283e-03 2.546743853797293067e-01 4.059449602002413449e-01
2.809999999999998721e+01 6.274914577752493949e-01 9.070741930288896485e-03 2.548878482411178759e-01 4.062013037513123592e-01
2.817499999999998650e+01 6.276785080566219532e-01 9.055110092271901820e-03 2.551277268497607054e-01 4.064624223627966160e-01
2.824999999999998579e+01 6.278575437207304377e-01 9.039318543010156984e-03 2.553607488400367886e-01 4.067176565670455046e-01
2.832499999999998863e+01 6.279656274454942233e-01 9.022250943751223759e-03 2.555552579817532699e-01 4.069573983234214820e-01
2.839999999999998437e+01 6.279512280451481354e-01 9.003000529706055646e-03 2.556852150436518256e-01 4.071736842359813258e-01
2.847499999999998721e+01 6.277815672507505163e-01 8.980984103555311043e-03 2.557335223487373632e-01 4.073606739819926048e-01
2.854999999999998650e+01 6.274475253900468896e-01 8.956016551415427879e-03 2.556942725429103280e-01 4.075149908097260854e-01
2.862499999999998579e+01 6.269654548015013429e-01 8.928336488271425286e-03 2.555736319767694109e-01 4.076359072409891926e-01
2.869999999999998508e+01 6.263758215187974487e-01 8.898582325522080144e-03 2.553893127424835541e-01 4.077253686504553887e-01
2.877499999999998437e+01 6.257387300336130220e-01 8.867720454719405301e-03 2.551686560845507490e-01 4.077878575149787577e-01
2.884999999999998366e+01 6.251269840190165628e-01 8.836936089828432983e-03 2.549456061915501559e-01 4.078301092563213492e-01
2.892499999999998295e+01 6.246174698992474905e-01 8.807499332867927549e-03 2.547569182032046742e-01 4.078606995162937787e-01
2.899999999999998579e+01 6.242820066943878254e-01 8.780623930880256112e-03 2.546380939955272815e-01 4.078895295154378875e-01
2.907499999999998508e+01 6.241787641226943517e-01 8.757335203300372836e-03 2.546195210359581962e-01 4.079272408343386225e-01
2.914999999999998437e+01 6.243452955803507898e-01 8.738362359505509949e-03 2.547232627795854576e-01 4.079845953557018068e-01
2.922499999999998010e+01 6.247940758174511666e-01 8.724067688666490433e-03 2.549608782012779962e-01 4.080718561034676339e-01
2.929999999999998295e+01 6.255110762897208021e-01 8.714419737562758422e-03 2.553324983105886847e-01 4.081982046187223601e-01
2.937499999999998579e+01 6.264575596675158176e-01 8.709012518058964133e-03 2.558272427179819619e-01 4.083712276594745338e-01
2.944999999999998153e+01 6.275747752038631777e-01 8.707125881882323698e-03 2.564248572214342659e-01 4.085965009319192376e-01
2.952499999999998082e+01 6.287910771248506059e-01 8.707820241291646182e-03 2.570983926241356965e-01 4.088772916430668536e-01
2.959999999999998010e+01 6.300304291244478438e-01 8.710051374749743294e-03 2.578175206925922280e-01 4.092143946934130860e-01
2.967499999999998295e+01 6.312212694702917792e-01 8.712791508343668487e-03 2.585520880100982133e-01 4.096061088484390655e-01
2.974999999999998224e+01 6.323046450374716354e-01 8.715142100029094757e-03 2.592754774758654346e-01 4.100483517094837271e-01
2.982499999999998153e+01 6.332405567163693627e-01 8.716424174988706211e-03 2.599673510190380066e-01 4.105349037766674591e-01
2.989999999999998082e+01 6.340118884396812593e-01 8.716237802400607707e-03 2.606155102917779853e-01 4.110577657039825028e-01
2.997499999999998010e+01 6.346253938375804315e-01 8.714483364599977244e-03 2.612166388538841311e-01 4.116076056684508377e-01
3.004999999999997939e+01 6.351097917961336936e-01 8.711344918895433040e-03 2.617759148128075974e-01 4.121742700147756899e-01
3.012499999999997868e+01 6.355112659577510925e-01 8.707239047364293341e-03 2.623055763018491415e-01 4.127473269990579174e-01
3.019999999999998153e+01 6.358870417130791930e-01 8.702737672359380297e-03 2.628226777052531382e-01 4.133166120152552137e-01
