# tau eta power W_out Q_hot
2.450000000000000000e+01 6.343488337990738080e-01 1.061846344528940417e-02 2.601523544095903917e-01 4.101092972009657833e-01
2.457499999999999929e+01 6.340901159448429913e-01 1.060513293201174184e-02 2.606211418041886052e-01 4.110159348815003444e-01
2.464999999999999858e+01 6.339777873344821790e-01 1.059232531971449412e-02 2.611008191309622806e-01 4.118453743131024747e-01
2.472500000000000142e+01 6.341207841891969288e-01 1.058131461467975813e-02 2.616230038479570030e-01 4.125759797992978317e-01
2.479999999999999716e+01 6.345674474839556600e-01 1.057258011122592586e-02 2.621999867584029476e-01 4.131948271188814470e-01
2.487500000000000000e+01 6.352987781451366889e-01 1.056571091411930355e-02 2.628220589887176883e-01 4.136983542705238159e-01
2.494999999999999929e+01 6.362356366833834542e-01 1.055952729348883824e-02 2.634602059725464906e-01 4.140921865771799437e-01
2.502499999999999858e+01 6.372579690743869207e-01 1.055238547513356537e-02 2.640734465152174693e-01 4.143901831447984185e-01
2.509999999999999787e+01 6.382318741712731391e-01 1.054259422647486379e-02 2.646191150845190743e-01 4.146128167417520993e-01
2.517499999999999716e+01 6.390389502220931162e-01 1.052885021919603911e-02 2.650638042682602613e-01 4.147850521101090204e-01
2.524999999999999645e+01 6.396021023519052884e-01 1.051059843859169195e-02 2.653926105744401909e-01 4.149339246987383545e-01
2.532499999999999574e+01 6.399026108481848940e-01 1.048823853444229466e-02 2.656146408847510632e-01 4.150860402533462779e-01
2.539999999999999858e+01 6.399850938812080559e-01 1.046313178359760919e-02 2.657635473033792550e-01 4.152652145249955407e-01
2.547499999999999432e+01 6.399494084561768714e-01 1.043740409286685218e-02 2.658928692657830384e-01 4.154904524519005271e-01
2.554999999999999716e+01 6.399312447491286582e-01 1.041358311185510734e-02 2.660670485078979741e-01 4.157744299736511051e-01
2.562499999999999645e+01 6.400751290709519870e-01 1.039413548396781774e-02 2.663497217766752634e-01 4.161225919889640634e-01
2.569999999999999574e+01 6.405055059834945386e-01 1.038099732100492868e-02 2.667916311498266246e-01 4.165329238507774479e-01
2.577499999999999503e+01 6.413015656779442741e-01 1.037518677663740001e-02 2.674204391678289827e-01 4.169963921499687531e-01
2.584999999999999432e+01 6.424807150363455177e-01 1.037657291171551789e-02 2.682344097678460715e-01 4.174979940879188778e-01
2.592499999999999716e+01 6.439938587325042540e-01 1.038384647944922724e-02 2.692012199797211291e-01 4.180183030154318025e-01
2.599999999999999289e+01 6.457332365618285719e-01 1.039469969049423674e-02 2.702621919528500616e-01 4.185353589538713948e-01
2.607499999999999574e+01 6.475510008251954552e-01 1.040618128252965811e-02 2.713411769419608044e-01 4.190267277730740370e-01
2.614999999999999503e+01 6.492848997680872314e-01 1.041516402183721712e-02 2.723565391710431882e-01 4.194715436448991919e-01
2.622499999999999432e+01 6.507861152208681554e-01 1.041884020122608827e-02 2.732340842771541212e-01 4.198523568444942899e-01
2.629999999999999361e+01 6.519441502161996693e-01 1.041515809927780548e-02 2.739186580110062330e-01 4.201566313926867746e-01
2.637499999999999289e+01 6.527043629029308791e-01 1.040312440256457339e-02 2.743824061176405316e-01 4.203777724072701449e-01
2.644999999999999218e+01 6.530752396509597046e-01 1.038292366421461957e-02 2.746283309184766042e-01 4.205156071530953832e-01
2.652499999999999147e+01 6.531244620609691909e-01 1.035584037724842157e-02 2.746886660065143149e-01 4.205762943554732791e-01
2.659999999999999432e+01 6.529648102862050107e-01 1.032400417613312665e-02 2.746185110851411260e-01 4.205716858842230566e-01
2.667499999999999005e+01 6.527327547832542098e-01 1.029000978505813062e-02 2.744860110164255573e-01 4.205182120936632462e-01
2.674999999999999289e+01 6.525637980528550264e-01 1.025648309157647410e-02 2.743609226996706063e-01 4.204354018998897602e-01
2.682499999999999218e+01 6.525691633944250558e-01 1.022567184821754349e-02 2.743036473284354848e-01 4.203441760894870982e-01
