# tau eta power W_out Q_hot
2.450000000000000000e+01 2.368566445123139463e-01 2.758730465340643225e-03 6.758889640084575490e-02 2.853578228299686881e-01
2.457499999999999929e+01 2.402737453810706858e-01 2.801909143053287529e-03 6.885691719053455007e-02 2.865769503086093573e-01
2.464999999999999858e+01 2.437607880819089301e-01 2.845730620036417483e-03 7.014725978389768635e-02 2.877708934889342540e-01
2.472500000000000142e+01 2.473210892797106653e-01 2.890117986058935665e-03 7.145816720530717703e-02 2.889287258657134982e-01
2.479999999999999716e+01 2.509525547426938452e-01 2.934943924310580085e-03 7.278660932290237362e-02 2.900413163656843096e-01
2.487500000000000000e+01 2.546469690835389543e-01 2.980024767220257331e-03 7.412811608460390111e-02 2.911015055525187911e-01
2.494999999999999929e+01 2.583900893725288861e-01 3.025123615776248356e-03 7.547683421361739420e-02 2.921042149755215256e-01
2.502499999999999858e+01 2.621624771721046132e-01 3.069961780020750639e-03 7.682579354501928304e-02 2.930464892372245389e-01
2.509999999999999787e+01 2.659410240357645283e-01 3.114237966227039953e-03 7.816737295229869709e-02 2.939274722119837868e-01
2.517499999999999716e+01 2.697010001459652639e-01 3.157653103066330926e-03 7.949391686969486948e-02 2.947483206464635019e-01
2.524999999999999645e+01 2.734185256181825285e-01 3.199939474563763889e-03 8.079847173273502214e-02 2.955120599456625419e-01
2.532499999999999574e+01 2.770730784173988659e-01 3.240889482367464818e-03 8.207552614095603438e-02 2.962233884640091963e-01
2.539999999999999858e+01 2.806501134142591058e-01 3.280384792695762233e-03 8.332177373447235968e-02 2.968884377804744679e-01
2.547499999999999432e+01 2.841432949286219478e-01 3.318420004161539046e-03 8.453674960601520461e-02 2.975144974906102080e-01
2.554999999999999716e+01 2.875562407973036305e-01 3.355119711552845448e-03 8.572330863017518787e-02 2.981097137467482172e-01
2.562499999999999645e+01 2.909036676733918192e-01 3.390747848523975420e-03 8.688791361842684857e-02 2.986827712188870887e-01
2.569999999999999574e+01 2.942116688972353233e-01 3.425706437492788674e-03 8.804065544356465267e-02 2.992425683643302747e-01
2.577499999999999503e+01 2.975171339911402701e-01 3.460524179323359959e-03 8.919501072205959780e-02 2.997978957565372582e-01
2.584999999999999432e+01 3.008662417684321855e-01 3.495834427513091081e-03 9.036731995121338734e-02 3.003571268748935763e-01
2.592499999999999716e+01 3.043120987724641235e-01 3.532343683568758743e-03 9.157600999652004692e-02 3.009279301280490815e-01
2.599999999999999289e+01 3.079116334379679576e-01 3.570792118802872204e-03 9.284059508887465562e-02 3.015170100988677770e-01
