# tau_total W_out Q_meas
1.282499999999997975e+01 3.005853398708921986e-01 -2.763542463101782308e-06
1.289999999999998082e+01 3.005517013250837977e-01 -2.710958647921197021e-06
1.297499999999998188e+01 3.005168582389714516e-01 -2.641514840089672495e-06
1.304999999999997939e+01 3.006448150595630864e-01 -2.594022168609581673e-06
1.312499999999997868e+01 3.005373782126881110e-01 -2.557078778066626274e-06
1.319999999999997975e+01 3.005494841107654302e-01 -1.550262788336935538e+00
1.327499999999998082e+01 3.006804454482931988e-01 -2.457628026468700391e-06
1.334999999999998010e+01 3.005435399057247992e-01 -2.426453016732179734e-06
1.342499999999997762e+01 3.005780161904695325e-01 -3.100523502293194955e+00
1.349999999999997868e+01 3.006847297715751210e-01 -2.351732341766810640e-06
1.357499999999997975e+01 3.006001118052735732e-01 -3.100518228594721926e+00
1.364999999999997726e+01 3.005929445193871175e-01 -2.301982002118744576e-06
1.372499999999997655e+01 3.006647704526557163e-01 -2.272170244324274793e-06
1.379999999999997762e+01 3.005838093166630642e-01 -2.242752604557081246e-06
1.387499999999997868e+01 3.006454448181301586e-01 -2.231676090790122961e-06
1.394999999999997797e+01 3.006375606909728049e-01 -2.214701540854870782e-06
1.402499999999997549e+01 3.005984108226371632e-01 -2.190870516951171250e-06
1.409999999999997655e+01 3.006978248363481043e-01 -2.183292924369008292e-06
1.417499999999997762e+01 3.006199095008526001e-01 -2.176538128529584976e-06
1.424999999999997513e+01 3.006089021378954840e-01 -2.162957744230925225e-06
1.432499999999997442e+01 3.007337653438000302e-01 -2.157753541922463603e-06
1.439999999999997549e+01 3.006290423412485424e-01 -2.437007941419102597e+00
1.447499999999997655e+01 3.006242928710136653e-01 -2.155600254606865676e-06
1.454999999999997584e+01 3.007436856181016083e-01 -2.154406608647014068e-06
1.462499999999997335e+01 3.006330765160853957e-01 -2.156001007007531112e-06
1.469999999999997442e+01 3.006528008187245860e-01 -1.550143087541607123e+00
1.477499999999997549e+01 3.007302155041529090e-01 -2.170914600605226494e-06
1.484999999999997300e+01 3.006793383260081276e-01 -6.424378247684568777e+00
1.492499999999997229e+01 3.006946174081264189e-01 -2.191978527428702084e-06
