# tau_total W_out Q_meas
9.824999999999992184e+00 2.997777258645740739e-01 -2.990440182446230111e+00
9.899999999999991473e+00 3.001636144061015088e-01 -4.818313979160852689e+00
9.974999999999990763e+00 2.997933067183282674e-01 -1.827674753690189169e+00
1.004999999999999005e+01 3.001620824500541573e-01 -1.002304116956695065e-05
1.012499999999999112e+01 2.999144338376659169e-01 -3.488041044053716622e+00
1.019999999999999041e+01 3.001944722326744808e-01 -4.818292256348577496e+00
1.027499999999998970e+01 2.998965129289494769e-01 -9.972821054711217964e-06
1.034999999999999076e+01 3.002549957046690698e-01 -2.325401481526905734e+00
1.042499999999999005e+01 2.999254935892352592e-01 -9.920279552812823892e-06
1.049999999999998934e+01 3.002315115830032077e-01 -2.325409272515461367e+00
1.057499999999998863e+01 2.999162508301453922e-01 -1.827733747971983735e+00
1.064999999999998792e+01 3.001724465255455332e-01 -1.162707589528344299e+00
1.072499999999998899e+01 2.999835740178404819e-01 -9.783397179000813404e-06
1.079999999999998828e+01 3.001456094040310107e-01 -1.827826361232378183e+00
1.087499999999998757e+01 3.000169291930738780e-01 -9.700191218990367875e-06
1.094999999999998863e+01 3.001858586195370604e-01 -1.162699524163271603e+00
1.102499999999998792e+01 3.000999058529987273e-01 -1.162695417534743925e+00
1.109999999999998721e+01 3.001225864033827406e-01 -9.557569981841988055e-06
1.117499999999998650e+01 3.000991956061724864e-01 -9.507632814280322225e-06
1.124999999999998579e+01 3.001208159694712663e-01 -9.454462076821570221e-06
1.132499999999998685e+01 3.002004952681012195e-01 -1.162691497608641322e+00
1.139999999999998614e+01 3.000706773940459149e-01 -1.827548713639703060e+00
1.147499999999998543e+01 3.002015869481127197e-01 -9.284502198555338870e-06
1.154999999999998650e+01 3.001672665468924084e-01 -2.990243143413540583e+00
1.162499999999998579e+01 3.002700332308185782e-01 -2.990416230951700172e+00
1.169999999999998508e+01 3.001577136223261277e-01 -9.102220232529894053e-06
1.177499999999998437e+01 3.003174515203422823e-01 -2.990431600015435620e+00
1.184999999999998366e+01 3.001806216737925581e-01 -8.971365919279231105e-06
1.192499999999998472e+01 3.003296811171987102e-01 -1.827722365864662635e+00
1.199999999999998401e+01 3.002057698681035447e-01 -8.833847020229103689e-06
1.207499999999998508e+01 3.004714981044717126e-01 -2.325306715651646705e+00
1.214999999999998437e+01 3.002311850470498200e-01 -8.689532573120462358e-06
1.222499999999998188e+01 3.004447805348000600e-01 -8.610260003853991567e-06
1.229999999999998295e+01 3.003043730021851543e-01 -1.162654305689777789e+00
1.237499999999998401e+01 3.004712144078545144e-01 -1.827819851589113309e+00
1.244999999999998153e+01 3.002768239529842731e-01 -8.379910745044249348e-06
1.252499999999998082e+01 3.004888181831754101e-01 -1.827808860983544559e+00
1.259999999999998188e+01 3.002955637986914894e-01 -8.214489743735243696e-06
1.267499999999998295e+01 3.004972249527639860e-01 -8.125032844985080951e-06
1.274999999999998224e+01 3.003117345626016288e-01 -8.042177439842104758e-06
1.282499999999997975e+01 3.004963699000597899e-01 -7.949829082080700146e-06
1.289999999999998082e+01 3.003262145767457980e-01 -7.863385187994878858e-06
1.297499999999998188e+01 3.005083887171808854e-01 -1.162707367164194094e+00
1.304999999999997939e+01 3.003402940586639147e-01 -7.678758534766360472e-06
1.312499999999997868e+01 3.005133030933043736e-01 -3.488003838440682181e+00
1.319999999999997975e+01 3.003870010307675420e-01 -2.325384554534979387e+00
1.327499999999998082e+01 3.004644003578178513e-01 -7.390829089631715046e-06
1.334999999999998010e+01 3.003946834846535907e-01 -1.162704300104406174e+00
1.342499999999997762e+01 3.004521342991992583e-01 -7.196398497488266412e-06
1.349999999999997868e+01 3.004440549671146821e-01 -2.325381833176851654e+00
1.357499999999997975e+01 3.004771967082401352e-01 -1.162694403729432890e+00
1.364999999999997726e+01 3.004415720905907472e-01 -1.162705766337635449e+00
1.372499999999997655e+01 3.004381540259203343e-01 -2.325329447154320661e+00
1.379999999999997762e+01 3.004590232166165498e-01 -1.162691743438722725e+00
1.387499999999997868e+01 3.004372138961244332e-01 -6.603481402011235520e-06
1.394999999999997797e+01 3.004807788895433873e-01 -6.503845849999839463e-06
1.402499999999997549e+01 3.004618777624130654e-01 -1.162704399132072908e+00
1.409999999999997655e+01 3.005354528577202089e-01 -3.488031827184263189e+00
1.417499999999997762e+01 3.004757434860205745e-01 -2.325390884686309168e+00
1.424999999999997513e+01 3.005498319944095442e-01 -6.106982648055507643e-06
1.432499999999997442e+01 3.004632102942039751e-01 -6.008720320985097389e-06
1.439999999999997549e+01 3.005972305058707272e-01 -1.162703896543706872e+00
1.447499999999997655e+01 3.005057358821207059e-01 -1.162687367674184902e+00
1.454999999999997584e+01 3.006469946918780556e-01 -2.325339012414900708e+00
1.462499999999997335e+01 3.004922259211646463e-01 -5.603439296121554133e-06
1.469999999999997442e+01 3.006369429335933319e-01 -5.496727544973068272e-06
1.477499999999997549e+01 3.005417043382092590e-01 -1.162678634655713417e+00
1.484999999999997300e+01 3.006638807313970485e-01 -1.162704373898084897e+00
1.492499999999997229e+01 3.005408484588395490e-01 -1.162699373427176219e+00
